"code";"parent_code";"name";"accountType.importId";"isRegulatoryAccount";"commonPosition";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"defaultTax.code";"vatSystemSelect";"isRetrievedOnPaymentSession";"serviceType.code";"manageCutOffPeriod";"statusSelect"
445512;445510;"TVA R1 à décaisser taux intermédiaire";"FRA_PCG14";"false";2;;;;"true";;"R1_D";0;"false";"NDAS";"false";1
445513;445510;"TVA R2 à décaisser taux réduit";"FRA_PCG14";"false";2;;;;"true";;"R2_D";0;"false";"NDAS";"false";1
445514;445510;"TVA décaissée (autre taux : U...)";"FRA_PCG14";"false";2;;;;"true";;;0;"false";"NDAS";"false";1
445580;445500;"Taxes assimilées à la TVA";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445600;445000;"Taxes sur le chiffre d'affaires déductibles";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445620;445600;"TVA sur immobilisations";"FRA_PCG14";"true";0;;;;"true";;"N_D";0;"false";"NDAS";"false";1
445630;445600;"TVA transférée par d'autres entreprises";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445660;445600;"TVA sur autres biens et services";"FRA_PCG14";"true";2;;;;"true";;"N_D";0;"false";"NDAS";"false";1
445662;445600;"TVA déductible intracommunautaire";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445670;445600;"Crédit de TVA à reporter";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445680;445600;"Taxes assimilées à la TVA";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445700;445000;"Taxes sur le chiffre d'affaires collectées par l'entreprise";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445710;445700;"TVA collectée";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445711;445710;"TVA N collectée taux normal";"FRA_PCG14";"false";1;;;;"true";;"N_C";0;"false";"NDAS";"false";1
445712;445710;"TVA R1 collectée taux intermédiaire";"FRA_PCG14";"false";1;;;;"true";;"R1_C";0;"false";"NDAS";"false";1
445713;445710;"TVA R2 collectée taux réduit";"FRA_PCG14";"false";0;;;;"true";;"R2_C";0;"false";"NDAS";"false";1
445714;445710;"TVA collectée (autre taux : U...)";"FRA_PCG14";"false";0;;;;"true";;;0;"false";"NDAS";"false";1
445780;445700;"Taxes assimilées à la TVA";"FRA_PCG14";"true";0;;;;"true";;;0;"false";"NDAS";"false";1
445800;445000;"Taxes sur le chiffre d'affaires à régulariser ou en attente";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445810;445800;"Acomptes - Régime simplifié d'imposition";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445820;445800;"Acomptes - Régime du forfait";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445830;445800;"Remboursement de taxes sur le chiffre d'affaires demandé";"FRA_PCG14";"true";1;;;;"true";;;0;"false";"NDAS";"false";1
445840;445800;"TVA récupérée d'avance";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445860;445800;"Taxes sur le chiffre d'affaires sur factures non parvenues";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445870;445800;"Taxes sur le chiffre d'affaires sur factures à établir";"FRA_PCG14";"true";1;;;;"true";;;0;"false";"NDAS";"false";1
446000;440;"Obligations cautionnées";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
447000;440;"Autres impôts, taxes et versements assimilés";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
448000;440;"État - Charges à payer et produits à recevoir";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
448200;448000;"Charges fiscales sur congés à payer ";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
448600;448000;"Charges à payer";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
448700;448000;"Produits à recevoir";"FRA_PCG14";"true";0;;;;"true";;;0;"false";"NDAS";"false";1
449000;440;"Quotas d’émission à acquérir";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
450;"CL4";"Groupe et associés";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
451000;450;"Groupe";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
455000;450;"Associés - Comptes courants";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
455100;455000;"Principal";"FRA_PCG12";"true";0;;;;;;;0;"false";"NDAS";"false";1
455800;455000;"Intérêts courus";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456000;450;"Associés - Opérations sur le capital";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456100;456000;"Associés - Comptes d'apport en société";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456110;456100;"Apports en nature";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456150;456100;"Apports en numéraire";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456200;456000;"Apporteurs - Capital appelé, non versé";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456210;456200;"Actionnaires - Capital souscrit et appelé, non versé";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456250;456200;"Associés - Capital appelé, non versé";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456300;456000;"Associés - Versements reçus sur augmentation de capital";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456400;456000;"Associés - Versements anticipés";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456600;456000;"Actionnaires défaillants";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
456700;456000;"Associés - Capital à rembourser";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
457000;450;"Associés - Dividendes à payer";"FRA_PCG5";"true";0;;;;;;;0;"false";"NDAS";"false";1
458000;450;"Associés - Opérations faites en commun et en GIE";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
458100;458000;"Opérations courantes";"FRA_PCG12";"true";0;;;;;;;0;"false";"NDAS";"false";1
458800;458000;"Intérêts courus";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
460;"CL4";"Débiteurs divers et créditeurs divers";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
462000;460;"Créances sur cessions d'immobilisations";"FRA_PCG12";"true";0;;;;;;;0;"false";"NDAS";"false";1
464000;460;"Dettes sur acquisitions de valeurs mobilières de placement";"FRA_PCG5";"true";0;;;;;;;0;"false";"NDAS";"false";1
465000;460;"Créances sur cessions de valeurs mobilières de placement";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
467;460;"Autres comptes débiteurs ou créditeurs";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
468000;460;"Divers - Charges à payer et produits à recevoir";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
468600;468000;"Charges à payer";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
468700;468000;"Produits à recevoir";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
470;"CL4";"Comptes transitoires ou d'attente";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
471000;470;"Comptes d'attente 1";"FRA_PCG12";"false";0;;;;;;;0;"false";"NDAS";"false";1
472000;470;"Comptes d'attente 2";"FRA_PCG12";"false";0;;;;;;;0;"false";"NDAS";"false";1
473000;470;"Comptes d'attente 3";"FRA_PCG12";"false";2;;;;;;;0;"false";"NDAS";"false";1
474000;470;"Différences d’évaluation de jetons sur des passifs";"FRA_PCG12";"true";0;;;;;;;0;"false";"NDAS";"false";1
474600;474000;"Différence d’évaluation de jetons sur des passifs-ACTIF";"FRA_PCG12";"true";0;;;;;;;0;"false";"NDAS";"false";1
474700;474000;"Différence d’évaluation de jetons sur des passifs-PASSIF";"FRA_PCG10";"true";0;;;;;;;0;"false";"NDAS";"false";1
475000;470;"Comptes d'attente 5";"FRA_PCG12";"false";2;;;;;;;0;"false";"NDAS";"false";1
476000;470;"Différences de conversion - ACTIF";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
476100;476000;"Diminution des créances";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
476200;476000;"Augmentation des dettes";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
476800;476000;"Différences compensées par couverture de change";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
477000;470;"Différences de conversion - PASSIF";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
477100;477000;"Augmentation des créances";"FRA_PCG5";"true";1;;;;;;;0;"false";"NDAS";"false";1
477200;477000;"Diminution des dettes";"FRA_PCG5";"true";1;;;;;;;0;"false";"NDAS";"false";1
477800;477000;"Différences compensées par couverture de change";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
478;470;"Autres comptes transitoires";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
478600;478;"Différences d’évaluation-ACTIF";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
478610;478600;" Différences d’évaluation sur instruments financier à terme-ACTIF";"FRA_PCG12";"true";2;;;;;;;;"false";"NDAS";"false";1
478620;478600;" Différences d’évaluation sur jetons détenus-ACTIF";"FRA_PCG12";"true";2;;;;;;;;"false";"NDAS";"false";1
478700;478;"Différences d’évaluation-PASSIF";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
478710;478700;"Différences d’évaluation sur instruments financier à terme-PASSIF";"FRA_PCG10";"true";2;;;;;;;;"false";"NDAS";"false";1
478720;478700;"Différences d’évaluation sur jetons détenus-PASSIF";"FRA_PCG10";"true";2;;;;;;;;"false";"NDAS";"false";1
480;"CL4";"Comptes de régularisation";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
481000;480;"Charges à répartir sur plusieurs exercices ";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
481600;481000;"Frais d'émission des emprunts";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
486000;480;"Charges constatées d'avance";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
487000;480;"Produits constatés d'avance";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
487100;487000;"Produits constatés d’avance sur jetons émis";"FRA_PCG5";"true";2;;;;;;;;"false";"NDAS";"false";1
488;480;"Comptes de répartition périodique des charges et des produits";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
488600;488;"Charges";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
488700;488;"Produits";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
489000;480;"Quotas d'émission alloués par l'État";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
490;"CL4";"Dépréciations des comptes de clients";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
491000;490;"Dépréciation des comptes de clients";"FRA_PCG5";"true";1;;;;;;;0;"false";"NDAS";"false";1
495000;490;"Dépréciations des comptes du groupe et des associés";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
495100;495000;"Comptes du groupe";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
495500;495000;"Comptes courants des associés";"FRA_PCG5";"true";0;;;;;;;0;"false";"NDAS";"false";1
495800;495000;"Opérations faites en commun et en GIE";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
496000;490;"Dépréciations des comptes de débiteurs divers";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
496200;496000;"Créances sur cessions d'immobilisations";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
496500;496000;"Créances sur cessions de valeurs mobilières de placement";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
496700;496000;"Autres comptes débiteurs";"FRA_PCG12";"true";0;;;;;;;0;"false";"NDAS";"false";1
500;"CL5";"Valeurs mobilières de placement";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
501000;500;"Parts dans des entreprises liées";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
502;500;"Actions propres";"FRA_PCG2";"true";0;;;;;;;0;"false";"NDAS";"false";1
502100;502;"Actions destinées à être attribuées aux employés et affectées à des plans déterminés";"FRA_PCG2";"true";0;;;;;;;0;"false";"NDAS";"false";1
502200;502;"Actions disponibles pour être attribuées aux employés ou pour la régularisation des cours de bourse";"FRA_PCG2";"true";0;;;;;;;0;"false";"NDAS";"false";1
503000;500;"Actions";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
503100;503000;"Titres cotés";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
503500;503000;"Titres non cotés";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
504000;500;"Autres titres conférant un droit de propriété";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
505000;500;"Obligations et bons émis par la société et rachetés par elle";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
506000;500;"Obligations";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
506100;506000;"Titres cotés";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
506500;506000;"Titres non cotés";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
507000;500;"Bons du Trésor et bons de caisse à court terme";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
508000;500;"Autres valeurs mobilières de placement et autres créances assimilées";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
508100;508000;"Autres valeurs mobilières";"FRA_PCG2";"true";0;;;;;;;0;"false";"NDAS";"false";1
508200;508000;"Bons de souscription";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
508800;508000;"Intérêts courus sur obligations, bons et valeurs assimilées";"FRA_PCG2";"true";0;;;;;;;0;"false";"NDAS";"false";1
509000;500;"Versements restant à effectuer sur valeurs mobilières de placement non libérées";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
510;"CL5";"Banques établissements financiers et assimilés";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
511000;510;"Valeurs à l'encaissement";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
511100;511000;"Coupons échus à l'encaissement";"FRA_PCG2";"true";0;;;;;;;0;"false";"NDAS";"false";1
511200;511000;"Chèques à encaisser";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
511300;511000;"Effets à l'encaissement";"FRA_PCG2";"true";0;;;;;;;0;"false";"NDAS";"false";1
511400;511000;"Effets à l'escompte";"FRA_PCG2";"true";0;;;;;;;0;"false";"NDAS";"false";1
511500;511000;"CB encaissées";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
512;510;"Banques";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
512100;512;"Comptes en monnaie nationale";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
512400;512;"Comptes en devises";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
514000;510;"Chèques postaux";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
515000;510;"Caisses du Trésor et des établissements publics";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
516000;510;"Sociétés de bourse";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
517000;510;"Autres organismes financiers";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
518000;510;"Intérêts courus";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
518100;518000;"Intérêts courus à payer";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
518800;518000;"Intérêts courus à recevoir";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
519000;510;"Concours bancaires courants";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
519100;519000;"Crédit de mobilisation de créances commerciales (CMCC)";"FRA_PCG2";"true";1;;;;;;;0;"false";"NDAS";"false";1
519300;519000;"Mobilisation de créances nées à l'étranger";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
519800;519000;"Intérêts courus sur concours bancaires courants";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
520;"CL5";"Instruments financiers à terme et jetons détenus";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
521000;520;"Instruments financiers à terme";;"true";0;;;;;;;;;;;
522000;520;"Jetons détenus";;"true";0;;;;;;;;;;;
523000;520;"Jetons auto-détenus";;"true";0;;;;;;;;;;;
524000;520;"Jetons empruntés";;"true";0;;;;;;;;;;;
530;"CL5";"Caisse";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
531000;530;"Caisse siège social";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
531100;531000;"Caisse en monnaie nationale";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
531400;531000;"Caisse en devises";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
532000;530;"Caisse succursale (ou usine) A";"FRA_PCG2";"false";2;;;;;;;0;"false";"NDAS";"false";1
533000;530;"Caisse succursale (ou usine) B";"FRA_PCG2";"false";2;;;;;;;0;"false";"NDAS";"false";1
540;"CL5";"Régies d'avance et accréditifs";"FRA_PCG15";"true";0;;;;;;;0;"false";"NDAS";"false";1
580;"CL5";"Virements internes";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
580100;580;"Virements internes";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
580200;580;"Différence de caisse";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
580300;580;"Ecarts de règlement";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
590;"CL5";"Dépréciations des comptes financiers";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
590000;590;"Dépréciations des valeurs mobilières de placement";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
590300;590;"Actions";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
590400;590;"Autres titres conférant un droit de propriété ";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
590600;590;"Obligations";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
590800;590;"Autres valeurs mobilières de placement et créances assimilées";"FRA_PCG2";"true";2;;;;;;;0;"false";"NDAS";"false";1
600;"CL6";"Achats (sauf 603)";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
601000;600;"Achats stockés - Matières premières (et fournitures)";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
601100;601000;"Matières (ou groupe) A";"FRA_PCG7";"false";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
601200;601000;"Matières (ou groupe) B";"FRA_PCG7";"false";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
601700;601000;"Fournitures A, B, C, ..";"FRA_PCG7";"false";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602000;600;"Achats stockés - Autres approvisionnements";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
602100;602000;"Matières consommables";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602110;602100;"Matières (ou groupe) C";"FRA_PCG7";"false";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602120;602100;"Matières (ou groupe) D";"FRA_PCG7";"false";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602200;602000;"Fournitures consommables";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602210;602200;"Combustibles";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602220;602200;"Produits d'entretien";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602230;602200;"Fournitures d'atelier et d'usine";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602240;602200;"Fournitures de magasin";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602250;602200;"Fournitures de bureau";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602600;602000;"Emballages";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602610;602600;"Emballages perdus";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602650;602600;"Emballages récupérables non identifiables";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
602670;602600;"Emballages à usage mixte";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
603000;600;"Variation des stocks (approvisionnements et marchandises)";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
603100;603000;"Variation des stocks de matières premières (et fournitures)";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
603200;603000;"Variation des stocks des autres approvisionnements";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
603700;603000;"Variation des stocks de marchandises";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
604000;600;"Achats d'études et prestations de services";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
605000;600;"Achats de matériel, équipements et travaux";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
606000;600;"Achats non stockés de matière et fournitures";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
606100;606000;"Fournitures non stockables (eau, énergie...) ";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
606300;606000;"Fournitures d'entretien et de petit équipement";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
606400;606000;"Fournitures administratives";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
606800;606000;"Autres matières et fournitures";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
607000;600;"Achats de marchandises";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
607100;607000;"Marchandise (ou groupe) A";"FRA_PCG7";"false";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
607200;607000;"Marchandise (ou groupe) B";"FRA_PCG7";"false";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
608000;600;"Frais accessoires incorporés aux achats";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
609000;600;"Rabais, remises et ristournes obtenus sur achats";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
609100;609000;"- de matières premières (et fournitures)";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
609200;609000;"- d'autres approvisionnements stockés";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
609400;609000;"- d'études et prestations de services";"FRA_PCG7";"true";0;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
609500;609000;"- de matériel, équipements et travaux";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
609600;609000;"- d'approvisionnements non stockés";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
609700;609000;"- de marchandises";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
609800;609000;"Rabais, remises et ristournes non affectés";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";1;"false";"NDAS";"true";1
610;"CL6";"Services extérieurs";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
611000;610;"Sous-traitance générale";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
612000;610;"Redevances de crédit-bail";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
612200;612000;"Crédit-bail mobilier";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
612500;612000;"Crédit-bail immobilier";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
613000;610;"Locations";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
613200;613000;"Locations immobilières";"FRA_PCG7";"true";0;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
613500;613000;"Locations mobilières";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
613600;613000;"Malis sur emballages";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
614000;610;"Charges locatives et de copropriété";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
615000;610;"Entretien et réparations";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
615200;615000;"- sur biens immobiliers";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
615500;615000;"- sur biens mobiliers";"FRA_PCG7";"true";0;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
615600;615000;"Maintenance";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
616000;610;"Primes d'assurances";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
616100;616000;"Multirisques";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
616200;616000;"Assurance obligatoire dommage construction ";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
616300;616000;"Assurance – transport";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
616360;616300;"Assurance – transport sur achats";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
616370;616300;"Assurance – transport sur ventes";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
616380;616300;"Assurance – transport sur autres biens";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
616400;616000;"Risques d'exploitation";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
616500;616000;"Insolvabilité clients";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";0;"false";"NDAS";"true";1
617000;610;"Études et recherches";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"HONO";"true";1
618000;610;"Divers";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
618100;618000;"Documentation générale";"FRA_PCG7";"true";2;;;;"true";"true";"N_D";2;"false";"NDAS";"true";1
