"importId";"inseeCode";"name";"nbInhCommune";"canton.code";"department.code";"region.code";"name_delivery";"name_standardized";"zip";"artmin"
"20559";"54465";"ROVILLE-DEVANT-BAYON";"816";;"54";"44";"ROVILLE DEVANT BAYON";"ROVILLE DEVANT BAYON";"54290";
"20560";"54466";"ROYAUMEIX";"343";;"54";"44";"ROYAUMEIX";"ROYAUMEIX";"54200";
"20561";"54467";"ROZELIEURES";"193";;"54";"44";"ROZELIEURES";"ROZELIEURES";"54290";
"20562";"54468";"SAFFAIS";"130";;"54";"44";"SAFFAIS";"SAFFAIS";"54210";
"20563";"54469";"SAINT-AIL";"412";;"54";"44";"ST AIL";"ST AIL";"54580";
"20564";"54470";"SAINT-BAUSSANT";"74";;"54";"44";"ST BAUSSANT";"ST BAUSSANT";"54470";
"20565";"54471";"SAINT-BOINGT";"75";;"54";"44";"ST BOINGT";"ST BOINGT";"54290";
"20566";"54472";"SAINT-CLEMENT";"840";;"54";"44";"ST CLEMENT";"ST CLEMENT";"54950";
"20567";"54473";"SAINT-FIRMIN";"271";;"54";"44";"ST FIRMIN";"ST FIRMIN";"54930";
"20568";"54474";"SAINTE-GENEVIEVE";"189";;"54";"44";"STE GENEVIEVE";"STE GENEVIEVE";"54700";
"20569";"54475";"SAINT-GERMAIN";"155";;"54";"44";"ST GERMAIN";"ST GERMAIN";"54290";
"20570";"54476";"SAINT-JEAN-LES-LONGUYON";"403";;"54";"44";"ST JEAN LES LONGUYON";"ST JEAN LES LONGUYON";"54260";
"20571";"54477";"SAINT-JULIEN-LES-GORZE";"180";;"54";"44";"ST JULIEN LES GORZE";"ST JULIEN LES GORZE";"54470";
"20572";"54478";"SAINT-MARCEL";"134";;"54";"44";"ST MARCEL";"ST MARCEL";"54800";
"20573";"54479";"SAINT-MARD";"98";;"54";"44";"ST MARD";"ST MARD";"54290";
"20574";"54480";"SAINT-MARTIN";"69";;"54";"44";"ST MARTIN";"ST MARTIN";"54450";
"20575";"54481";"SAINT-MAURICE-AUX-FORGES";"95";;"54";"44";"ST MAURICE AUX FORGES";"ST MAURICE AUX FORGES";"54540";
"20576";"54482";"SAINT-MAX";"9642";;"54";"44";"ST MAX";"ST MAX";"54130";
"20577";"54483";"SAINT-NICOLAS-DE-PORT";"7633";;"54";"44";"ST NICOLAS DE PORT";"ST NICOLAS DE PORT";"54210";
"20578";"54484";"SAINTE-POLE";"210";;"54";"44";"STE POLE";"STE POLE";"54540";
"20579";"54485";"SAINT-PANCRE";"321";;"54";"44";"ST PANCRE";"ST PANCRE";"54730";
"20580";"54486";"SAINT-REMIMONT";"337";;"54";"44";"ST REMIMONT";"ST REMIMONT";"54740";
"20581";"54487";"SAINT-REMY-AUX-BOIS";"77";;"54";"44";"ST REMY AUX BOIS";"ST REMY AUX BOIS";"54290";
"20582";"54488";"SAINT-SAUVEUR";"53";;"54";"44";"ST SAUVEUR";"ST SAUVEUR";"54480";
"20583";"54489";"SAINT-SUPPLET";"167";;"54";"44";"ST SUPPLET";"ST SUPPLET";"54620";
"20584";"54490";"SAIZERAIS";"1553";;"54";"44";"SAIZERAIS";"SAIZERAIS";"54380";
"20585";"54491";"SANCY";"356";;"54";"44";"SANCY";"SANCY";"54560";
"20586";"54492";"SANZEY";"136";;"54";"44";"SANZEY";"SANZEY";"54200";
"20587";"54493";"SAULNES";"2424";;"54";"44";"SAULNES";"SAULNES";"54650";
"20588";"54494";"SAULXEROTTE";"96";;"54";"44";"SAULXEROTTE";"SAULXEROTTE";"54115";
"20589";"54495";"SAULXURES-LES-NANCY";"3951";"5403";"54";"44";"SAULXURES LES NANCY";"SAULXURES LES NANCY";"54420";
"20590";"54496";"SAULXURES-LES-VANNES";"358";;"54";"44";"SAULXURES LES VANNES";"SAULXURES LES VANNES";"54170";
"20591";"54497";"SAXON-SION";"75";;"54";"44";"SAXON SION";"SAXON SION";"54330";
"20592";"54498";"SEICHAMPS";"4891";;"54";"44";"SEICHAMPS";"SEICHAMPS";"54280";
"20593";"54499";"SEICHEPREY";"117";;"54";"44";"SEICHEPREY";"SEICHEPREY";"54470";
"20594";"54500";"SELAINCOURT";"183";;"54";"44";"SELAINCOURT";"SELAINCOURT";"54170";
"20595";"54501";"SERANVILLE";"96";;"54";"44";"SERANVILLE";"SERANVILLE";"54830";
"20596";"54502";"SERRES";"245";;"54";"44";"SERRES";"SERRES";"54370";
"20597";"54504";"SERROUVILLE";"715";;"54";"44";"SERROUVILLE";"SERROUVILLE";"54560";
"20598";"54505";"SEXEY-AUX-FORGES";"677";;"54";"44";"SEXEY AUX FORGES";"SEXEY AUX FORGES";"54550";
"20599";"54506";"SEXEY-LES-BOIS";"360";;"54";"44";"SEXEY LES BOIS";"SEXEY LES BOIS";"54840";
"20600";"54507";"SIONVILLER";"114";;"54";"44";"SIONVILLER";"SIONVILLER";"54300";
"20601";"54508";"SIVRY";"256";;"54";"44";"SIVRY";"SIVRY";"54610";
"20602";"54509";"SOMMERVILLER";"922";;"54";"44";"SOMMERVILLER";"SOMMERVILLER";"54110";
"20603";"54510";"SORNEVILLE";"351";;"54";"44";"SORNEVILLE";"SORNEVILLE";"54280";
"20604";"54511";"SPONVILLE";"116";;"54";"44";"SPONVILLE";"SPONVILLE";"54800";
"20605";"54512";"TANCONVILLE";"100";;"54";"44";"TANCONVILLE";"TANCONVILLE";"54480";
"20606";"54513";"TANTONVILLE";"653";;"54";"44";"TANTONVILLE";"TANTONVILLE";"54116";
"20607";"54514";"TELLANCOURT";"566";;"54";"44";"TELLANCOURT";"TELLANCOURT";"54260";
"20608";"54515";"THELOD";"258";;"54";"44";"THELOD";"THELOD";"54330";
"20609";"54516";"THEY-SOUS-VAUDEMONT";"12";;"54";"44";"THEY SOUS VAUDEMONT";"THEY SOUS VAUDEMONT";"54930";
"20610";"54517";"THEZEY-SAINT-MARTIN";"208";;"54";"44";"THEZEY ST MARTIN";"THEZEY ST MARTIN";"54610";
"20611";"54518";"THIAUCOURT-REGNIEVILLE";"1268";;"54";"44";"THIAUCOURT REGNIEVILLE";"THIAUCOURT REGNIEVILLE";"54470";
"20612";"54519";"THIAVILLE-SUR-MEURTHE";"513";;"54";"44";"THIAVILLE SUR MEURTHE";"THIAVILLE SUR MEURTHE";"54120";
"20613";"54520";"THIEBAUMENIL";"393";;"54";"44";"THIEBAUMENIL";"THIEBAUMENIL";"54300";
"20614";"54521";"THIL";"1609";"5423";"54";"44";"THIL";"THIL";"54880";
"20615";"54522";"THOREY-LYAUTEY";"138";;"54";"44";"THOREY LYAUTEY";"THOREY LYAUTEY";"54115";
"20616";"54523";"THUILLEY-AUX-GROSEILLES";"476";;"54";"44";"THUILLEY AUX GROSEILLES";"THUILLEY AUX GROSEILLES";"54170";
"20617";"54524";"THUMEREVILLE";"97";;"54";"44";"THUMEREVILLE";"THUMEREVILLE";"54800";
"20618";"54525";"TIERCELET";"649";;"54";"44";"TIERCELET";"TIERCELET";"54190";
"20619";"54526";"TOMBLAINE";"7840";;"54";"44";"TOMBLAINE";"TOMBLAINE";"54510";
"20620";"54527";"TONNOY";"733";;"54";"44";"TONNOY";"TONNOY";"54210";
"20621";"54528";"TOUL";"16271";;"54";"44";"TOUL";"TOUL";"54200";
"20622";"54529";"TRAMONT-EMY";"35";"5410";"54";"44";"TRAMONT EMY";"TRAMONT EMY";"54115";
"20623";"54530";"TRAMONT-LASSUS";"84";;"54";"44";"TRAMONT LASSUS";"TRAMONT LASSUS";"54115";
"20624";"54531";"TRAMONT-SAINT-ANDRE";"56";;"54";"44";"TRAMONT ST ANDRE";"TRAMONT ST ANDRE";"54115";
"20625";"54532";"TREMBLECOURT";"197";;"54";"44";"TREMBLECOURT";"TREMBLECOURT";"54385";
"20626";"54533";"TRIEUX";"2317";;"54";"44";"TRIEUX";"TRIEUX";"54750";
"20627";"54534";"TRONDES";"529";;"54";"44";"TRONDES";"TRONDES";"54570";
"20628";"54535";"TRONVILLE";"215";;"54";"44";"TRONVILLE";"TRONVILLE";"54800";
"20629";"54536";"TUCQUEGNIEUX";"2565";;"54";"44";"TUCQUEGNIEUX";"TUCQUEGNIEUX";"54640";
"20630";"54537";"UGNY";"749";;"54";"44";"UGNY";"UGNY";"54870";
"20631";"54538";"URUFFE";"381";;"54";"44";"URUFFE";"URUFFE";"54112";
"20632";"54539";"VACQUEVILLE";"259";;"54";"44";"VACQUEVILLE";"VACQUEVILLE";"54540";
"20633";"54540";"VAL-ET-CHATILLON";"633";;"54";"44";"VAL ET CHATILLON";"VAL ET CHATILLON";"54480";
"20634";"54541";"VALHEY";"172";;"54";"44";"VALHEY";"VALHEY";"54370";
"20635";"54542";"VALLEROY";"2382";;"54";"44";"VALLEROY";"VALLEROY";"54910";
"20636";"54543";"VALLOIS";"143";;"54";"44";"VALLOIS";"VALLOIS";"54830";
"20637";"54544";"VANDELAINVILLE";"141";;"54";"44";"VANDELAINVILLE";"VANDELAINVILLE";"54890";
"20638";"54545";"VANDELEVILLE";"208";;"54";"44";"VANDELEVILLE";"VANDELEVILLE";"54115";
"20639";"54546";"VANDIERES";"920";;"54";"44";"VANDIERES";"VANDIERES";"54121";
"20640";"54547";"VANDOEUVRE-LES-NANCY";"30569";;"54";"44";"VANDOEUVRE LES NANCY";"VANDOEUVRE LES NANCY";"54500";
"20641";"54548";"VANNES-LE-CHATEL";"581";;"54";"44";"VANNES LE CHATEL";"VANNES LE CHATEL";"54112";
"20642";"54549";"VARANGEVILLE";"3861";;"54";"44";"VARANGEVILLE";"VARANGEVILLE";"54110";
"20643";"54550";"VATHIMENIL";"341";;"54";"44";"VATHIMENIL";"VATHIMENIL";"54122";
"20644";"54551";"VAUCOURT";"71";;"54";"44";"VAUCOURT";"VAUCOURT";"54370";
"20645";"54552";"VAUDEMONT";"75";;"54";"44";"VAUDEMONT";"VAUDEMONT";"54330";
"20646";"54553";"VAUDEVILLE";"186";;"54";"44";"VAUDEVILLE";"VAUDEVILLE";"54740";
"20647";"54554";"VAUDIGNY";"66";;"54";"44";"VAUDIGNY";"VAUDIGNY";"54740";
"20648";"54555";"VAXAINVILLE";"90";;"54";"44";"VAXAINVILLE";"VAXAINVILLE";"54120";
"20649";"54556";"VEHO";"116";;"54";"44";"VEHO";"VEHO";"54450";
"20650";"54557";"VELAINE-EN-HAYE";"1548";;"54";"44";"VELAINE EN HAYE";"VELAINE EN HAYE";"54840";
"20651";"54558";"VELAINE-SOUS-AMANCE";"277";;"54";"44";"VELAINE SOUS AMANCE";"VELAINE SOUS AMANCE";"54280";
"20652";"54559";"VELLE-SUR-MOSELLE";"304";;"54";"44";"VELLE SUR MOSELLE";"VELLE SUR MOSELLE";"54290";
"20653";"54560";"VENEY";"56";;"54";"44";"VENEY";"VENEY";"54540";
"20654";"54561";"VENNEZEY";"53";;"54";"44";"VENNEZEY";"VENNEZEY";"54830";
"20655";"54562";"VERDENAL";"153";;"54";"44";"VERDENAL";"VERDENAL";"54450";
"20656";"54563";"VEZELISE";"1499";;"54";"44";"VEZELISE";"VEZELISE";"54330";
"20657";"54564";"VIEVILLE-EN-HAYE";"160";;"54";"44";"VIEVILLE EN HAYE";"VIEVILLE EN HAYE";"54470";
"20658";"54565";"VIGNEULLES";"253";;"54";"44";"VIGNEULLES";"VIGNEULLES";"54360";
"20659";"54566";"VILCEY-SUR-TREY";"145";;"54";"44";"VILCEY SUR TREY";"VILCEY SUR TREY";"54700";
"20660";"54567";"VILLACOURT";"443";;"54";"44";"VILLACOURT";"VILLACOURT";"54290";
"20661";"54568";"VILLE-AU-MONTOIS";"268";;"54";"44";"VILLE AU MONTOIS";"VILLE AU MONTOIS";"54620";
"20662";"54569";"VILLE-AU-VAL";"189";;"54";"44";"VILLE AU VAL";"VILLE AU VAL";"54380";
"20663";"54570";"VILLECEY-SUR-MAD";"324";;"54";"44";"VILLECEY SUR MAD";"VILLECEY SUR MAD";"54890";
"20664";"54571";"VILLE-EN-VERMOIS";"594";"5405";"54";"44";"VILLE EN VERMOIS";"VILLE EN VERMOIS";"54210";
"20665";"54572";"VILLE-HOUDLEMONT";"651";;"54";"44";"VILLE HOUDLEMONT";"VILLE HOUDLEMONT";"54730";
"20666";"54573";"VILLERS-EN-HAYE";"188";;"54";"44";"VILLERS EN HAYE";"VILLERS EN HAYE";"54380";
"20667";"54574";"VILLERS-LA-CHEVRE";"571";;"54";"44";"VILLERS LA CHEVRE";"VILLERS LA CHEVRE";"54870";
"20668";"54575";"VILLERS-LA-MONTAGNE";"1430";;"54";"44";"VILLERS LA MONTAGNE";"VILLERS LA MONTAGNE";"54920";
"20669";"54576";"VILLERS-LE-ROND";"96";"5411";"54";"44";"VILLERS LE ROND";"VILLERS LE ROND";"54260";
"20670";"54577";"VILLERS-LES-MOIVRONS";"142";;"54";"44";"VILLERS LES MOIVRONS";"VILLERS LES MOIVRONS";"54760";
"20671";"54578";"VILLERS-LES-NANCY";"14386";;"54";"44";"VILLERS LES NANCY";"VILLERS LES NANCY";"54600";
"20672";"54579";"VILLERS-SOUS-PRENY";"347";;"54";"44";"VILLERS SOUS PRENY";"VILLERS SOUS PRENY";"54700";
"20673";"54580";"VILLERUPT";"9354";;"54";"44";"VILLERUPT";"VILLERUPT";"54190";
"20674";"54581";"VILLE-SUR-YRON";"300";;"54";"44";"VILLE SUR YRON";"VILLE SUR YRON";"54800";
"20675";"54582";"VILLETTE";"185";;"54";"44";"VILLETTE";"VILLETTE";"54260";
"20676";"54583";"VILLEY-LE-SEC";"417";;"54";"44";"VILLEY LE SEC";"VILLEY LE SEC";"54840";
"20677";"54584";"VILLEY-SAINT-ETIENNE";"1098";;"54";"44";"VILLEY ST ETIENNE";"VILLEY ST ETIENNE";"54200";
"20678";"54585";"VIRECOURT";"467";;"54";"44";"VIRECOURT";"VIRECOURT";"54290";
"20679";"54586";"VITERNE";"725";;"54";"44";"VITERNE";"VITERNE";"54123";
"20680";"54587";"VITREY";"225";;"54";"44";"VITREY";"VITREY";"54330";
"20681";"54588";"VITRIMONT";"393";;"54";"44";"VITRIMONT";"VITRIMONT";"54300";
"20682";"54589";"VITTONVILLE";"127";;"54";"44";"VITTONVILLE";"VITTONVILLE";"54700";
"20683";"54590";"VIVIERS-SUR-CHIERS";"647";;"54";"44";"VIVIERS SUR CHIERS";"VIVIERS SUR CHIERS";"54260";
"20684";"54591";"VOINEMONT";"345";;"54";"44";"VOINEMONT";"VOINEMONT";"54134";
"20685";"54592";"VRONCOURT";"290";;"54";"44";"VRONCOURT";"VRONCOURT";"54330";
"20686";"54593";"WAVILLE";"435";;"54";"44";"WAVILLE";"WAVILLE";"54890";
"20687";"54594";"XAMMES";"129";;"54";"44";"XAMMES";"XAMMES";"54470";
"20688";"54595";"XERMAMENIL";"559";;"54";"44";"XERMAMENIL";"XERMAMENIL";"54300";
"20689";"54596";"XEUILLEY";"770";;"54";"44";"XEUILLEY";"XEUILLEY";"54990";
"20690";"54597";"XIROCOURT";"459";;"54";"44";"XIROCOURT";"XIROCOURT";"54740";
"20691";"54598";"XIVRY-CIRCOURT";"278";;"54";"44";"XIVRY CIRCOURT";"XIVRY CIRCOURT";"54490";
"20692";"54599";"XONVILLE";"134";;"54";"44";"XONVILLE";"XONVILLE";"54800";
"20693";"54600";"XOUSSE";"122";;"54";"44";"XOUSSE";"XOUSSE";"54370";
"20694";"54601";"XURES";"124";"5401";"54";"44";"XURES";"XURES";"54370";
"20695";"54602";"HAN-DEVANT-PIERREPONT";"145";;"54";"44";"HAN DEVANT PIERREPONT";"HAN DEVANT PIERREPONT";"54620";
"20696";"55001";"ABAINVILLE";"293";;"55";"44";"ABAINVILLE";"ABAINVILLE";"55130";
"20697";"55002";"ABAUCOURT-HAUTECOURT";"110";;"55";"44";"ABAUCOURT HAUTECOURT";"ABAUCOURT HAUTECOURT";"55400";
"20698";"55004";"AINCREVILLE";"87";;"55";"44";"AINCREVILLE";"AINCREVILLE";"55110";
"20699";"55005";"AMANTY";"45";;"55";"44";"AMANTY";"AMANTY";"55130";
"20700";"55007";"AMBLY-SUR-MEUSE";"243";;"55";"44";"AMBLY SUR MEUSE";"AMBLY SUR MEUSE";"55300";
"20701";"55008";"AMEL-SUR-L'ETANG";"176";;"55";"44";"AMEL SUR L ETANG";"AMEL SUR L ETANG";"55230";
"20702";"55009";"ANCEMONT";"601";;"55";"44";"ANCEMONT";"ANCEMONT";"55320";
"20703";"55010";"ANCERVILLE";"2728";;"55";"44";"ANCERVILLE";"ANCERVILLE";"55170";
"20704";"55011";"ANDERNAY";"247";;"55";"44";"ANDERNAY";"ANDERNAY";"55800";
"20705";"55012";"APREMONT-LA-FORET";"393";;"55";"44";"APREMONT LA FORET";"APREMONT LA FORET";"55300";
"20706";"55013";"ARRANCY-SUR-CRUSNE";"486";;"55";"44";"ARRANCY SUR CRUSNE";"ARRANCY SUR CRUSNE";"55230";
"20707";"55014";"AUBREVILLE";"397";;"55";"44";"AUBREVILLE";"AUBREVILLE";"55120";
"20708";"55015";"AULNOIS-EN-PERTHOIS";"511";;"55";"44";"AULNOIS EN PERTHOIS";"AULNOIS EN PERTHOIS";"55170";
"20709";"55017";"AUTRECOURT-SUR-AIRE";"116";;"55";"44";"AUTRECOURT SUR AIRE";"AUTRECOURT SUR AIRE";"55120";
"20710";"55018";"AUTREVILLE-SAINT-LAMBERT";"43";;"55";"44";"AUTREVILLE ST LAMBERT";"AUTREVILLE ST LAMBERT";"55700";
"20711";"55021";"AVILLERS-SAINTE-CROIX";"65";;"55";"44";"AVILLERS STE CROIX";"AVILLERS STE CROIX";"55210";
"20712";"55022";"AVIOTH";"136";;"55";"44";"AVIOTH";"AVIOTH";"55600";
"20713";"55023";"AVOCOURT";"123";;"55";"44";"AVOCOURT";"AVOCOURT";"55270";
"20714";"55024";"AZANNES-ET-SOUMAZANNES";"160";;"55";"44";"AZANNES ET SOUMAZANNES";"AZANNES ET SOUMAZANNES";"55150";
"20715";"55025";"BAALON";"288";"5514";"55";"44";"BAALON";"BAALON";"55700";
"20716";"55026";"BADONVILLIERS-GERAUVILLIERS";"141";;"55";"44";"BADONVILLIERS GERAUVILLIERS";"BADONVILLIERS GERAUVILLIERS";"55130";
"20717";"55027";"BANNONCOURT";"164";;"55";"44";"BANNONCOURT";"BANNONCOURT";"55300";
"20718";"55028";"BANTHEVILLE";"132";;"55";"44";"BANTHEVILLE";"BANTHEVILLE";"55110";
"20719";"55029";"BAR-LE-DUC";"15759";;"55";"44";"BAR LE DUC";"BAR LE DUC";"55000";
"20720";"55030";"BAUDIGNECOURT";"73";;"55";"44";"BAUDIGNECOURT";"BAUDIGNECOURT";"55130";
"20721";"55031";"BAUDONVILLIERS";"406";;"55";"44";"BAUDONVILLIERS";"BAUDONVILLIERS";"55170";
"20722";"55032";"BAUDREMONT";"54";;"55";"44";"BAUDREMONT";"BAUDREMONT";"55260";
"20723";"55033";"BAULNY";"16";;"55";"44";"BAULNY";"BAULNY";"55270";
"20724";"55034";"BAZEILLES-SUR-OTHAIN";"120";;"55";"44";"BAZEILLES SUR OTHAIN";"BAZEILLES SUR OTHAIN";"55600";
"20725";"55035";"BAZINCOURT-SUR-SAULX";"149";;"55";"44";"BAZINCOURT SUR SAULX";"BAZINCOURT SUR SAULX";"55170";
"20726";"55036";"BEAUCLAIR";"88";;"55";"44";"BEAUCLAIR";"BEAUCLAIR";"55700";
"20727";"55037";"BEAUFORT-EN-ARGONNE";"148";;"55";"44";"BEAUFORT EN ARGONNE";"BEAUFORT EN ARGONNE";"55700";
"20728";"55038";"BEAULIEU-EN-ARGONNE";"38";;"55";"44";"BEAULIEU EN ARGONNE";"BEAULIEU EN ARGONNE";"55250";
"20729";"55039";"BEAUMONT-EN-VERDUNOIS";"0";;"55";"44";"BEAUMONT EN VERDUNOIS";"BEAUMONT EN VERDUNOIS";"55100";
"20730";"55040";"BEAUSITE";"257";;"55";"44";"BEAUSITE";"BEAUSITE";"55250";
"20731";"55041";"BEHONNE";"652";;"55";"44";"BEHONNE";"BEHONNE";"55000";
"20732";"55042";"BELLERAY";"459";;"55";"44";"BELLERAY";"BELLERAY";"55100";
"20733";"55043";"BELLEVILLE-SUR-MEUSE";"3205";;"55";"44";"BELLEVILLE SUR MEUSE";"BELLEVILLE SUR MEUSE";"55430";
"20734";"55044";"BELRAIN";"40";;"55";"44";"BELRAIN";"BELRAIN";"55260";
"20735";"55045";"BELRUPT-EN-VERDUNOIS";"537";;"55";"44";"BELRUPT EN VERDUNOIS";"BELRUPT EN VERDUNOIS";"55100";
"20736";"55046";"BENEY-EN-WOEVRE";"153";;"55";"44";"BENEY EN WOEVRE";"BENEY EN WOEVRE";"55210";
"20737";"55047";"BETHELAINVILLE";"187";;"55";"44";"BETHELAINVILLE";"BETHELAINVILLE";"55100";
"20738";"55048";"BETHINCOURT";"32";;"55";"44";"BETHINCOURT";"BETHINCOURT";"55270";
"20739";"55049";"BEUREY-SUR-SAULX";"428";;"55";"44";"BEUREY SUR SAULX";"BEUREY SUR SAULX";"55000";
"20740";"55050";"BEZONVAUX";"0";;"55";"44";"BEZONVAUX";"BEZONVAUX";"55100";
"20741";"55051";"BIENCOURT-SUR-ORGE";"117";;"55";"44";"BIENCOURT SUR ORGE";"BIENCOURT SUR ORGE";"55290";
"20742";"55053";"BILLY-SOUS-MANGIENNES";"380";;"55";"44";"BILLY SOUS MANGIENNES";"BILLY SOUS MANGIENNES";"55230";
"20743";"55054";"BISLEE";"60";;"55";"44";"BISLEE";"BISLEE";"55300";
"20744";"55055";"BLANZEE";"19";"5504";"55";"44";"BLANZEE";"BLANZEE";"55400";
"20745";"55057";"BOINVILLE-EN-WOEVRE";"68";;"55";"44";"BOINVILLE EN WOEVRE";"BOINVILLE EN WOEVRE";"55400";
"20746";"55058";"BONCOURT-SUR-MEUSE";"313";;"55";"44";"BONCOURT SUR MEUSE";"BONCOURT SUR MEUSE";"55200";
"20747";"55059";"BONNET";"210";;"55";"44";"BONNET";"BONNET";"55130";
"20748";"55060";"BONZEE";"360";;"55";"44";"BONZEE";"BONZEE";"55160";
"20749";"55061";"LE BOUCHON-SUR-SAULX";"245";;"55";"44";"LE BOUCHON SUR SAULX";"LE BOUCHON SUR SAULX";"55500";
"20750";"55062";"BOUCONVILLE-SUR-MADT";"108";;"55";"44";"BOUCONVILLE SUR MADT";"BOUCONVILLE SUR MADT";"55300";
"20751";"55063";"BOULIGNY";"2697";;"55";"44";"BOULIGNY";"BOULIGNY";"55240";
"20752";"55064";"BOUQUEMONT";"128";;"55";"44";"BOUQUEMONT";"BOUQUEMONT";"55300";
"20753";"55065";"BOUREUILLES";"123";;"55";"44";"BOUREUILLES";"BOUREUILLES";"55270";
"20754";"55066";"BOVEE-SUR-BARBOURE";"146";;"55";"44";"BOVEE SUR BARBOURE";"BOVEE SUR BARBOURE";"55190";
"20755";"55067";"BOVIOLLES";"105";;"55";"44";"BOVIOLLES";"BOVIOLLES";"55500";
"20756";"55068";"BRABANT-EN-ARGONNE";"104";;"55";"44";"BRABANT EN ARGONNE";"BRABANT EN ARGONNE";"55120";
"20757";"55069";"BRABANT-LE-ROI";"225";;"55";"44";"BRABANT LE ROI";"BRABANT LE ROI";"55800";
"20758";"55070";"BRABANT-SUR-MEUSE";"130";;"55";"44";"BRABANT SUR MEUSE";"BRABANT SUR MEUSE";"55100";
"20759";"55071";"BRANDEVILLE";"178";;"55";"44";"BRANDEVILLE";"BRANDEVILLE";"55150";
"20760";"55072";"BRAQUIS";"103";;"55";"44";"BRAQUIS";"BRAQUIS";"55400";
"20761";"55073";"BRAS-SUR-MEUSE";"710";;"55";"44";"BRAS SUR MEUSE";"BRAS SUR MEUSE";"55100";
"20762";"55075";"BRAUVILLIERS";"160";;"55";"44";"BRAUVILLIERS";"BRAUVILLIERS";"55170";
"20763";"55076";"BREHEVILLE";"190";;"55";"44";"BREHEVILLE";"BREHEVILLE";"55150";
"20764";"55077";"BREUX";"258";;"55";"44";"BREUX";"BREUX";"55600";
"20765";"55078";"BRIEULLES-SUR-MEUSE";"339";;"55";"44";"BRIEULLES SUR MEUSE";"BRIEULLES SUR MEUSE";"55110";
"20766";"55079";"BRILLON-EN-BARROIS";"606";;"55";"44";"BRILLON EN BARROIS";"BRILLON EN BARROIS";"55000";
"20767";"55080";"BRIXEY-AUX-CHANOINES";"81";;"55";"44";"BRIXEY AUX CHANOINES";"BRIXEY AUX CHANOINES";"55140";
"20768";"55081";"BRIZEAUX";"52";;"55";"44";"BRIZEAUX";"BRIZEAUX";"55250";
"20769";"55082";"BROCOURT-EN-ARGONNE";"46";;"55";"44";"BROCOURT EN ARGONNE";"BROCOURT EN ARGONNE";"55120";
"20770";"55083";"BROUENNES";"154";;"55";"44";"BROUENNES";"BROUENNES";"55700";
"20771";"55084";"BROUSSEY-EN-BLOIS";"54";;"55";"44";"BROUSSEY EN BLOIS";"BROUSSEY EN BLOIS";"55190";
"20772";"55085";"BROUSSEY-RAULECOURT";"264";;"55";"44";"BROUSSEY RAULECOURT";"BROUSSEY RAULECOURT";"55200";
"20773";"55087";"BURE";"86";;"55";"44";"BURE";"BURE";"55290";
"20774";"55088";"BUREY-EN-VAUX";"145";;"55";"44";"BUREY EN VAUX";"BUREY EN VAUX";"55140";
"20775";"55089";"BUREY-LA-COTE";"84";;"55";"44";"BUREY LA COTE";"BUREY LA COTE";"55140";
"20776";"55093";"BUXIERES-SOUS-LES-COTES";"277";;"55";"44";"BUXIERES SOUS LES COTES";"BUXIERES SOUS LES COTES";"55300";
"20777";"55094";"BUZY-DARMONT";"569";;"55";"44";"BUZY DARMONT";"BUZY DARMONT";"55400";
"20778";"55095";"CESSE";"123";;"55";"44";"CESSE";"CESSE";"55700";
"20779";"55096";"CHAILLON";"101";;"55";"44";"CHAILLON";"CHAILLON";"55210";
"20780";"55097";"CHALAINES";"326";;"55";"44";"CHALAINES";"CHALAINES";"55140";
"20781";"55099";"CHAMPNEUVILLE";"121";;"55";"44";"CHAMPNEUVILLE";"CHAMPNEUVILLE";"55100";
"20782";"55100";"CHAMPOUGNY";"112";;"55";"44";"CHAMPOUGNY";"CHAMPOUGNY";"55140";
"20783";"55101";"CHARDOGNE";"308";;"55";"44";"CHARDOGNE";"CHARDOGNE";"55000";
"20784";"55102";"CHARNY-SUR-MEUSE";"564";;"55";"44";"CHARNY SUR MEUSE";"CHARNY SUR MEUSE";"55100";
"20785";"55103";"CHARPENTRY";"22";;"55";"44";"CHARPENTRY";"CHARPENTRY";"55270";
"20786";"55104";"CHASSEY-BEAUPRE";"108";;"55";"44";"CHASSEY BEAUPRE";"CHASSEY BEAUPRE";"55130";
"20787";"55105";"CHATILLON-SOUS-LES-COTES";"170";;"55";"44";"CHATILLON SOUS LES COTES";"CHATILLON SOUS LES COTES";"55400";
"20788";"55106";"CHATTANCOURT";"169";;"55";"44";"CHATTANCOURT";"CHATTANCOURT";"55100";
"20789";"55107";"CHAUMONT-DEVANT-DAMVILLERS";"53";;"55";"44";"CHAUMONT DEVANT DAMVILLERS";"CHAUMONT DEVANT DAMVILLERS";"55150";
"20790";"55108";"CHAUMONT-SUR-AIRE";"153";;"55";"44";"CHAUMONT SUR AIRE";"CHAUMONT SUR AIRE";"55260";
"20791";"55109";"CHAUVENCY-LE-CHATEAU";"270";;"55";"44";"CHAUVENCY LE CHATEAU";"CHAUVENCY LE CHATEAU";"55600";
"20792";"55110";"CHAUVENCY-SAINT-HUBERT";"256";;"55";"44";"CHAUVENCY ST HUBERT";"CHAUVENCY ST HUBERT";"55600";
"20793";"55111";"CHAUVONCOURT";"467";;"55";"44";"CHAUVONCOURT";"CHAUVONCOURT";"55300";
"20794";"55113";"CHEPPY";"122";;"55";"44";"CHEPPY";"CHEPPY";"55270";
