"importId";"code";"department.code";"artmin";"name";"inhabitantsNbr "
"945";"2913";"29";;"DOUARNENEZ";"00000000"
"946";"2914";"29";"(LE)";"FAOU";"00000000"
"947";"2915";"29";;"FOUESNANT";"00000000"
"948";"2916";"29";;"HUELGOAT";"00000000"
"949";"2917";"29";;"LANDERNEAU";"00000000"
"950";"2918";"29";;"LANDIVISIAU";"00000000"
"951";"2919";"29";;"LANMEUR";"00000000"
"952";"2920";"29";;"LANNILIS";"00000000"
"953";"2921";"29";;"LESNEVEN";"00000000"
"954";"2922";"29";;"MORLAIX";"00000000"
"955";"2923";"29";;"OUESSANT";"00000000"
"956";"2924";"29";;"PLABENNEC";"00000000"
"957";"2925";"29";;"PLEYBEN";"00000000"
"958";"2926";"29";;"PLOGASTEL-SAINT-GERMAIN";"00000000"
"959";"2927";"29";;"PLOUDALMEZEAU";"00000000"
"960";"2928";"29";;"PLOUDIRY";"00000000"
"961";"2929";"29";;"PLOUESCAT";"00000000"
"962";"2930";"29";;"PLOUIGNEAU";"00000000"
"963";"2931";"29";;"PLOUZEVEDE";"00000000"
"964";"2932";"29";;"PONT-AVEN";"00000000"
"965";"2933";"29";;"PONT-CROIX";"00000000"
"966";"2934";"29";;"PONT-L'ABBE";"00000000"
"967";"2936";"29";;"QUIMPERLE";"00000000"
"968";"2937";"29";;"ROSPORDEN";"00000000"
"969";"2938";"29";;"SAINT-POL-DE-LEON";"00000000"
"970";"2939";"29";;"SAINT-RENAN";"00000000"
"971";"2940";"29";;"SAINT-THEGONNEC";"00000000"
"972";"2941";"29";;"SCAER";"00000000"
"973";"2942";"29";;"SIZUN";"00000000"
"974";"2943";"29";;"TAULE";"00000000"
"975";"2944";"29";;"BREST-CAVALE-BLANCHE-BOHARS-GUILERS";"00000000"
"976";"2946";"29";;"BREST-L'HERMITAGE-GOUESNOU";"00000000"
"977";"2948";"29";;"QUIMPER  2E  CANTON";"00000000"
"978";"2949";"29";;"GUILVINEC";"00000000"
"979";"2951";"29";;"GUIPAVAS";"00000000"
"980";"2952";"29";;"QUIMPER  3E  CANTON";"00000000"
"981";"3001";"30";;"AIGUES-MORTES";"00000000"
"982";"3002";"30";;"ALES-NORD-EST";"00000000"
"983";"3003";"30";;"ALES-OUEST";"00000000"
"984";"3004";"30";;"ALZON";"00000000"
"985";"3005";"30";;"ANDUZE";"00000000"
"986";"3006";"30";;"ARAMON";"00000000"
"987";"3007";"30";;"BAGNOLS-SUR-CEZE";"00000000"
"988";"3008";"30";;"BARJAC";"00000000"
"989";"3009";"30";;"BEAUCAIRE";"00000000"
"990";"3010";"30";;"BESSEGES";"00000000"
"991";"3011";"30";;"GENOLHAC";"00000000"
"992";"3012";"30";"(LA)";"GRAND-COMBE";"00000000"
"993";"3013";"30";;"LASALLE";"00000000"
"994";"3014";"30";;"LEDIGNAN";"00000000"
"995";"3015";"30";;"LUSSAN";"00000000"
"996";"3016";"30";;"MARGUERITTES";"00000000"
"997";"3020";"30";;"PONT-SAINT-ESPRIT";"00000000"
"998";"3021";"30";;"QUISSAC";"00000000"
"999";"3022";"30";;"REMOULINS";"00000000"
"1000";"3023";"30";;"ROQUEMAURE";"00000000"
"1001";"3024";"30";;"SAINT-AMBROIX";"00000000"
"1002";"3025";"30";;"SAINT-ANDRE-DE-VALBORGNE";"00000000"
"1003";"3026";"30";;"SAINT-CHAPTES";"00000000"
"1004";"3027";"30";;"SAINT-GILLES";"00000000"
"1005";"3028";"30";;"SAINT-HIPPOLYTE-DU-FORT";"00000000"
"1006";"3029";"30";;"SAINT-JEAN-DU-GARD";"00000000"
"1007";"3030";"30";;"SAINT-MAMERT-DU-GARD";"00000000"
"1008";"3031";"30";;"SAUVE";"00000000"
"1009";"3032";"30";;"SOMMIERES";"00000000"
"1010";"3033";"30";;"SUMENE";"00000000"
"1011";"3034";"30";;"TREVES";"00000000"
"1012";"3035";"30";;"UZES";"00000000"
"1013";"3036";"30";;"VALLERAUGUE";"00000000"
"1014";"3037";"30";;"VAUVERT";"00000000"
"1015";"3038";"30";;"VEZENOBRES";"00000000"
"1016";"3039";"30";"(LE)";"VIGAN";"00000000"
"1017";"3040";"30";;"VILLENEUVE-LES-AVIGNON";"00000000"
"1018";"3041";"30";;"ALES-SUD-EST";"00000000"
"1019";"3045";"30";"(LA)";"VISTRENQUE";"00000000"
"1020";"3046";"30";;"RHONY-VIDOURLE";"00000000"
"1021";"3101";"31";;"ASPET";"00000000"
"1022";"3102";"31";;"AURIGNAC";"00000000"
"1023";"3103";"31";;"AUTERIVE";"00000000"
"1024";"3104";"31";;"BAGNERES-DE-LUCHON";"00000000"
"1025";"3105";"31";;"BARBAZAN";"00000000"
"1026";"3106";"31";;"BOULOGNE-SUR-GESSE";"00000000"
"1027";"3107";"31";;"CADOURS";"00000000"
"1028";"3108";"31";;"CARAMAN";"00000000"
"1029";"3109";"31";;"CARBONNE";"00000000"
"1030";"3110";"31";;"CASTANET-TOLOSAN";"00000000"
"1031";"3111";"31";;"CAZERES";"00000000"
"1032";"3112";"31";;"CINTEGABELLE";"00000000"
"1033";"3113";"31";"(LE)";"FOUSSERET";"00000000"
"1034";"3114";"31";;"FRONTON";"00000000"
"1035";"3115";"31";;"GRENADE";"00000000"
"1036";"3116";"31";"(L')";"ISLE-EN-DODON";"00000000"
"1037";"3117";"31";;"LANTA";"00000000"
"1038";"3118";"31";;"LEGUEVIN";"00000000"
"1039";"3119";"31";;"MONTASTRUC-LA-CONSEILLERE";"00000000"
"1040";"3120";"31";;"MONTESQUIEU-VOLVESTRE";"00000000"
"1041";"3121";"31";;"MONTGISCARD";"00000000"
"1042";"3122";"31";;"MONTREJEAU";"00000000"
"1043";"3123";"31";;"MURET";"00000000"
"1044";"3124";"31";;"NAILLOUX";"00000000"
"1045";"3125";"31";;"REVEL";"00000000"
"1046";"3126";"31";;"RIEUMES";"00000000"
"1047";"3127";"31";;"RIEUX-VOLVESTRE";"00000000"
"1048";"3128";"31";;"SAINT-BEAT";"00000000"
"1049";"3129";"31";;"SAINT-GAUDENS";"00000000"
"1050";"3130";"31";;"SAINT-LYS";"00000000"
"1051";"3131";"31";;"SAINT-MARTORY";"00000000"
"1052";"3132";"31";;"SALIES-DU-SALAT";"00000000"
"1053";"3137";"31";;"VERFEIL";"00000000"
"1054";"3138";"31";;"VILLEFRANCHE-DE-LAURAGAIS";"00000000"
"1055";"3139";"31";;"VILLEMUR-SUR-TARN";"00000000"
"1056";"3143";"31";;"TOULOUSE  8E  CANTON";"00000000"
"1057";"3144";"31";;"TOULOUSE  9E  CANTON";"00000000"
"1058";"3148";"31";;"TOULOUSE 13E  CANTON";"00000000"
"1059";"3149";"31";;"TOULOUSE 14E  CANTON";"00000000"
"1060";"3150";"31";;"TOULOUSE 15E  CANTON";"00000000"
"1061";"3151";"31";;"BLAGNAC";"00000000"
"1062";"3152";"31";;"PORTET-SUR-GARONNE";"00000000"
"1063";"3153";"31";;"TOURNEFEUILLE";"00000000"
"1064";"3201";"32";;"AIGNAN";"00000000"
"1065";"3202";"32";;"AUCH-NORD-EST";"00000000"
"1066";"3203";"32";;"AUCH-SUD-EST-SEISSAN";"00000000"
"1067";"3204";"32";;"CAZAUBON";"00000000"
"1068";"3205";"32";;"COLOGNE";"00000000"
"1069";"3206";"32";;"CONDOM";"00000000"
"1070";"3207";"32";;"EAUZE";"00000000"
"1071";"3208";"32";;"FLEURANCE";"00000000"
"1072";"3209";"32";;"GIMONT";"00000000"
"1073";"3210";"32";"(L')";"ISLE-JOURDAIN";"00000000"
"1074";"3211";"32";;"JEGUN";"00000000"
"1075";"3212";"32";;"LECTOURE";"00000000"
"1076";"3213";"32";;"LOMBEZ";"00000000"
"1077";"3214";"32";;"MARCIAC";"00000000"
"1078";"3215";"32";;"MASSEUBE";"00000000"
"1079";"3216";"32";;"MAUVEZIN";"00000000"
"1080";"3217";"32";;"MIELAN";"00000000"
"1081";"3218";"32";;"MIRADOUX";"00000000"
"1082";"3219";"32";;"MIRANDE";"00000000"
"1083";"3220";"32";;"MONTESQUIOU";"00000000"
"1084";"3221";"32";;"MONTREAL";"00000000"
"1085";"3222";"32";;"NOGARO";"00000000"
"1086";"3223";"32";;"PLAISANCE";"00000000"
"1087";"3224";"32";;"RISCLE";"00000000"
"1088";"3225";"32";;"SAINT-CLAR";"00000000"
"1089";"3226";"32";;"SAMATAN";"00000000"
"1090";"3227";"32";;"SARAMON";"00000000"
"1091";"3228";"32";;"VALENCE-SUR-BAISE";"00000000"
"1092";"3229";"32";;"VIC-FEZENSAC";"00000000"
"1093";"3230";"32";;"AUCH-NORD-OUEST";"00000000"
"1094";"3231";"32";;"AUCH-SUD-OUEST";"00000000"
"1095";"3301";"33";;"ARCACHON";"00000000"
"1096";"3302";"33";;"AUDENGE";"00000000"
"1097";"3303";"33";;"AUROS";"00000000"
"1098";"3304";"33";;"BAZAS";"00000000"
"1099";"3305";"33";;"BELIN-BELIET";"00000000"
"1100";"3306";"33";;"BLANQUEFORT";"00000000"
"1101";"3307";"33";;"BLAYE";"00000000"
"1102";"3315";"33";;"BOURG";"00000000"
"1103";"3316";"33";;"BRANNE";"00000000"
"1104";"3317";"33";;"CADILLAC";"00000000"
"1105";"3318";"33";;"CAPTIEUX";"00000000"
"1106";"3319";"33";;"CARBON-BLANC";"00000000"
"1107";"3320";"33";;"CASTELNAU-DE-MEDOC";"00000000"
"1108";"3321";"33";;"CASTILLON-LA-BATAILLE";"00000000"
"1109";"3322";"33";;"COUTRAS";"00000000"
"1110";"3323";"33";;"CREON";"00000000"
"1111";"3324";"33";;"FRONSAC";"00000000"
"1112";"3325";"33";;"GRIGNOLS";"00000000"
"1113";"3326";"33";;"GUITRES";"00000000"
"1114";"3327";"33";"(LA)";"BREDE";"00000000"
"1115";"3328";"33";;"LANGON";"00000000"
"1116";"3329";"33";;"LESPARRE-MEDOC";"00000000"
"1117";"3330";"33";;"LIBOURNE";"00000000"
"1118";"3331";"33";;"LUSSAC";"00000000"
"1119";"3332";"33";;"MONSEGUR";"00000000"
"1120";"3333";"33";;"PAUILLAC";"00000000"
"1121";"3334";"33";;"PELLEGRUE";"00000000"
"1122";"3336";"33";;"PODENSAC";"00000000"
"1123";"3337";"33";;"PUJOLS";"00000000"
"1124";"3338";"33";"(LA)";"REOLE";"00000000"
"1125";"3339";"33";;"SAINT-ANDRE-DE-CUBZAC";"00000000"
"1126";"3340";"33";;"SAINT-CIERS-SUR-GIRONDE";"00000000"
"1127";"3341";"33";;"SAINTE-FOY-LA-GRANDE";"00000000"
"1128";"3342";"33";;"SAINT-LAURENT-MEDOC";"00000000"
"1129";"3343";"33";;"SAINT-MACAIRE";"00000000"
"1130";"3344";"33";;"SAINT-SAVIN";"00000000"
"1131";"3345";"33";;"SAINT-SYMPHORIEN";"00000000"
"1132";"3346";"33";;"SAINT-VIVIEN-DE-MEDOC";"00000000"
"1133";"3347";"33";;"SAUVETERRE-DE-GUYENNE";"00000000"
"1134";"3348";"33";;"TARGON";"00000000"
"1135";"3349";"33";"(LA)";"TESTE-DE-BUCH";"00000000"
"1136";"3350";"33";;"VILLANDRAUT";"00000000"
"1137";"3352";"33";;"BEGLES";"00000000"
"1138";"3354";"33";"(LE)";"BOUSCAT";"00000000"
"1139";"3355";"33";;"CENON";"00000000"
"1140";"3356";"33";;"TALENCE";"00000000"
"1141";"3357";"33";;"VILLENAVE-D'ORNON";"00000000"
"1142";"3358";"33";;"FLOIRAC";"00000000"
"1143";"3359";"33";;"GRADIGNAN";"00000000"
"1144";"3360";"33";;"LORMONT";"00000000"
"1145";"3361";"33";;"MERIGNAC  2E  CANTON";"00000000"
"1146";"3363";"33";;"SAINT-MEDARD-EN-JALLES";"00000000"
"1147";"3401";"34";;"AGDE";"00000000"
"1148";"3402";"34";;"ANIANE";"00000000"
"1149";"3403";"34";;"BEDARIEUX";"00000000"
"1150";"3405";"34";;"BEZIERS  2E  CANTON";"00000000"
"1151";"3406";"34";;"CAPESTANG";"00000000"
"1152";"3407";"34";;"CASTRIES";"00000000"
"1153";"3408";"34";"(LE)";"CAYLAR";"00000000"
"1154";"3409";"34";;"CLARET";"00000000"
"1155";"3410";"34";;"CLERMONT-L'HERAULT";"00000000"
"1156";"3411";"34";;"FLORENSAC";"00000000"
"1157";"3412";"34";;"FRONTIGNAN";"00000000"
"1158";"3413";"34";;"GANGES";"00000000"
"1159";"3414";"34";;"GIGNAC";"00000000"
"1160";"3415";"34";;"LODEVE";"00000000"
"1161";"3416";"34";;"LUNAS";"00000000"
"1162";"3417";"34";;"LUNEL";"00000000"
"1163";"3418";"34";"(LES)";"MATELLES";"00000000"
"1164";"3419";"34";;"MAUGUIO";"00000000"
"1165";"3420";"34";;"MEZE";"00000000"
"1166";"3421";"34";;"MONTAGNAC";"00000000"
"1167";"3423";"34";;"MONTPELLIER  2E  CANTON";"00000000"
"1168";"3425";"34";;"MURVIEL-LES-BEZIERS";"00000000"
"1169";"3426";"34";;"OLARGUES";"00000000"
"1170";"3427";"34";;"OLONZAC";"00000000"
"1171";"3428";"34";;"PEZENAS";"00000000"
"1172";"3429";"34";;"ROUJAN";"00000000"
"1173";"3430";"34";;"SAINT-CHINIAN";"00000000"
"1174";"3431";"34";;"SAINT-GERVAIS-SUR-MARE";"00000000"
"1175";"3432";"34";;"SAINT-MARTIN-DE-LONDRES";"00000000"
"1176";"3433";"34";;"SAINT-PONS-DE-THOMIERES";"00000000"
"1177";"3434";"34";"(LA)";"SALVETAT-SUR-AGOUT";"00000000"
"1178";"3435";"34";;"SERVIAN";"00000000"
"1179";"3438";"34";;"BEZIERS  3E  CANTON";"00000000"
"1180";"3439";"34";;"BEZIERS  4E  CANTON";"00000000"
"1181";"3444";"34";;"MONTPELLIER  8E  CANTON";"00000000"
"1182";"3446";"34";;"MONTPELLIER 10E  CANTON";"00000000"
"1183";"3447";"34";;"CASTELNAU-LE-LEZ";"00000000"
"1184";"3448";"34";;"LATTES";"00000000"
"1185";"3449";"34";;"PIGNAN";"00000000"
"1186";"3501";"35";;"ANTRAIN";"00000000"
"1187";"3502";"35";;"ARGENTRE-DU-PLESSIS";"00000000"
"1188";"3503";"35";;"BAIN-DE-BRETAGNE";"00000000"
"1189";"3504";"35";;"BECHEREL";"00000000"
"1190";"3505";"35";;"CANCALE";"00000000"
"1191";"3506";"35";;"CHATEAUBOURG";"00000000"
"1192";"3507";"35";;"CHATEAUGIRON";"00000000"
"1193";"3508";"35";;"CHATEAUNEUF-D'ILLE-ET-VILAINE";"00000000"
"1194";"3509";"35";;"COMBOURG";"00000000"
"1195";"3510";"35";;"DINARD";"00000000"
"1196";"3511";"35";;"DOL-DE-BRETAGNE";"00000000"
"1197";"3512";"35";;"FOUGERES-NORD";"00000000"
"1198";"3513";"35";;"FOUGERES-SUD";"00000000"
"1199";"3514";"35";;"GRAND-FOUGERAY";"00000000"
"1200";"3515";"35";"(LA)";"GUERCHE-DE-BRETAGNE";"00000000"
"1201";"3516";"35";;"GUICHEN";"00000000"
"1202";"3517";"35";;"HEDE";"00000000"
"1203";"3518";"35";;"JANZE";"00000000"
"1204";"3519";"35";;"LIFFRE";"00000000"
"1205";"3520";"35";;"LOUVIGNE-DU-DESERT";"00000000"
"1206";"3521";"35";;"MAURE-DE-BRETAGNE";"00000000"
"1207";"3522";"35";;"MONTAUBAN-DE-BRETAGNE";"00000000"
"1208";"3523";"35";;"MONTFORT-SUR-MEU";"00000000"
"1209";"3524";"35";;"MORDELLES";"00000000"
"1210";"3525";"35";;"PIPRIAC";"00000000"
"1211";"3526";"35";;"PLEINE-FOUGERES";"00000000"
"1212";"3527";"35";;"PLELAN-LE-GRAND";"00000000"
"1213";"3528";"35";;"REDON";"00000000"
"1214";"3531";"35";;"RENNES-NORD-OUEST";"00000000"
"1215";"3533";"35";;"RETIERS";"00000000"
"1216";"3534";"35";;"SAINT-AUBIN-D'AUBIGNE";"00000000"
"1217";"3535";"35";;"SAINT-AUBIN-DU-CORMIER";"00000000"
"1218";"3536";"35";;"SAINT-BRICE-EN-COGLES";"00000000"
"1219";"3538";"35";;"SAINT-MEEN-LE-GRAND";"00000000"
"1220";"3539";"35";;"SAINT-MALO-SUD";"00000000"
"1221";"3540";"35";"(LE)";"SEL-DE-BRETAGNE";"00000000"
"1222";"3541";"35";;"TINTENIAC";"00000000"
"1223";"3542";"35";;"VITRE-EST";"00000000"
"1224";"3543";"35";;"VITRE-OUEST";"00000000"
"1225";"3546";"35";;"RENNES-SUD-EST";"00000000"
"1226";"3547";"35";;"BRUZ";"00000000"
"1227";"3549";"35";;"RENNES-SUD-OUEST";"00000000"
"1228";"3552";"35";;"BETTON";"00000000"
"1229";"3553";"35";;"CESSON-SEVIGNE";"00000000"
"1230";"3601";"36";;"AIGURANDE";"00006067"
"1231";"3602";"36";;"ARDENTES";"00016352"
"1232";"3603";"36";;"ARGENTON-SUR-CREUSE";"00012943"
"1233";"3604";"36";;"BELABRE";"00003249"
"1234";"3605";"36";"(LE)";"BLANC";"00011383"
"1235";"3606";"36";;"BUZANCAIS";"00012042"
"1236";"3608";"36";;"CHATILLON-SUR-INDRE";"00006526"
"1237";"3609";"36";"(LA)";"CHATRE";"00013481"
"1238";"3610";"36";;"ECUEILLE";"00003740"
"1239";"3611";"36";;"EGUZON-CHANTOME";"00004451"
"1240";"3612";"36";;"ISSOUDUN-NORD";"00012838"
"1241";"3613";"36";;"ISSOUDUN-SUD";"00012411"
"1242";"3614";"36";;"LEVROUX";"00007294"
"1243";"3615";"36";;"MEZIERES-EN-BRENNE";"00003578"
"1244";"3616";"36";;"NEUVY-SAINT-SEPULCHRE";"00006043"
"1245";"3617";"36";;"SAINT-BENOIT-DU-SAULT";"00005330"
"1246";"3618";"36";;"SAINT-CHRISTOPHE-EN-BAZELLE";"00006435"
"1247";"3619";"36";;"SAINT-GAULTIER";"00004694"
"1248";"3620";"36";;"SAINTE-SEVERE-SUR-INDRE";"00003489"
"1249";"3621";"36";;"TOURNON-SAINT-MARTIN";"00004710"
"1250";"3622";"36";;"VALENCAY";"00008442"
"1251";"3623";"36";;"VATAN";"00004406"
"1252";"3624";"36";;"CHATEAUROUX-EST";"00017022"
"1253";"3625";"36";;"CHATEAUROUX-OUEST";"00015413"
"1254";"3701";"37";;"AMBOISE";"00024841"
"1255";"3702";"37";;"AZAY-LE-RIDEAU";"00014080"
"1256";"3703";"37";;"BLERE";"00022638"
"1257";"3704";"37";;"BOURGUEIL";"00011715"
"1258";"3705";"37";;"CHATEAU-LA-VALLIERE";"00009968"
"1259";"3706";"37";;"CHATEAU-RENAULT";"00015755"
"1260";"3707";"37";;"CHINON";"00019558"
"1261";"3708";"37";"(LE)";"GRAND-PRESSIGNY";"00004161"
"1262";"3709";"37";;"DESCARTES";"00008623"
"1263";"3710";"37";"(L')";"ILE-BOUCHARD";"00007244"
"1264";"3711";"37";;"LANGEAIS";"00011838"
"1265";"3712";"37";;"LIGUEIL";"00007682"
"1266";"3713";"37";;"LOCHES";"00018789"
"1267";"3714";"37";;"MONTBAZON";"00023212"
"1268";"3715";"37";;"MONTRESOR";"00005475"
"1269";"3716";"37";;"NEUILLE-PONT-PIERRE";"00013353"
"1270";"3717";"37";;"NEUVY-LE-ROI";"00006545"
"1271";"3718";"37";;"PREUILLY-SUR-CLAISE";"00005183"
"1272";"3719";"37";;"RICHELIEU";"00008278"
"1273";"3720";"37";;"SAINTE-MAURE-DE-TOURAINE";"00011312"
"1274";"3724";"37";;"VOUVRAY";"00026704"
"1275";"3729";"37";;"SAINT-CYR-SUR-LOIRE";"00015975"
"1276";"3730";"37";;"SAINT-PIERRE-DES-CORPS";"00015665"
"1277";"3731";"37";;"BALLAN-MIRE";"00024243"
"1278";"3732";"37";;"SAINT-AVERTIN";"00014006"
"1279";"3734";"37";;"CHAMBRAY-LES-TOURS";"00021150"
"1280";"3736";"37";;"LUYNES";"00021371"
"1281";"3737";"37";;"MONTLOUIS-SUR-LOIRE";"00021308"
"1282";"3801";"38";;"ALLEVARD";"00000000"
"1283";"3802";"38";;"BEAUREPAIRE";"00000000"
"1284";"3803";"38";"(LE)";"BOURG-D'OISANS";"00000000"
"1285";"3804";"38";;"BOURGOIN-JALLIEU-SUD";"00000000"
"1286";"3805";"38";;"CLELLES";"00000000"
"1287";"3806";"38";;"CORPS";"00000000"
"1288";"3807";"38";"(LA)";"COTE-SAINT-ANDRE";"00000000"
"1289";"3808";"38";;"CREMIEU";"00000000"
"1290";"3809";"38";;"DOMENE";"00000000"
"1291";"3810";"38";;"GONCELIN";"00000000"
"1292";"3811";"38";"(LE)";"GRAND-LEMPS";"00000000"
"1293";"3815";"38";;"HEYRIEUX";"00000000"
"1294";"3816";"38";;"MENS";"00000000"
"1295";"3818";"38";;"MONESTIER-DE-CLERMONT";"00000000"
"1296";"3819";"38";;"MORESTEL";"00000000"
"1297";"3820";"38";"(LA)";"MURE";"00000000"
"1298";"3821";"38";"(LE)";"PONT-DE-BEAUVOISIN";"00000000"
"1299";"3822";"38";;"PONT-EN-ROYANS";"00000000"
"1300";"3823";"38";;"RIVES";"00000000"
"1301";"3824";"38";;"ROUSSILLON";"00000000"
"1302";"3825";"38";;"ROYBON";"00000000"
"1303";"3826";"38";;"SAINT-ETIENNE-DE-SAINT-GEOIRS";"00000000"
"1304";"3827";"38";;"SAINT-GEOIRE-EN-VALDAINE";"00000000"
"1305";"3828";"38";;"SAINT-JEAN-DE-BOURNAY";"00000000"
"1306";"3829";"38";;"SAINT-LAURENT-DU-PONT";"00000000"
"1307";"3830";"38";;"SAINT-MARCELLIN";"00000000"
"1308";"3832";"38";;"FONTAINE-SASSENAGE";"00000000"
"1309";"3833";"38";"(LA)";"TOUR-DU-PIN";"00000000"
"1310";"3834";"38";"(LE)";"TOUVET";"00000000"
"1311";"3835";"38";;"TULLINS";"00000000"
"1312";"3836";"38";;"VALBONNAIS";"00000000"
"1313";"3837";"38";"(LA)";"VERPILLIERE";"00000000"
"1314";"3838";"38";;"VIENNE-NORD";"00000000"
"1315";"3839";"38";;"VIENNE-SUD";"00000000"
"1316";"3840";"38";;"VIF";"00000000"
"1317";"3841";"38";;"VILLARD-DE-LANS";"00000000"
"1318";"3842";"38";;"VINAY";"00000000"
"1319";"3843";"38";;"VIRIEU";"00000000"
"1320";"3844";"38";;"VIZILLE";"00000000"
"1321";"3845";"38";;"VOIRON";"00000000"
"1322";"3846";"38";;"PONT-DE-CHERUY";"00000000"
"1323";"3847";"38";;"ECHIROLLES-EST";"00000000"
"1324";"3850";"38";;"MEYLAN";"00000000"
"1325";"3851";"38";;"SAINT-EGREVE";"00000000"
"1326";"3853";"38";;"BOURGOIN-JALLIEU-NORD";"00000000"
"1327";"3855";"38";;"EYBENS";"00000000"
"1328";"3856";"38";;"FONTAINE-SEYSSINET";"00000000"
"1329";"3858";"38";"(L')";"ISLE-D'ABEAU";"00000000"
"1330";"3860";"38";;"SAINT-ISMIER";"00000000"
"1331";"3901";"39";;"ARBOIS";"00000000"
"1332";"3902";"39";;"ARINTHOD";"00000000"
"1333";"3903";"39";;"BEAUFORT";"00000000"
"1334";"3904";"39";;"BLETTERANS";"00000000"
"1335";"3905";"39";"(LES)";"BOUCHOUX";"00000000"
"1336";"3906";"39";;"CHAMPAGNOLE";"00000000"
"1337";"3907";"39";;"CHAUMERGY";"00000000"
"1338";"3908";"39";;"CHAUSSIN";"00000000"
"1339";"3909";"39";;"CHEMIN";"00000000"
"1340";"3910";"39";;"CLAIRVAUX-LES-LACS";"00000000"
"1341";"3911";"39";;"CONLIEGE";"00000000"
"1342";"3912";"39";;"DAMPIERRE";"00000000"
"1343";"3913";"39";;"DOLE-NORD-EST";"00000000"
"1344";"3914";"39";;"GENDREY";"00000000"
"1345";"3915";"39";;"LONS-LE-SAUNIER-NORD";"00000000"
"1346";"3916";"39";;"MOIRANS-EN-MONTAGNE";"00000000"
"1347";"3917";"39";;"MONTBARREY";"00000000"
"1348";"3918";"39";;"MONTMIREY-LE-CHATEAU";"00000000"
"1349";"3919";"39";;"MOREZ";"00000000"
"1350";"3920";"39";;"NOZEROY";"00000000"
"1351";"3921";"39";;"ORGELET";"00000000"
"1352";"3922";"39";"(LES)";"PLANCHES-EN-MONTAGNE";"00000000"
"1353";"3923";"39";;"POLIGNY";"00000000"
"1354";"3924";"39";;"ROCHEFORT-SUR-NENON";"00000000"
"1355";"3925";"39";;"SAINT-AMOUR";"00000000"
"1356";"3926";"39";;"SAINT-CLAUDE";"00000000"
"1357";"3927";"39";;"SAINT-JULIEN";"00000000"
"1358";"3928";"39";;"SAINT-LAURENT-EN-GRANDVAUX";"00000000"
"1359";"3929";"39";;"SALINS-LES-BAINS";"00000000"
"1360";"3930";"39";;"SELLIERES";"00000000"
"1361";"3931";"39";;"VILLERS-FARLAY";"00000000"
"1362";"3932";"39";;"VOITEUR";"00000000"
"1363";"3933";"39";;"DOLE-SUD-OUEST";"00000000"
"1364";"3934";"39";;"LONS-LE-SAUNIER-SUD";"00000000"
"1365";"4001";"40";;"AIRE-SUR-L'ADOUR";"00000000"
"1366";"4002";"40";;"AMOU";"00000000"
"1367";"4003";"40";;"CASTETS";"00000000"
"1368";"4004";"40";;"DAX-NORD";"00000000"
"1369";"4005";"40";;"GABARRET";"00000000"
"1370";"4006";"40";;"GEAUNE";"00000000"
"1371";"4007";"40";;"GRENADE-SUR-L'ADOUR";"00000000"
"1372";"4008";"40";;"HAGETMAU";"00000000"
"1373";"4009";"40";;"LABRIT";"00000000"
"1374";"4010";"40";;"MIMIZAN";"00000000"
"1375";"4011";"40";;"MONT-DE-MARSAN-NORD";"00000000"
"1376";"4012";"40";;"MONTFORT-EN-CHALOSSE";"00000000"
"1377";"4013";"40";;"MORCENX";"00000000"
"1378";"4014";"40";;"MUGRON";"00000000"
"1379";"4015";"40";;"PARENTIS-EN-BORN";"00000000"
"1380";"4016";"40";;"PEYREHORADE";"00000000"
"1381";"4017";"40";;"PISSOS";"00000000"
"1382";"4018";"40";;"POUILLON";"00000000"
"1383";"4019";"40";;"ROQUEFORT";"00000000"
"1384";"4020";"40";;"SABRES";"00000000"
"1385";"4021";"40";;"SAINT-MARTIN-DE-SEIGNANX";"00000000"
"1386";"4022";"40";;"SAINT-SEVER";"00000000"
"1387";"4023";"40";;"SAINT-VINCENT-DE-TYROSSE";"00000000"
"1388";"4024";"40";;"SORE";"00000000"
"1389";"4025";"40";;"SOUSTONS";"00000000"
"1390";"4026";"40";;"TARTAS-EST";"00000000"
"1391";"4027";"40";;"TARTAS-OUEST";"00000000"
"1392";"4028";"40";;"VILLENEUVE-DE-MARSAN";"00000000"
"1393";"4029";"40";;"DAX-SUD";"00000000"
"1394";"4030";"40";;"MONT-DE-MARSAN-SUD";"00000000"
"1395";"4101";"41";;"BLOIS  1ER CANTON";"00000000"
"1396";"4102";"41";;"BLOIS  2E  CANTON";"00000000"
"1397";"4103";"41";;"BRACIEUX";"00000000"
"1398";"4104";"41";;"CONTRES";"00000000"
"1399";"4105";"41";;"DROUE";"00000000"
"1400";"4106";"41";;"HERBAULT";"00000000"
"1401";"4107";"41";;"LAMOTTE-BEUVRON";"00000000"
"1402";"4108";"41";;"MARCHENOIR";"00000000"
"1403";"4109";"41";;"MENNETOU-SUR-CHER";"00000000"
"1404";"4110";"41";;"MER";"00000000"
"1405";"4111";"41";;"MONDOUBLEAU";"00000000"
"1406";"4112";"41";;"MONTOIRE-SUR-LE-LOIR";"00000000"
"1407";"4113";"41";;"MONTRICHARD";"00000000"
"1408";"4114";"41";;"MOREE";"00000000"
"1409";"4115";"41";;"NEUNG-SUR-BEUVRON";"00000000"
"1410";"4116";"41";;"OUZOUER-LE-MARCHE";"00000000"
