"importId";"code";"parent_code";"name";"accountType.importId";"isRegulatoryAccount";"commonPosition";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"defaultTaxSet";"vatSystemSelect";"isRetrievedOnPaymentSession";"serviceType.code";"manageCutOffPeriod";"hasAutomaticApplicationAccountingDate";"analyticDistributionAuthorized";"analyticDistributionRequiredOnInvoiceLines";"analyticDistributionRequiredOnMoveLines";"analyticDistributionTemplate.importId";"statusSelect";"company.importId"
385;409100;409;"Fournisseurs - Avances et acomptes versés sur commandes";"FRA_PCG240";"true";2;"true";401100;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
386;409600;409;"Fournisseurs - Créances pour emballages et matériel à rendre";"FRA_PCG120";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
387;409700;409;"Fournisseurs - Autres avoirs";"FRA_PCG120";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
388;409710;409700;"Fournisseurs d'exploitation";"FRA_PCG120";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
389;409740;409700;"Fournisseurs d'immobilisations";"FRA_PCG120";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
390;409800;409;"Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus";"FRA_PCG120";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
391;410;"CL4";"Clients et comptes rattachés";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
392;410000;410;"Clients et comptes rattachés ";"FRA_PCG140";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
393;411;410;"Clients";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
394;411100;411;"Clients - Ventes de biens ou de prestations de services";"FRA_PCG140";"true";2;"true";"401100|401700|416000|419000|419100";"true";;;;0;"true";"NDAS";"false";;;;;;1;1
395;411700;411;"Clients - Retenues de garantie";"FRA_PCG140";"true";2;"true";"401100|401700|416000";"true";;;;0;"true";"NDAS";"false";;;;;;1;1
396;413000;410;"Clients - Effets à recevoir";"FRA_PCG140";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
397;416000;410;"Clients douteux ou litigieux";"FRA_PCG140";"true";2;"true";"401100|401700|411100|411700";"true";;;;0;"false";"NDAS";"false";;;;;;1;1
398;418000;410;"Clients - Produits non encore facturés";"FRA_PCG140";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
399;418100;418000;"Clients - Factures à établir ";"FRA_PCG140";"true";1;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
400;418800;418000;"Clients - Intérêts courus";"FRA_PCG140";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
401;419000;410;"Clients créditeurs";"FRA_PCG140";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
402;419100;419000;"Clients - Avances et acomptes reçus sur commandes";"FRA_PCG230";"true";1;"true";"411100|";"true";;;;0;"false";"NDAS";"false";;;;;;1;1
403;419600;419000;"Clients - Dettes pour emballages et matériels consignés ";"FRA_PCG230";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
404;419700;419000;"Clients - Autres avoirs ";"FRA_PCG230";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
405;419800;419000;"Rabais, remises, ristournes à accorder et autres avoirs à établir";"FRA_PCG230";"true";1;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
406;420;"CL4";"Personnel et comptes rattachés";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
407;421000;420;"Personnel - Rémunérations dues";"FRA_PCG230";"true";1;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
408;422000;420;"Comités d'entreprises, d'établissement, …";"FRA_PCG230";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
409;424000;420;"Participation des salariés aux résultats";"FRA_PCG230";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
410;424600;424000;"Réserve spéciale";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
411;424800;424000;"Comptes courants";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
412;425000;420;"Personnel - Avances et acomptes";"FRA_PCG140";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
413;426000;420;"Personnel - Dépôts";"FRA_PCG230";"true";0;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
414;427000;420;"Personnel - Oppositions";"FRA_PCG230";"true";1;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
415;428000;420;"Personnel - Charges à payer et produits à recevoir";"FRA_PCG230";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";;;;;;1;1
416;428200;428000;"Dettes provisionnées pour congés à payer";"FRA_PCG230";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
417;428400;428000;"Dettes provisionnées pour participation des salariés aux résultats";"FRA_PCG230";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
418;428600;428000;"Autres charges à payer";"FRA_PCG230";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
419;428700;428000;"Produits à recevoir";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
420;430;"CL4";"Sécurité Sociale et autres organismes sociaux";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
421;431000;430;"Sécurité Sociale";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
422;437000;430;"Autres organismes sociaux";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
423;438000;430;"Organismes sociaux - Charges à payer et produits à recevoir";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
424;438200;438000;"Charges sociales sur congés à payer ";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
425;438600;438000;"Autres charges à payer";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
426;438700;438000;"Produits à recevoir";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
427;440;"CL4";"État et autres collectivités publiques";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
428;441000;440;"État - Subventions à recevoir";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
429;441100;441000;"Subventions d'investissement";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
430;441700;441000;"Subventions d'exploitation";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
431;441800;441000;"Subventions d'équilibre";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
432;441900;441000;"Avances sur subventions";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
433;442000;440;"Contributions, impôts et taxes recouvrés pour le compte de l’État";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"433-1";442100;442000;"Prélèvements à la source (Impôt sur le revenu)";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"433-2";442200;442000;"Prélèvements forfaitaires non libératoires";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"433-3";442300;442000;"Retenues et prélèvements sur les distributions";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
434;442400;442000;"Obligataires";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
435;442500;442000;"Associés";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
436;443000;440;"Opérations particulières avec l'État, les collectivités publiques, les organismes internationaux";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
437;443100;443000;"Créances sur l'État résultant de la suppression de la règle du décalage d'un mois en matière de TVA";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
438;443800;443000;"Intérêts courus sur créances figurant au compte 4431";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
439;444000;440;"État - Impôts sur les bénéfices";"FRA_PCG250";"true";0;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
440;445000;440;"État - Taxes sur le chiffre d'affaires";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
441;445200;445000;"TVA due intracommunautaire";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
442;445201;445000;"TVA due intracommunautaire taux normal";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
443;445202;445000;"TVA due intracommunautaire taux réduit";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
444;445203;445000;"TVA due intracommunautaire (autre taux)";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
445;445500;445000;"Taxes sur le chiffre d'affaires à décaisser";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
446;445510;445500;"TVA à décaisser";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
447;445511;445510;"TVA N à décaisser taux normal";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
448;445512;445510;"TVA R1 à décaisser taux intermédiaire";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
449;445513;445510;"TVA R2 à décaisser taux réduit";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
450;445514;445510;"TVA décaissée (autre taux : U...)";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
451;445580;445500;"Taxes assimilées à la TVA";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
452;445600;445000;"Taxes sur le chiffre d'affaires déductibles";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
453;445620;445600;"TVA sur immobilisations";"FRA_PCG250";"true";0;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
454;445630;445600;"TVA transférée par d'autres entreprises";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
455;445660;445600;"TVA sur autres biens et services";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"455-1";445661;445660;"TVA N déductible taux normal";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"455-2";445662;445660;"TVA R1 déductible taux intermédiaire";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"455-3";445663;445660;"TVA R2 déductible taux réduit";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"455-4";445664;445660;"TVA déductible (autre taux : U...)";"FRA_PCG250";"false";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
457;445670;445600;"Crédit de TVA à reporter";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
458;445680;445600;"Taxes assimilées à la TVA";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
459;445700;445000;"Taxes sur le chiffre d'affaires collectées par l'entreprise";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
460;445710;445700;"TVA collectée";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
461;445711;445710;"TVA N collectée taux normal";"FRA_PCG250";"false";1;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
462;445712;445710;"TVA R1 collectée taux intermédiaire";"FRA_PCG250";"false";1;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
463;445713;445710;"TVA R2 collectée taux réduit";"FRA_PCG250";"false";0;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
464;445714;445710;"TVA collectée (autre taux : U...)";"FRA_PCG250";"false";0;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
465;445780;445700;"Taxes assimilées à la TVA";"FRA_PCG250";"true";0;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
466;445800;445000;"Taxes sur le chiffre d'affaires à régulariser ou en attente";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
467;445810;445800;"Acomptes - Régime simplifié d'imposition";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
468;445820;445800;"Acomptes - Régime du forfait";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
469;445830;445800;"Remboursement de taxes sur le chiffre d'affaires demandé";"FRA_PCG250";"true";1;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
470;445840;445800;"TVA récupérée d'avance";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
471;445860;445800;"Taxes sur le chiffre d'affaires sur factures non parvenues";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
472;445870;445800;"Taxes sur le chiffre d'affaires sur factures à établir";"FRA_PCG250";"true";1;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
473;446000;440;"Obligations cautionnées";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
474;447000;440;"Autres impôts, taxes et versements assimilés";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
475;448000;440;"État - Charges à payer et produits à recevoir";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
476;448200;448000;"Charges fiscales sur congés à payer ";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
477;448600;448000;"Charges à payer";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
478;448700;448000;"Produits à recevoir";"FRA_PCG250";"true";0;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
479;449000;440;"Quotas d’émission à acquérir";"FRA_PCG250";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
480;450;"CL4";"Groupe et associés";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
481;451000;450;"Groupe";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
482;455000;450;"Associés - Comptes courants";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
483;455100;455000;"Principal";"FRA_PCG140";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
484;455800;455000;"Intérêts courus";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
485;456000;450;"Associés - Opérations sur le capital";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
486;456100;456000;"Associés - Comptes d'apport en société";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
487;456110;456100;"Apports en nature";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
488;456150;456100;"Apports en numéraire";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
489;456200;456000;"Apporteurs - Capital appelé, non versé";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
490;456210;456200;"Actionnaires - Capital souscrit et appelé, non versé";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
491;456250;456200;"Associés - Capital appelé, non versé";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
492;456300;456000;"Associés - Versements reçus sur augmentation de capital";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
493;456400;456000;"Associés - Versements anticipés";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
494;456600;456000;"Actionnaires défaillants";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
495;456700;456000;"Associés - Capital à rembourser";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
496;457000;450;"Associés - Dividendes à payer";"FRA_PCG230";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
497;458000;450;"Associés - Opérations faites en commun et en GIE";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
498;458100;458000;"Opérations courantes";"FRA_PCG140";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
499;458800;458000;"Intérêts courus";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
500;460;"CL4";"Débiteurs divers et créditeurs divers";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
501;462000;460;"Créances sur cessions d'immobilisations";"FRA_PCG140";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
502;464000;460;"Dettes sur acquisitions de valeurs mobilières de placement";"FRA_PCG230";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
503;465000;460;"Créances sur cessions de valeurs mobilières de placement";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
504;467;460;"Autres comptes débiteurs ou créditeurs";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"504-0";467000;467;"Factor 1";"FRA_PCG140";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
505;468000;460;"Divers - Charges à payer et produits à recevoir";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
506;468600;468000;"Charges à payer";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
507;468700;468000;"Produits à recevoir";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
508;470;"CL4";"Comptes transitoires ou d'attente";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
509;471000;470;"Comptes d'attente 1";"FRA_PCG140";"false";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
510;472000;470;"Comptes d'attente 2";"FRA_PCG140";"false";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
511;473000;470;"Comptes d'attente 3";"FRA_PCG140";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
512;474000;470;"Différences d’évaluation de jetons sur des passifs";"FRA_PCG140";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"512-6";474600;474000;"Différence d’évaluation de jetons sur des passifs – ACTIF";"FRA_PCG140";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"512-7";474700;474000;"Différence d’évaluation de jetons sur des passifs – PASSIF";"FRA_PCG240";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
513;475000;470;"Comptes d'attente 5";"FRA_PCG140";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
514;476000;470;"Différences de conversion - ACTIF";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
515;476100;476000;"Diminution des créances";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
516;476200;476000;"Augmentation des dettes";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
517;476800;476000;"Différences compensées par couverture de change";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
518;477000;470;"Différences de conversion - PASSIF";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
519;477100;477000;"Augmentation des créances";"FRA_PCG230";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
520;477200;477000;"Diminution des dettes";"FRA_PCG230";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
521;477800;477000;"Différences compensées par couverture de change";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
522;478;470;"Autres comptes transitoires";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"522-60";478600;478;"Différences d’évaluation - ACTIF";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"522-61";478610;478600;"Différences d’évaluation sur instruments financier à terme - ACTIF";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"522-62";478620;478600;"Différences d’évaluation sur jetons détenus - ACTIF";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"522-7";478700;478;"Différences d’évaluation - PASSIF";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"522-71";478710;478700;"Différences d’évaluation sur instruments financier à terme - PASSIF";"FRA_PCG240";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"522-72";478720;478700;"Différences d’évaluation sur jetons détenus - PASSIF";"FRA_PCG240";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
523;480;"CL4";"Comptes de régularisation";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
524;481000;480;"Charges à répartir sur plusieurs exercices ";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
525;481600;481000;"Frais d'émission des emprunts";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
526;486000;480;"Charges constatées d'avance";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
527;487000;480;"Produits constatés d'avance";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"527-1";487100;487000;"Produits constatés d’avance sur jetons émis";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
528;488;480;"Comptes de répartition périodique des charges et des produits";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
529;488600;488;"Charges";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
530;488700;488;"Produits";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
532;490;"CL4";"Dépréciations des comptes de tiers";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
533;491000;490;"Dépréciation des comptes de clients";"FRA_PCG230";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
534;495000;490;"Dépréciations des comptes du groupe et des associés";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
535;495100;495000;"Comptes du groupe";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
536;495500;495000;"Comptes courants des associés";"FRA_PCG230";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
537;495800;495000;"Opérations faites en commun et en GIE";"FRA_PCG230";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
538;496000;490;"Dépréciations des comptes de débiteurs divers";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
539;496200;496000;"Créances sur cessions d'immobilisations";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
540;496500;496000;"Créances sur cessions de valeurs mobilières de placement";"FRA_PCG140";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
541;496700;496000;"Autres comptes débiteurs";"FRA_PCG140";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
542;500;"CL5";"Valeurs mobilières de placement";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
543;501000;500;"Parts dans des entreprises liées";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
544;502000;500;"Actions propres";"FRA_PCG130";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"544-1";502100;502000;"Actions destinées à être attribuées aux employés et affectées à des plans déterminés";"FRA_PCG130";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"544-2";502200;502000;"Actions disponibles pour être attribuées aux employés ou pour la régularisation des cours de bourse";"FRA_PCG130";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
545;503000;500;"Actions";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
546;503100;503000;"Titres cotés";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
547;503500;503000;"Titres non cotés";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
548;504000;500;"Autres titres conférant un droit de propriété";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
549;505000;500;"Obligations et bons émis par la société et rachetés par elle";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
550;506000;500;"Obligations";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
551;506100;506000;"Titres cotés";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
552;506500;506000;"Titres non cotés";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
553;507000;500;"Bons du Trésor et bons de caisse à court terme";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
554;508000;500;"Autres valeurs mobilières de placement et autres créances assimilées";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
555;508100;508000;"Autres valeurs mobilières";"FRA_PCG130";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
556;508200;508000;"Bons de souscription";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
557;508800;508000;"Intérêts courus sur obligations, bons et valeurs assimilés";"FRA_PCG130";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
558;509000;500;"Versements restant à effectuer sur valeurs mobilières de placement non libérées";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
559;510;"CL5";"Banques, établissements financiers et assimilés";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
560;511000;510;"Valeurs à l'encaissement";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
561;511100;511000;"Coupons échus à l'encaissement";"FRA_PCG130";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
562;511200;511000;"Chèques à encaisser";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
563;511300;511000;"Effets à l'encaissement";"FRA_PCG130";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
564;511400;511000;"Effets à l'escompte";"FRA_PCG130";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
565;511500;511000;"CB encaissées";"FRA_PCG130";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
566;512;510;"Banques";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
