importId;code;parent_code;name;accountType.technicalTypeSelect;reconcileOk;useForPartnerBalance;isTaxAuthorizedOnMoveLine;isTaxRequiredOnMoveLine;company.importId
1022;635141;0;TVS;charge;;;True;True;1
1023;635150;0;IFA;charge;;;True;True;1
1024;635160;0;VIGNETTES;charge;;;True;True;1
1025;635400;0;C GRISE;charge;;;True;True;1
1026;637100;0;ORGANIC;charge;;;True;True;1
1027;637800;0;IMPOTS DIVERS;charge;;;True;True;1
1028;637810;0;TAXE ENSEIGNE;charge;;;True;True;1
1029;641100;0;APPOINTEMENTS;charge;;;True;True;1
1030;641101;0;APPOINTEMENTS LONRAI;charge;;;True;True;1
1031;641110;0;CONGES A PAYER;charge;;;True;True;1
1032;641130;0;PROVI LICENCIEMENT;charge;;;True;True;1
1033;641200;0;PROVI SUR PRIMES;charge;;;True;True;1
1034;641210;0;PROVI PRIME;charge;;;True;True;1
1035;641300;0;13E MOIS;charge;;;True;True;1
1036;641400;0;INDEMNITES TRANSPORT;charge;;;True;True;1
1037;641401;0;INDEMNITE LICENCIEMENT;charge;;;True;True;1
1038;641402;0;INDEMNITﾉ TRANSPORT;charge;;;True;True;1
1039;641410;0;ACTIVIﾉ PARTIELLE;charge;;;True;True;1
1040;641420;0;CHOMAGE PARTIEL;charge;;;True;True;1
1041;641450;0;INDEMNITE CONVENTIONNEELLE;charge;;;True;True;1
1042;641460;0;IFC;charge;;;True;True;1
1043;641500;0;INDEM.TRSPT+IJSS;charge;;;True;True;1
1044;645100;0;URSSAF;charge;;;True;True;1
1045;645101;0;URSSAF LONRAI;charge;;;True;True;1
1046;645200;0;PREVOYANCE;charge;;;True;True;1
1047;645300;0;REUNICA;charge;;;True;True;1
1048;645301;0;REUNICA LONRAI;charge;;;True;True;1
1049;645310;0;B2V CADRES;charge;;;True;True;1
1050;645311;0;B2V CADRES LONRAI;charge;;;True;True;1
1051;645400;0;POLE EMPLOI;charge;;;True;True;1
1052;645401;0;POLE EMPLOI LONRAI;charge;;;True;True;1
1053;645500;0;RETRAITE GENERALI;charge;;;True;True;1
1054;645501;0;GENERALI LONRAI;charge;;;True;True;1
1055;645510;0;CHARGES S. CONGES A PAYER;charge;;;True;True;1
1056;645600;0;IND. DE LICENCIEMENT;charge;;;True;True;1
1057;645800;0;PROVI CHARGES SUR C PAYES;charge;;;True;True;1
1058;645810;0;PROVI CHARGES SUR PRIME;charge;;;True;True;1
1059;645812;0;PROVI LICE CS;charge;;;True;True;1
1060;647100;0;STAGIAIRES;charge;;;True;True;1
1061;647400;0;OEUVRES SOCIALES;charge;;;True;True;1
1062;647500;0;MEDECINE DU TRAVAIL;charge;;;True;True;1
1063;648000;0;AUTRES CHARGES DE PERSONNEL;charge;;;True;True;1
1064;651000;0;REDEVANCES MARQUES;charge;;;True;True;1
1065;654000;0;CREANCES IRRECOUVRABLE;charge;;;True;True;1
1066;654100;0;CREANCES IRRECOUVRABLE;charge;;;True;True;1
1067;658000;0;CHARGES DIVERSES DE GESTION;charge;;;True;True;1
1068;661000;0;INTERET PRET 150000E;charge;;;True;True;1
1069;661002;0;INTERET CAT.2015;charge;;;True;True;1
1070;661005;0;PRET CA 53000;charge;;;True;True;1
1071;661006;0;CREDIT CAT 2013;charge;;;True;True;1
1072;661007;0;INTERET CATLOG 2007;charge;;;True;True;1
1073;661008;0;CREDIT 200000 HSBC;charge;;;True;True;1
1074;661009;0;INTERETS PRET CAT.2016;charge;;;True;True;1
1075;661010;0;INTERETS CCF100000;charge;;;True;True;1
1076;661011;0;INTERETS BFCC 100000;charge;;;True;True;1
1077;661012;0;INTERETS SG 100000;charge;;;True;True;1
1078;661013;0;AGIOS BILLET C AGRICOLE;charge;;;True;True;1
1079;661014;0;AGIOS PRET 900000EUROS;charge;;;True;True;1
1080;661015;0;AGIOS BILLET SG;charge;;;True;True;1
1081;661016;0;INT.PRET CAT.2017;charge;;;True;True;1
1082;661017;0;INTERET CAT.2018-2019;charge;;;True;True;1
1083;661018;0;PRET SG DOUCHETTES;charge;;;True;True;1
1084;661019;0;INT.PRET CRCA 100000 EUROS;charge;;;True;True;1
1085;661020;0;INTERET CATALOGUE 2020-2021;charge;;;True;True;1
1086;661030;0;BUREAU LONRAI;charge;;;True;True;1
1087;661040;0;INTERETS PGE;charge;;;True;True;1
1088;661100;0;INT.SUR EMP.DE 350 000;charge;;;True;True;1
1089;661110;0;INTERETS CATALOG 2004;charge;;;True;True;1
1090;661111;0;CREDIT CATALOG 2005;charge;;;True;True;1
1091;661120;0;CREDIT CCF 2003;charge;;;True;True;1
1092;661500;0;PERTE DE CHANGE;charge;;;True;True;1
1093;661501;0;INTERETS CREDIT TRESO BFCC;charge;;;True;True;1
1094;661502;0;CCF CREDIT 313000;charge;;;True;True;1
1095;661503;0;CREDIT 670000;charge;;;True;True;1
1096;661504;0;INTERETS BFCC 300000;charge;;;True;True;1
1097;661600;0;FRAIS ESCOMPTES LCR;charge;;;True;True;1
1098;661601;0;INTERETS BANC ARRETE CPTE;charge;;;True;True;1
1099;661602;0;INTERETS BFCC 300000;charge;;;True;True;1
1100;661603;0;CREDIT 800000\(2001\);charge;;;True;True;1
1101;661604;0;INTERETS 107000;charge;;;True;True;1
1102;661610;0;FRAIS ENCAISS.REGL.ADHER.;charge;;;True;True;1
1103;661620;0;FR.ENC.96 TR CAT TECHNIQU;charge;;;True;True;1
1104;661630;0;FR ENC 97 TR CAT TECHNIQU;charge;;;True;True;1
1105;661810;0;FR.RECOUVREMENT;charge;;;True;True;1
1106;665000;0;ESCOMPTES ACCORDES;charge;;;True;True;1
1107;666000;0;PERTE DE CHANGE;charge;;;True;True;1
1108;671200;0;PENAL.AMENDES FISCALES;charge;;;True;True;1
1109;671800;0;CHARGES EXCEPTIONNEL;charge;;;True;True;1
1110;671801;0;CONTROL URSSAF;charge;;;True;True;1
1111;671802;0;INDEMNITE TRANSACTION;charge;;;True;True;1
1112;675000;0;V C  ACTIFS CEDES;charge;;;True;True;1
1113;675200;0;SORTIE AGENCEMENT;charge;;;True;True;1
1114;678800;0;CHARGES EXCEPTIONNELLES;charge;;;True;True;1
1115;681100;0;DOTATION AMORTISSEMENT;charge;;;True;True;1
1116;681110;0;DAP IMMO INCORPOREL;charge;;;True;True;1
1117;681120;0;DOTATION IMMO CORP;charge;;;True;True;1
1118;681200;0;CHARGES A ETALER;charge;;;True;True;1
1119;681500;0;INDEMNITﾉ FIN CARRIERE;charge;;;True;True;1
1120;681510;0;PROV.IFC;charge;;;True;True;1
1121;681730;0;PROVI DEPRECIATION STOCK;charge;;;True;True;1
1122;681740;0;DOTATION PROVISION CLTS;charge;;;True;True;1
1123;686620;0;PROVI DEPRE TITRES;charge;;;True;True;1
1124;687100;0;DOTATION AMORT EXCEPTIONNELLE;charge;;;True;True;1
1125;687500;0;PROVISION POUR RISQUE;charge;;;True;True;1
1126;695000;0;IMPOTS SUR LES BENEFICES;charge;;;True;True;1
1127;695100;0;IFA;charge;;;True;True;1
1128;701000;0;MAILING EXO.;income;;;True;True;1
1129;701005;0;MAILING A 20,6%;income;;;True;True;1
1130;701201;0;VENTES DIVERSES EXO.;income;;;True;True;1
1131;701202;0;VENTES DIVERSES 20,6%;income;;;True;True;1
1132;702000;0;HONORAIRES EXO.;income;;;True;True;1
1133;702005;0;HONORAIRES A 19,6%;income;;;True;True;1
1134;703000;0;PUBLICITE SPECIALE EXO.;income;;;True;True;1
1135;703005;0;PUB.SPECIALE A 19,6%;income;;;True;True;1
1136;704000;0;SACS DALBE EXO.;income;;;True;True;1
1137;704005;0;SACS DALBE A 20,6%;income;;;True;True;1
1138;705000;0;ASSEMBLEE GENERALE 20%;income;;;True;True;1
1139;705001;0;ASSEMBLEE GENERALE 7%;income;;;True;True;1
1140;705005;0;REUNION REGION A 20%;income;;;True;True;1
1141;705006;0;REUNION REGION A 7%;income;;;True;True;1
1142;706000;0;PP CANSON;income;;;True;True;1
1143;706001;0;PP SAUER;income;;;True;True;1
1144;706002;0;PP COLART;income;;;True;True;1
1145;706003;0;PP TALENS;income;;;True;True;1
1146;706004;0;PP FIN ANNEE;income;;;True;True;1
1147;706005;0;COTISATIONS A 20%;income;;;True;True;1
1148;706006;0;HONORAIRES REFACTURES;income;;;True;True;1
1149;706007;0;PUB SPECIALES A 19,6%;income;;;True;True;1
1150;706008;0;CARTE FIDELITE DALBE & MOI;income;;;True;True;1
1151;706009;0;COTISATION CARTE FIDELITE     DALBE & MOI;income;;;True;True;1
1152;706010;0;PP INTERIM ALENCON;income;;;True;True;1
1153;706011;0;VENTE DIVERSE 5,5%;income;;;True;True;1
1154;706012;0;CANSON SALON CREATIVA;income;;;True;True;1
1155;706013;0;SAUER CREATIVA;income;;;True;True;1
1156;706014;0;LISM:CLUB INFORMATIQUE;income;;;True;True;1
1157;706015;0;PRESTATIONS EXO;income;;;True;True;1
1158;706016;0;CONVENTION VENDEURS;income;;;True;True;1
1159;706017;0;COTISATIONS RP;income;;;True;True;1
1160;706018;0;PRESTA LOG DALBE;income;;;True;True;1
1161;706019;0;PP CAT GENERAL;income;;;True;True;1
1162;706020;0;COTISATION MUSIC MATIC;income;;;True;True;1
1163;706021;0;CHEQUE FIDELITE 20%;income;;;True;True;1
1164;706022;0;PRESTA LOG CREA;income;;;True;True;1
1165;706023;0;CARTE D&M PRO;income;;;True;True;1
1166;706024;0;AFFICHE 4X3;income;;;True;True;1
1167;706025;0;PRESTA ROSETTA;income;;;True;True;1
1168;706026;0;PRESTA LOG EDV;income;;;True;True;1
1169;706027;0;PRESTA INFO EDV;income;;;True;True;1
1170;706028;0;PRESTA PERSONNEL EDV;income;;;True;True;1
1171;706029;0;CHEQUE FIDELITE EXO;income;;;True;True;1
1172;706030;0;ARTEO FRAIS ADMINISTRATIFS;income;;;True;True;1
1173;706031;0;PRESTATION SUPER U;income;;;True;True;1
1174;706032;0;FRAIS ADMINISTRATIFS;income;;;True;True;1
1175;706033;0;PRESTA ARTEO SITE INTERNET;income;;;True;True;1
1176;706034;0;PRESTATION DIVERS;income;;;True;True;1
1177;707000;0;VENTES PRODUITS EXO.;income;;;True;True;1
1178;707001;0;VENTES PRODUITS A 5,5%;income;;;True;True;1
1179;707002;0;VENTES PRODUIT DIVERS 20%;income;;;True;True;1
1180;707003;0;VENTES TROTINETTES;income;;;True;True;1
1181;707004;0;VENTES PRODUITS A 2,10 %;income;;;True;True;1
1182;707005;0;VENTES PRODUITS A 20%;income;;;True;True;1
1183;707006;0;VENTE SUPER U;income;;;True;True;1
1184;707007;0;VTES DUCROIRE BAC 19,6%;income;;;True;True;1
1185;707008;0;VTES SACFOM AUX ADH\(20,6\);income;;;True;True;1
1186;707010;0;VENTE PRODUITS DIVERS 5,5%;income;;;True;True;1
1187;707011;0;VTES PRODUITS DIVERS EXO;income;;;True;True;1
1188;707012;0;VTE GROSSISTE 5,5%;income;;;True;True;1
1189;707013;0;VTE GROSSISTE 20%;income;;;True;True;1
1190;707014;0;VT INTERNET 5,5%;income;;;True;True;1
1191;707015;0;VT INTERNET 20%;income;;;True;True;1
1192;707017;0;VTES DUCROIRE BAC 5,5%;income;;;True;True;1
1193;707018;0;PRODUIT HORS STOCK 20%;income;;;True;True;1
1194;707019;0;PRODUIT HORS STOCK 5,5%;income;;;True;True;1
1195;707020;0;VT ARTACREA 5,5%;income;;;True;True;1
1196;707021;0;VT ARTACREA 20%;income;;;True;True;1
1197;707022;0;VT EDV 5,5%;income;;;True;True;1
1198;707023;0;VT EDV 20%;income;;;True;True;1
1199;707100;0;VENTES CATAL.DALBE EXO.;income;;;True;True;1
1200;707101;0;CAT.TECHN.DALBE 1998 EXO.;income;;;True;True;1
1201;707102;0;CAT GENERAL;income;;;True;True;1
1202;707103;0;CAT.TECHN.DALBE 2000 20,6%;income;;;True;True;1
1203;707104;0;CAHIER BEAUX ARTS EXO.;income;;;True;True;1
1204;707105;0;VENTE CATALOG DALBE 19,6%;income;;;True;True;1
1205;707106;0;VENTES DIVERS 19,6%;income;;;True;True;1
1206;707107;0;VENTES FOURNITURES DIVERSES;income;;;True;True;1
1207;707108;0;VTE CAT COLLECTIVITES 2006;income;;;True;True;1
1208;707109;0;VENTE CATALOGUE GENERAL EXO;income;;;True;True;1
1209;707112;0;VENTE CAT DIVERS 18,6%;income;;;True;True;1
1210;707115;0;VENTE CAT.DIVERS A 19,6%;income;;;True;True;1
1211;707200;0;VENTE CALENDRIERS EXO.;income;;;True;True;1
1212;707205;0;VENTE CALENDRIERS A 19,6%;income;;;True;True;1
1213;707206;0;VENTE FIN DE BUDGET 2000;income;;;True;True;1
1214;707207;0;VENTE PROMO FIN D ANNEE 2000;income;;;True;True;1
1215;707208;0;OPERATION ETE 2002;income;;;True;True;1
1216;707225;0;CAT RENTREE BEAUX ARTS;income;;;True;True;1
1217;707310;0;VENTE DUCROIRE DALBE;income;;;True;True;1
1218;707311;0;VENTE DUCROIRE 20%;income;;;True;True;1
1219;707312;0;VENTE DUCROIRE 5,5%;income;;;True;True;1
1220;707313;0;VTE DUCROIRE 7%;income;;;True;True;1
1221;707319;0;VTE DUCROIRE EXO;income;;;True;True;1
1222;708300;0;LOCATION DIVERSE;income;;;True;True;1
1223;708500;0;REFACTURATION DEPLACEMENT;income;;;True;True;1
1224;708501;0;VENTE CATALOG;income;;;True;True;1
1225;708502;0;VENTE CATALOG EXO;income;;;True;True;1
1226;708503;0;VENTE CAT RENTREE;income;;;True;True;1
1227;708504;0;VENTE CATALOG DIVERS;income;;;True;True;1
1228;708505;0;PORT FACTURE A 20%;income;;;True;True;1
1229;709700;0;CHQ KDO SUR VT;income;;;True;True;1
1230;709701;0;RFA VT BTK;income;;;True;True;1
1231;740000;0;SUBVENTIONS;view;;;True;True;1
1232;758000;0;PRODUIT DIVERS GESTION;income;;;True;True;1
1233;761000;0;FRAIS COM /EFFETS CATAL;income;;;True;True;1
1234;761100;0;PRODUITS PARTICIPATION;income;;;True;True;1
1235;761700;0;INTERETS ARTEO;income;;;True;True;1
1236;762100;0;REVENUS VAL.MOB.PLACEMENT;income;;;True;True;1
1237;764000;0;GAINS DE CHANGE;income;;;True;True;1
1238;764001;0;REVENUS DE VALEURS MOBILI;income;;;True;True;1
1239;765000;0;ESCPTES OBTENUES;income;;;True;True;1
1240;767000;0;PROD.CESSION V.M.P.;income;;;True;True;1
1241;768000;0;PRODUITS FINANCIERS EXO.;income;;;True;True;1
1242;768004;0;INTERETS CREANCE TVA;income;;;True;True;1
1243;768005;0;PROD.FINANCIERS A 20%;income;;;True;True;1
1244;771800;0;AUTRE PRODUITS EXCEP;income;;;True;True;1
1245;772000;0;PRODUIT/EXE ANTERIEUR;income;;;True;True;1
1246;775000;0;PROD.CESSION IMMOBILISAT;income;;;True;True;1
1247;778800;0;PRODUITS EXCEPT DIVERS;income;;;True;True;1
1248;781500;0;REPRISE PROV.POUR CHARGES;income;;;True;True;1
1249;781510;0;REPRISE PROVISION IFC;income;;;True;True;1
1250;781730;0;REPRISE PROVI STOCK;income;;;True;True;1
1251;781740;0;REPRISE SUR PROVISION;income;;;True;True;1
1252;781784;0;REPRISE PROVISIONS DOUTEUX;income;;;True;True;1
1253;786500;0;REPRISE PROVISION TITRES ARTEO;income;;;True;True;1
1254;787500;0;REPRISE SUR PROVISION;income;;;True;True;1
1255;791000;0;TRANSFER DE CHARGES;income;;;True;True;1
1256;411000;0;Compte clients;income;;;True;True;1
1257;401100;0;Compte fournisseur;charge;;;True;True;1
