key,message,language
Use tracking number seq as serial number,Trackingnummer seq als Seriennummer verwenden,de
Used for MRP,Verwendet für MRP,de
Used in DEB/DES,Verwendet in DEB/DES,de
User,Benutzer,de
User to alert,Benutzer zu alarmieren,de
Validate,Validieren Sie,de
Validated,Validiert,de
Validated By,Bestätigt durch,de
Validated On,Bestätigt am,de
Validated for invoicing,Für die Rechnungsstellung validiert,de
Validation Date,Datum der Validierung,de
Validé pour facturation,Validé pour facturation,de
Valued,Geschätzt,de
View Direction,Ansicht Richtung,de
Virtual,Virtuell,de
Virtual outsourcing stock location,Virtuelle Auslagerung des Lagerbestands,de
Virtual stock locations information,Informationen über virtuelle Lagerorte,de
Volume in m³,Volumen in m³,de
WAP,WAP,de
WAP history,WAP-Geschichte,de
WAP of the stock location,WAP des Lagerortes,de
WAP value,WAP-Wert,de
Wap correction,Wap-Korrektur,de
Warranty,Garantie,de
Warranty expiration date,Ablaufdatum der Garantie,de
Warranty length (in months),Garantiedauer (in Monaten),de
Waste default stock location,Standardlagerort für Abfall,de
Without details by stock location,Ohne Angaben nach Lagerort,de
Wording,Wortlaut,de
Workshop,Workshop,de
Workshop default stock location,Standardlagerort der Werkstatt,de
Yes,Ja,de
You can only split line in draft or planned stock move.,Sie können eine Linie nur bei einem Entwurf oder einer geplanten Lagerbewegung teilen.,de
You can only split line in incoming or outgoing stock move.,Sie können Zeilen nur bei eingehenden oder ausgehenden Lagerbewegungen trennen.,de
You cannot choose external stock locations for both fields,Sie können nicht für beide Felder externe Lagerorte wählen.,de
You must configure a Stock module for the company %s,Sie müssen ein Aktienmodul für die Firma %s konfigurieren,de
You must configure a customer virtual stock location for the company %s,Sie müssen einen virtuellen Kundenlagerort für die Firma %s konfigurieren.,de
You must configure a default pickup stock location for the company %s,Sie müssen einen Standard-Abhollagerort für die Firma %s konfigurieren.,de
You must configure a default receipt stock location for the company %s,Sie müssen einen Standard-Eingangslagerort für die Firma %s konfigurieren.,de
You must configure a default virtual outsource stock location for the company %s,Sie müssen einen Standardlagerort für den virtuellen Auslagerungsbestand der Firma %s konfigurieren.,de
You must configure a supplier virtual stock location for the company %s,Sie müssen einen virtuellen Lieferantenlagerort für die Firma %s konfigurieren.,de
You must configure an inventory virtual stock location for the company %s,Sie müssen einen virtuellen Bestandslagerort für die Firma %s konfigurieren.,de
You must select a stock location,Sie müssen einen Lagerort auswählen,de
You will modify the volume and therefore the unit weight of your tracking number. This will not have an impact on any stock location lines linked to it. This could generate inconsistencies.,Sie ändern das Volumen und damit das Stückgewicht Ihrer Sendungsnummer. Dies hat keine Auswirkungen auf die damit verknüpften Lagerortzeilen. Dies könnte zu Inkonsistenzen führen.,de
Your merge doesn't respect this/these condition(s) : %s,Ihr Merge beachtet diese Bedingung(en) nicht: %s,de
import.name,import.name,de
import.verb,import.verb,de
stockMove.realDate,stockMove.realDate,de
value:Manual correction,value:Manual correction,de
value:Stock,value:Stock,de
