key,message,language
Trading name,Handelsname,de
Tuesday hours,Dienstagsstunden,de
Type,Typ,de
Type select,Typ auswählen,de
Type select icon,Typ wählen Symbol,de
Undo manual changes,Manuelle Änderungen rückgängig machen,de
Unit,Einheit,de
Unit cannot be null for prod product to generate. Please correct on prod product configurator id : %s.,"Einheit kann nicht null sein, um ein Produkt zu erzeugen. Bitte korrigieren Sie die Produktkonfigurator-ID: %s.",de
Unit cost price,Selbstkostenpreis pro Einheit,de
Unit price,Preis pro Einheit,de
Unknown parent context class.,Unbekannte übergeordnete Kontextklasse.,de
Unrecognized capacity for company %s production configuration,Nicht anerkannte Kapazität für Unternehmen %s Produktionskonfiguration,de
Update costs,Kosten aktualisieren,de
Update costs date,Kosten aktualisieren Datum,de
Update planned quantities (Components and FP),Aktualisierung der geplanten Mengen (Komponenten und FP),de
Update product cost price,Aktualisierung des Selbstkostenpreises des Produkts,de
Update real quantities (Components and FP),Aktualisierung der realen Mengen (Komponenten und FP),de
Uploaded file is not a CSV file,Hochgeladene Datei ist keine CSV-Datei,de
Urgent,Dringend,de
Usable on production,Verwendbar in der Produktion,de
Use generated product,Verwendung des erzeugten Produkts,de
User,Benutzer,de
User Dashboard,Benutzer Dashboard,de
Validate,Validieren Sie,de
Validated,Validiert,de
Valuation Batch,Bewertungscharge,de
Valuation date,Datum der Bewertung,de
Version management,Versionsverwaltung,de
Version number,Versionsnummer,de
Warn delay from manufacturing,Warnung vor Verzögerungen bei der Herstellung,de
Warning: The current product exists in produced products of the manuf order.,Warnung: Das aktuelle Produkt existiert in den produzierten Produkten des Herstellerauftrags.,de
Waste,Abfall,de
Waste description,Beschreibung des Abfalls,de
Waste rate (%),Abfallquote (%),de
Waste stock location,Standort des Abfallbestands,de
Waste stock move,Umlagerung von Abfallbeständen,de
Wasted product quantity successfully updated.,Verschwendete Produktmenge erfolgreich aktualisiert.,de
Wednesday hours,Mittwoch Stunden,de
"When enabled, allows you to input in hours (example: 7,50 hours instead of 007:30:00).","When enabled, allows you to input in hours (example: 7,50 hours instead of 007:30:00).",de
"When enabled, new prod process and prod process line will have their option to generate purchase order set to true.","Wenn diese Option aktiviert ist, wird die Option zum Erzeugen von Bestellungen für neue Produktionsprozesse und Produktionsprozesslinien auf ""true"" gesetzt.",de
Where-used list,Verwendungsnachweis,de
Work center,Arbeitsplatz,de
Work center cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.,"Der Arbeitsplatz kann nicht null sein, um eine Prozesslinie zu erzeugen. Bitte korrigieren Sie auf prod process line configurator id : %s.",de
Work center filters,Filter für den Arbeitsplatz,de
Work center group,Arbeitsplatzgruppe,de
Work center group cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.,"Die Arbeitsplatzgruppe kann nicht null sein, um eine Prozesslinie zu erzeugen. Bitte korrigieren Sie auf prod process line configurator id : %s.",de
Work center group planning,Planung von Arbeitsplatzgruppen,de
Work center groups,Arbeitsplatzgruppen,de
Work center is missing from prod process line %s-%s.,Der Arbeitsplatz fehlt in der Produktprozesslinie %s-%s.,de
Work center type,Typ des Arbeitsplatzes,de
Work centers,Arbeitsplätze,de
Work in progress,Laufende Arbeiten,de
Work in progress valuation,Bewertung der unfertigen Erzeugnisse,de
WorkCenter,Arbeitszentrum,de
WorkInProgressValuation.title,WorkInProgressValuation.title,de
Workshop,Workshop,de
Workshops,Werkstätten,de
Year,Jahr,de
You can not merge manufacturing orders without unit.,Sie können keine Produktionsaufträge ohne Einheit zusammenführen.,de
You can't manage the consumed products on phases because this production process is related to several bills of material,"Sie können die verbrauchten Produkte nicht nach Phasen verwalten, da dieser Produktionsprozess mit mehreren Stücklisten verbunden ist.",de
You can't remove this record,Sie können diesen Datensatz nicht entfernen,de
You cannot delete realized stock move lines.,Sie können realisierte Bewegungszeilen nicht löschen.,de
You must add a positive quantity,Sie müssen eine positive Menge hinzufügen,de
You must configure a component default stock location for company %s.,Sie müssen einen Komponenten-Standardlagerort für die Gesellschaft %s konfigurieren.,de
You must configure a finished products default stock location for company %s.,Sie müssen einen Standardlagerort für Fertigerzeugnisse für die Firma %s konfigurieren.,de
You must configure a production for company %s,Sie müssen eine Produktion für das Unternehmen %s konfigurieren,de
You must configure a production virtual stock location for company %s,Sie müssen einen virtuellen Produktionslagerort für die Firma %s konfigurieren.,de
You must configure a residual products default stock location for company %s.,Sie müssen einen Standardlagerort für Restprodukte für die Firma %s konfigurieren.,de
You must configure a sequence for manufacturing order for company %s,Sie müssen eine Reihenfolge für den Produktionsauftrag für die Firma %s konfigurieren,de
You must configure a waste stock location for company %s.,Sie müssen einen Abfalllagerort für die Firma %s konfigurieren.,de
You must select a nomenclature,Sie müssen eine Nomenklatur auswählen,de
Your production process is empty.,Ihr Produktionsprozess ist leer.,de
Your production virtual stock location is not an outsourcing location.,Ihr virtueller Produktionslagerort ist kein Auslagerungsort.,de
Your scheduling configuration is at the latest. you need to fill the estimated shipping date to be able to plan your manufacturing orders.,"Sie müssen das voraussichtliche Versanddatum angeben, um Ihre Fertigungsaufträge planen zu können.",de
Your scheduling configuration is at the latest. you need to fill the planned end date to be able to plan your manufacturing orders.,"Ihre Terminierungskonfiguration ist spätestens. Sie müssen das geplante Enddatum angeben, um Ihre Produktionsaufträge planen zu können.",de
Your time on this operation is paused. The status of the operation has not been updated as someone is still working on it.,"Ihre Zeit für diesen Vorgang ist pausiert. Der Status des Vorgangs wurde nicht aktualisiert, da noch jemand an ihm arbeitet.",de
Your time on this operation is paused. This operation cannot be stopped because other operators are still working on it. You can go to the web instance to force stop the operation.,"Ihre Zeit für diesen Vorgang ist pausiert. Dieser Vorgang kann nicht gestoppt werden, weil andere Operatoren noch daran arbeiten. Sie können zur Webinstanz gehen, um das Anhalten des Vorgangs zu erzwingen.",de
import.name,import.name,de
import.verb,import.verb,de
inOrOut is invalid,inOrOut ist ungültig,de
name,Name,de
status,Status,de
value:Manufacturing,value:Manufacturing,de
