"importId";"code";"parent_code";"name";"accountType.technicalTypeSelect";"reconcileOk";"company.importId";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"commonPosition";"serviceType_code";"defaultTax.code";"statusSelect";"manageCutOffPeriod";"isRegulatoryAccount";"isRetrievedOnPaymentSession";"vatSystemSelect"
507;468700;468000;"Accrued income";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
508;47;"CL4";"Prepayments or waiting";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
509;471000;47;"Suspense Accounts 1";"receivable";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
510;472000;47;"Suspense accounts 2";"receivable";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
511;473000;47;"Suspense accounts 3";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
512;474000;47;"Suspense accounts 4";"receivable";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
513;475000;47;"Suspense accounts 5";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
514;476000;47;"Translation differences - ASSETS";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
515;476100;476000;"Decrease in receivables";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
516;476200;476000;"Increase in payables";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
517;476800;476000;"Differences offset by hedging";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
518;477000;47;"Translation differences - Liabilities";"debt";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
519;477100;477000;"Increase in receivables";"debt";;1;;;;;1;"NDAS";;1;"false";"false";"false";0
520;477200;477000;"Decrease in debt";"debt";;1;;;;;1;"NDAS";;1;"false";"false";"false";0
521;477800;477000;"Differences offset by hedging";"debt";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
522;478;47;"Other transitory accounts";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
523;48;"CL4";"Accruals";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
524;481000;48;"Accrued Deferred";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
525;481600;481000;"Issue costs of borrowings";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
526;486000;48;"Prepaid expenses";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
527;487000;48;"Deferred income";"debt";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
528;488;48;"Accounts of periodic distribution of income and expense";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
529;488600;488;"Charges";"debt";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
530;488700;488;"Products";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
531;489000;48;"Emission allowances allocated by the State";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
532;49;"CL4";"Impairment of accounts of others";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
533;491000;49;"Impairment of client accounts";"debt";;1;;;;;1;"NDAS";;1;"false";"false";"false";0
534;495000;49;"Depreciation of the group and associates";"debt";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
535;495100;495000;"Group accounts";"debt";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
536;495500;495000;"Current accounts of shareholders";"debt";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
537;495800;495000;"Joint ventures and GIE";"debt";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
538;496000;49;"Impairment of sundry debtors";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
539;496200;496000;"Receivables from sale of property";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
540;496500;496000;"Receivables from sale of marketable securities";"receivable";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
541;496700;496000;"Other accounts receivable";"receivable";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
542;50;"CL5";"Marketable securities";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
543;501000;50;"Shares in affiliated companies";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
544;502000;50;"Treasury shares";"cash";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
545;503000;50;"Actions";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
546;503100;503000;"Listed securities";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
547;503500;503000;"Unlisted";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
548;504000;50;"Other securities conferring the right of ownership";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
549;505000;50;"Bonds and notes issued by the company and purchased by it";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
550;506000;50;"Bonds";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
551;506100;506000;"Listed securities";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
552;506500;506000;"Unlisted";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
553;507000;50;"Treasury bills and certificates of deposit in the short term";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
554;508000;50;"Other marketable securities and other similar debts";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
555;508100;508000;"Other securities";"cash";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
556;508200;508000;"Warrants";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
557;508800;508000;"Accrued interest on bonds, bills and similar securities";"cash";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
558;509000;50;"Payments outstanding on marketable securities uncleared";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
559;51;"CL5";"Banks and similar financial institutions";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
560;511000;51;"Items for collection";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
561;511100;511000;"Coupons due for collection";"cash";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
562;511200;511000;"Cheque cashing";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
563;511300;511000;"Collection items";"cash";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
564;511400;511000;"Bills discounting";"cash";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
565;511500;511000;"Credit card cashed";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
566;512;51;"Banks";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
567;512100;512;"Accounts in national currency";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
568;512400;512;"Currency Accounts";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
569;514000;51;"Giro";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
570;515000;51;"Treasury funds and public institutions";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
571;516000;51;"Brokerage firms";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
572;517000;51;"Other financial institutions";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
573;518000;51;"Accrued Interest";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
574;518100;518000;"Accrued interest payable";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
575;518800;518000;"Accrued interest receivable";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
576;519000;51;"Bank overdrafts";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
577;519100;519000;"Credit mobilization of commercial debt (CMCC)";"cash";;1;;;;;1;"NDAS";;1;"false";"false";"false";0
578;519300;519000;"Mobilization of claims arising abroad";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
579;519800;519000;"Accrued interest on bank overdrafts";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
580;52;"CL5";"Cash instruments";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
581;53;"CL5";"Fund";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
582;531000;53;"Box office";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
583;531100;531000;"Cash in national currency";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
584;531400;531000;"Fund currency";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
585;532000;53;"Fund branch (or factory) A";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
586;533000;53;"Fund branch (or factory) B";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
587;54;"CL5";"Imprest accounts and credentials";"view";;1;;;;;0;"NDAS";;1;"false";"true";"false";0
588;58;"CL5";"Internal transfers";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
589;580100;58;"Internal transfers";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
590;580200;58;"Cashier closure differences";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
591;580300;58;"Payment variances";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
592;59;"CL5";"Impairment of financial accounts";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
593;590000;59;"Impairment of marketable securities";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
594;590300;59;"Actions";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
595;590400;59;"Other securities conferring the right of ownership";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
596;590600;59;"Bonds";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
597;590800;59;"Other investment securities and related receivables (provisions)";"cash";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
598;60;"CL6";"Purchases (except 603)";"view";;1;;;"true";"true";2;"NDAS";;1;"true";"true";"false";0
599;601000;60;"Stored purchase - Raw (and supplies)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
600;601100;601000;"Subjects (or group) A";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
601;601200;601000;"Material (or group) B";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602;601700;601000;"Supplies A, B, C, ..";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
603;602000;60;"Stored purchase - Other supplies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
604;602100;602000;"Consumables";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
605;602110;602100;"Material (or group) C";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
606;602120;602100;"Material (or group) D";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
607;602200;602000;"Consumables";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
608;602210;602200;"Fuels";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
609;602220;602200;"Cleaning Products";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
610;602230;602200;"Shop Supplies and factory";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
611;602240;602200;"Store supplies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
612;602250;602200;"Office Supplies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
613;602600;602000;"Packaging";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
614;602610;602600;"Packaging waste";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
615;602650;602600;"Returnable packaging unidentifiable";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
616;602670;602600;"Mixed-use packaging";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
617;603000;60;"Changes in inventories (supplies and goods)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
618;603100;603000;"Changes in inventories of raw materials (supplies)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
619;603200;603000;"Change in stocks of other supplies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
620;603700;603000;"Changes in inventories of goods";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
621;604000;60;"Purchases of studies and services";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
622;605000;60;"Purchases of equipment and work equipment";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
623;606000;60;"Non stored purchase of materials and supplies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
624;606100;606000;"Non-storable supplies (water, energy ...)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
625;606300;606000;"Maintenance supplies and small equipment";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
626;606400;606000;"Administrative supplies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
627;606800;606000;"Other materials and supplies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
628;607000;60;"Purchases of goods";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
629;607100;607000;"Commodity (or group) A";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
630;607200;607000;"Commodity (or group) B";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
631;608000;60;"Incidentals included purchase";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
632;609000;60;"Discounts, rebates and discounts available on purchase";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
633;609100;609000;"- raw materials (supplies)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
634;609200;609000;"- other supplies stored";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
635;609400;609000;"- studies and services";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";1
636;609500;609000;"- materials, equipment and work";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
637;609600;609000;"- non-stock supplies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
638;609700;609000;"- Merchandise";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
639;609800;609000;"Rebates, discounts and rebates Unrestricted";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
640;61;"CL6";"Outdoor Services";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
641;611000;61;"Subcontracting";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
642;612000;61;"Leasing charges";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
643;612200;612000;"Equipment leasing";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
644;612500;612000;"Property leasing";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
645;613000;61;"Rentals";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
646;613200;613000;"Property rentals";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";2
647;613500;613000;"Real estate rentals";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
648;613600;613000;"Malis on packaging";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
649;614000;61;"Charges and condominium";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
650;615000;61;"Maintenance and repairs";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
651;615200;615000;"- on property";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
652;615500;615000;"- on movable";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";2
653;615600;615000;"Maintenance";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
654;616000;61;"Insurance Premiums";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
655;616100;616000;"Casualty";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
656;616200;616000;"Compulsory insurance building damage";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
657;616300;616000;"Transportation Insurance";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
658;616360;616300;"Transport insurance on purchase";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
659;616370;616300;"Transportsur insurance sale";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
660;616380;616300;"Transport insurance on other property";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661;616400;616000;"Operating Risks";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
662;616500;616000;"Insolvent customers";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
663;617000;61;"Research and Studies";"charge";;1;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";2
664;618000;61;"Miscellaneous";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
665;618100;618000;"General Documentation";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
666;618300;618000;"Technical Documentation";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
667;618500;618000;"Expenses of conferences, seminars, conferences";"charge";;1;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";2
668;619000;61;"Discounts, rebates and discounts on services obtained outside";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
669;62;"CL6";"Other external services";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
670;621000;62;"Personnel from outside the company";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
671;621100;621000;"Temporary Staff";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
672;621400;621000;"Staff seconded or loaned to the company";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
673;622000;62;"Intermediary fees and fees";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
674;622100;622000;"And brokerage commissions on purchase";"charge";;1;;;"true";"true";2;"COMM";"N_D";1;"true";"false";"false";2
675;622200;622000;"Commission and brokerage on sale";"charge";;1;;;"true";"true";2;"COMM";"N_D";1;"true";"false";"false";2
676;622400;622000;"Remuneration Freight";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
677;622500;622000;"Factoring Compensation";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
678;622600;622000;"Fees";"charge";;1;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";2
679;622700;622000;"Legal fees and litigation";"charge";;1;;;"true";"true";2;"AREM";"N_D";1;"true";"false";"false";2
680;622800;622000;"Miscellaneous";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
681;623000;62;"Advertising, publishing, public relations";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
682;623100;623000;"Ads and inserts";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
683;623200;623000;"Samples";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
684;623300;623000;"Fairs and exhibitions";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
685;623400;623000;"Gifts to clients";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
686;623500;623000;"Rewards";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
687;623600;623000;"Catalogues and";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
688;623700;623000;"Publications";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
689;623800;623000;"Miscellaneous (tips, current grants ...)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
690;624000;62;"Transport of goods and transport staff";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
691;624100;624000;"Transport on purchase";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
692;624200;624000;"Transport on sale";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
693;624300;624000;"Transport between facilities or sites";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
694;624400;624000;"Transportation Administrative";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
695;624700;624000;"Transport staff";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
696;624800;624000;"Miscellaneous";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
697;625000;62;"Travel missions and receptions";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
698;625100;625000;"Travel and transport";"charge";;1;;;"true";"false";2;"NDAS";"N_D";1;"true";"false";"false";2
699;625500;625000;"Removal expenses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
700;625600;625000;"Missions";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
701;625700;625000;"Receptions";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
702;626000;62;"Postage and telecommunication costs";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
703;627000;62;"Banking and related";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
704;627100;627000;"Fees on securities (purchase, sale, custody)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
705;627200;627000;"Commissions and fees on debt issuance";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
706;627500;627000;"Charge effects";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
707;627600;627000;"Safe custody";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
708;627800;627000;"Other fees and commissions on services";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
709;628000;62;"Miscellaneous";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
710;628100;628000;"Various competitions (cotisations...)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
711;628400;628000;"Staff recruitment costs";"charge";;1;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";2
712;629000;62;"Discounts, rebates and discounts on other services obtained outside";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
713;63;"CL6";"Taxes and similar payments";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
714;631000;63;"Taxes on salaries and related payments (Tax Administration)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
715;631100;631000;"Payroll tax";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
716;631200;631000;"Apprenticeship tax";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
717;631300;631000;"Employer participation in continuing vocational training";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
718;631400;631000;"Fee for non-mandatory investment in construction";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
719;631800;631000;"Other";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
720;633000;63;"Taxes on salaries and related payments (other agencies)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
721;633100;633000;"Transport tax";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
722;633200;633000;"Housing benefit";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
723;633300;633000;"Employer participation in continuing vocational training";"charge";;1;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";0
724;633400;633000;"Employer participation in the construction effort";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
725;633500;633000;"Release calls entitlement to tax exemption learning";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
726;633800;633000;"Other";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
727;635000;63;"Other taxes, fees and similar payments (Tax Administration)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
728;635100;635000;"Direct taxes (except income taxes)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
729;635110;635100;"Business Tax";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
730;635120;635100;"Property Taxes";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
731;635130;635100;"Other local taxes";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
732;635140;635100;"Tax on company vehicles";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
733;635200;635000;"Taxes on turnover not recoverable";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
734;635300;635000;"Indirect taxes";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
735;635400;635000;"Registration fees and stamp duty";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
736;635410;635400;"Transfer taxes";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
737;635800;635000;"Other rights";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
738;637000;63;"Other taxes, fees and similar payments (other agencies)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
739;637100;637000;"Social solidarity contribution levied on companies to";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
740;637200;637000;"Fees charged by public international bodies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
741;637400;637000;"Taxes due from abroad";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
742;637800;637000;"Miscellaneous taxes";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
743;64;"CL6";"Personnel expenses";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
744;641000;64;"Staff salaries";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
745;641100;641000;"Wages and salaries";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
746;641200;641000;"Paid vacation";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
747;641300;641000;"Bonuses and gratuities";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
748;641400;641000;"Fringe benefits";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
749;641500;641000;"FS";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
750;644000;64;"Remuneration for work of the operator";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
751;645;64;"Burdens of Social Security and Welfare";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
