"code";"parent_code";"name";"accountType.importId";"isRegulatoryAccount";"commonPosition";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"defaultTaxSet";"vatSystemSelect";"isRetrievedOnPaymentSession";"serviceType.code";"manageCutOffPeriod";"hasAutomaticApplicationAccountingDate";"analyticDistributionAuthorized";"analyticDistributionRequiredOnInvoiceLines";"analyticDistributionRequiredOnMoveLines";"analyticDistributionTemplate.importId";"statusSelect"
61120000;611;"Achats de marchandises (Groupe B)";"MAR_PCG7";0;0;0;;0;1;0;"R1_D";1;0;;0;;;;;;1
61140000;611;"Variation des stocks de marchandises";"MAR_PCG7";0;0;0;;0;1;0;"N_D";1;0;;0;;;;;;1
61180000;611;"Achats revendus de marchandises des exercices antérieurs";"MAR_PCG7";0;0;0;;0;1;0;"N_D";1;0;;0;;;;;;1
61190000;611;"Rabais, remises, et ristournes obtenus sur achats de marchandises";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
612;61;"Achats consommés de matières et fournitures";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
6121;612;"Achats de matières premières";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61211000;6121;"Achats de matières premières A";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61212000;6121;"Achats de matières premières B";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6122;612;"Achats de matières et fournitures consommables";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61221000;6122;"Achats de matières et fournitures A";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61222000;6122;"Achats de matières et fournitures B";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61223000;6122;"Achats de combustibles";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61224000;6122;"Achats de produits d'entretien";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61225000;6122;"Achats de fournitures d'atelier d'usine";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61226000;6122;"Achats de fournitures de magasin";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61227000;6122;"Achats de fournitures de bureau";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6123;612;"Achats d'emballages";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61231000;6123;"Achats d'emballages perdus";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61232000;6123;"Achats d'emballages récupérables non identifiables";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61233000;6123;"Achats d'emballages à usage mixte";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6124;612;"Variation des stocks de matières et fournitures";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61241000;6124;"Variation des stocks de matières premières";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61242000;6124;"Variation des stocks de matières et fournitures consommables";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61243000;6124;"Variation des stocks d'emballages";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6125;612;"Achats non stockés de matières et fournitures";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61251000;6125;"Achats de fournitures non stockables";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61252000;6125;"Achats de fournitures d'entretien";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61253000;6125;"Achats de petit outillage et de petit équipement";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61254000;6125;"Achats de fournitures de bureau";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6126;612;"Achats de travaux, études et prestations de service";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61261000;6126;"Achats de travaux";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61262000;6126;"Achats d'études";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61263000;6126;"Achats des prestations de service";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61280000;612;"Achats des matières et des fournitures des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6129;612;"Rabais, remises et ristournes obtenus sur achats consommés de matières et fournitures";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61291000;6129;"RRR obtenus sur achats de matières premières";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61292000;6129;"Rabais, remises, et ristournes obtenus sur achats de matières et fournitures consommables";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61293000;6129;"Rabais, remises, et ristournes obtenus sur achats d'emballages";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61295000;6129;"Rabais, remises, et ristournes obtenus sur achats non stockés";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61296000;6129;"Rabais, remises, et ristournes obtenus sur achats de travaux, études et prestations de services";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61298000;6129;"Rabais, remises, et ristournes obtenus sur achats de matières et fournitures des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
613;61;"Autres charges externes";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
6131;613;"Locations et charges locatives";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61310000;613;"Locations et charges locatives";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61311000;6131;"Location de terrains";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61312000;6131;"Location de constructions";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61313000;6131;"Location de matériel et d'outillage";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61314000;6131;"Location de matériel et matériel de bureau";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61315000;6131;"Location de matériel informatique";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61316000;6131;"Location de matériel de transport";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61317000;6131;"Malis sur emballages rendus";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61318000;6131;"Location et charges locatives diverses";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6132;613;"Redevances de crédit-bail";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61320000;613;"Redevances de crédit bail";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61321000;6132;"Redevances de crédit bail, mobilier et matériel";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6133;613;"Entretien et réparations";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61330000;613;"Entretien et réparations";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61331000;6133;"Entretien et réparations des biens immobiliers";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61332000;6133;"Entretien et réparations des biens mobiliers";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61335000;6133;"Maintenance";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6134;613;"Primes d'assurances";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61340000;613;"Primes d'assurance";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61341000;6134;"Assurances multirisques (vol, incendie, responsabilité civile, etc.)";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61343000;6134;"Assurances - Risques d'exploitation";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61345000;6134;"Assurances - Matériel de transport";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61348000;6134;"Autres assurances";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6135;613;"Rémunérations du personnel extérieur à l'entreprise";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61350000;613;"Rémunérations du personnel extérieurs à l'entreprise";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61351000;6135;"Rémunérations du personnel occasionnel";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61352000;6135;"Rémunérations du personnel intérimaire";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61353000;6135;"Rémunérations du personnel détaché ou prêté à l'entreprise";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6136;613;"Rémunérations d'intermédiaires et honoraires";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61360000;613;"Rémunérations d'intermédiaires et honoraires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61361000;6136;"Commissions et courtages";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61365000;6136;"honoraires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61367000;6136;"Frais d'actes et de contentieux";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6137;613;"Redevances pour brevets, marques, droits et valeurs similaires";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61370000;613;"Redevances pour brevets, marques, droits et valeurs similaires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61371000;6137;"Redevances pour brevets";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61378000;6137;"Autres redevances";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
614;61;"Autres charges externes";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
6141;614;"Etudes, recherches et documentation";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61410000;614;"Etudes, recherches et documentation";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61411000;6141;"Etudes générales";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61413000;6141;"Recherches";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61415000;6141;"Documentation générale";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61416000;6141;"Documentation technique";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6142;614;"Transports";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61420000;614;"Transport";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61421000;6142;"Transport du personnel";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61425000;6142;"Transport sur achats";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61426000;6142;"Transport sur ventes";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61428000;6142;"Autres transports";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6143;614;"Déplacements, missions et réceptions";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61430000;614;"Déplacements, missions et réceptions";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61431000;6143;"Voyages et déplacements";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61433000;6143;"Frais de déménagement";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61435000;6143;"Missions";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61436000;6143;"Réceptions";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6144;614;"Publicité, publications et relations publiques";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61440000;614;"Publicité, publications et relations publiques";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61441000;6144;"Annonces et insertions";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61442000;6144;"Echantillons, catalogues et imprimés publicitaires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61443000;6144;"Foires et expositions";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61444000;6144;"Primes de publicité";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61446000;6144;"Publications";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61447000;6144;"Cadeaux à la clientèle";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61448000;6144;"Autres charges de publicité et relations publiques";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6145;614;"Frais postaus et frais de télécommunications";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61450000;614;"Frais postaux et frais de télécommunications";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61451000;6145;"Frais postaux";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61455000;6145;"Frais de téléphone";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61456000;6145;"Frais de télex et de télégrammes";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6146;614;"Cotisations et dons";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61461000;6146;"Cotisations";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61462000;6146;"Dons";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6147;614;"Services bancaires";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61470000;614;"Services bancaires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61471000;6147;"Frais d'achat et de vente des titres";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61472000;6147;"Frais sur effet de commerce";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61473000;6147;"Frais et commissions sur services bancaires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61480000;614;"Autres charges externes des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61490000;614;"RRR obtenus sur autres charges externes";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
616;61;"Impôts et taxes";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
6161;616;"Impôts et taxes directs";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61611000;6161;"Taxe urbaine et taxe d'édilité";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61612000;6161;"Patente";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61615000;6161;"Taxes locales";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61650000;616;"Impôts et taxes indirects";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6167;616;"Impôts, taxes et droits assimilés";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61671000;6167;"Droits d'enregistrement et timbre";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61673000;6167;"Taxes sur les véhicules";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61678000;6167;"Autres impôts, taxes et droits assimilés";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61680000;616;"Impôts et taxes des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
617;61;"Charges de personnel";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
6171;617;"Rémunérations du personnel";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61710000;617;"Rémunération du personnel";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61711000;6171;"Appointements et salaires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61712000;6171;"Primes et gratifications";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61713000;6171;"Indemnités et avantages divers";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61714000;6171;"Commissions au personnel";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61715000;6171;"Rémunération des administrateurs, gérants et associés";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6174;617;"Charges sociales";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61740000;617;"charges sociales";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61741000;6174;"Cotisations de sécurité sociale";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61742000;6174;"Cotisations aux caisses de retraite";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61743000;6174;"Cotisations aux mutuelles";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61744000;6174;"Prestations familiales";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61745000;6174;"Assurances accidents de travail";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6176;617;"Charges sociales diverses";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61761000;6176;"Assurances groupe";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61762000;6176;"Prestations de retraites";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61763000;6176;"Allocations aux œuvres sociales";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61764000;6176;"Habillement et vêtements de travail";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61765000;6176;"Indemnités de préavis et de licenciement";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61766000;6176;"Médecine du travail, pharmacie";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61768000;6176;"Autres charges sociales diverses";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6177;617;"Rémunération de l'exploitant";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61771000;6177;"Appointements et salaires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61774000;6177;"Charges sociales sur appointements et salaires de l'exploitant";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61780000;617;"Charges de personnel des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
618;61;"Autres charges d'exploitation";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61810000;618;"Jetons de présence";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61820000;618;"Pertes sur créances irrécouvrables";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61850000;618;"Pertes sur opérations faites en commun";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61860000;618;"Transferts de profits sur opérations faites en commun";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61880000;618;"Autres charges d'exploitation des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
619;61;"Dotations d’exploitation";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
6191;619;"Dotations d’exploitation aux amortissements de l’immobilisation en non valeur";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61911000;6191;"Dotations d'exploitation aux amortissements des frais préliminaires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61912000;6191;"Dotations d'exploitation aux amortissements des charges à répartir";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6192;619;"Dotations d’exploitation aux amortissements des immobilisations incorporelles";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61921000;6192;"Dotations d'exploitation aux amortissements de l'immobilisation en recherche et développement";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61922000;6192;"Dotations d'exploitation aux amortissements des brevets, marques, droits et valeurs similaires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61923000;6192;"Dotations d'exploitation aux amortissements du fonds commercial";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61928000;6192;"Dotations d'exploitation aux amortissements des autres immobilisations incorporelles";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6193;619;"Dotations d’exploitation aux amortissements des immobilisations corporelles";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61931000;6193;"Dotations d'exploitation aux amortissements des terrains";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61932000;6193;"Dotations d'exploitation aux amortissements des constructions";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61933000;6193;"Dotations d'exploitation aux amortissements des installations techniques, matériel et outillage";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61934000;6193;"Dotations d'exploitation aux amortissements du matériel de transport";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61935000;6193;"Dotations d'exploitation aux amortissements des mobilier, matériel de bureau et aménagement divers";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61938000;6193;"Dotations d'exploitation aux amortissements des autres immobilisations corporelles";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6195;619;"Dotations d’exploitation aux provisions pour risques et charges";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61955000;6195;"Dotations d'exploitation aux provisions pour risques et charges durables";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61957000;6195;"Dotations d'exploitation aux provisions pour risques et charges momentanés";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6196;619;"Dotations d’exploitation aux provisions pour dépréciations de l’actif circulant";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61961000;6196;"Dotations d'exploitation aux provisions pour dépréciation des stocks";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61964000;6196;"Dotations d'exploitation aux provisions pour dépréciation des créances de l'actif circulant";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6198;619;"Dotations d’exploitation des exercices antérieurs";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
61981000;6198;"Dotations d'exploitation aux amortissements des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
61984000;6198;"Dotations d'exploitation aux provisions des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63;6;"CHARGES FINANCIERES";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
631;63;"Charges d’intérêts";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
6311;631;"Intérêts des emprunts et dettes";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
63111000;6311;"Intérêts des emprunts";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63113000;6311;"Intérêts des dettes rattachées à des participations";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63114000;6311;"Intérêts des comptes courants et dépôts créditeurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63115000;6311;"Intérêts bancaires et sur opérations de financement";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63118000;6311;"Autres intérêts des emprunts et dettes";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63180000;631;"Charges d'intérêt des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
633;63;"Pertes de change";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
63310000;633;"Pertes de change propres à l'exercice";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63380000;633;"Pertes de change des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
638;63;"Autres charges financières";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
63820000;638;"Pertes sur créances liées à des participations";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63850000;638;"Charges nettes sur cessions de titres et valeurs de placement";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63860000;638;"Escomptes accordés";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63880000;638;"Autres charges financières des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
639;63;"Dotations financières";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
63910000;639;"Dotations aux amortissements des primes de remboursement des obligations";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63920000;639;"Dotations aux provisions pour dépréciation des immobilisations financières";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63930000;639;"Dotations aux provisions pour risques et charges financières";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63940000;639;"Dotations aux provisions pour dépréciation des titres et valeurs de placement";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63960000;639;"Dotations aux provisions pour dépréciation des comptes de trésorerie";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
63980000;639;"Dotations financières des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65;6;"CHARGES NON COURANTES";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
651;65;"Valeurs nettes d’amortissements des immobilisations cédées ( V.N.A )";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65120000;651;"Valeurs nettes d'amortissement des immobilisations incorporelles cédées";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65130000;651;"Valeurs nettes d'amortissement des immobilisations corporelles cédées";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65140000;651;"Valeurs nettes d'amortissement des immobilisations financières cédées";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65180000;651;"Valeurs nettes d'amortissement des immobilisations cédées des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
656;65;"Subventions accordées";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65610000;656;"Subventions accordées de l'exercice";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65680000;656;"Subventions accordées des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
658;65;"Autres charges non courantes";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
