"importId";"code";"hidden";"rule";"typeSelect";"reportTypeColumn_importId";"reportType_importId";"groupsWithoutColumn";"detailBySelect";"percentageBaseColumn";"styleSelect";"balanceBeforePeriod";"computePreviousYear";"negateValue";"analyticAccountCode";"processInstanceId";"accountCode";"stylePriority";"accountSet_importId";"analyticAccountSet_importId";"percentageTotalLine";"resultSelect";"accountTypeSet_importId";"label";"priority";"computeOtherPeriod";"sequence";"ruleTypeSelect";"notComputedIfIntersect"
"MAR_PCG10269";"TOTALIABCDE";"false";"ecartsdeconvpass + provdurpourrisqetchar + dettesdefinanc + cappropassim + totalcapitprop";"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL I (A+B+C+D+E)";"0";"false";"25";"3";"false"
"MAR_PCG10257";"cappropassim";"false";"subventiondinverst + provisionsregl";"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"CAPITAUX PROPRES ASSIMILES";"0";"false";"13";"3";"false"
"MAR_PCG10271";"fournissetcomptesratta";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"441%";"0";;;;"1";;"Fournisseurs et comptes rattachés";"0";"false";"27";"2";"false"
"MAR_PCG10272";"clientscredavacomp";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"442%";"0";;;;"1";;"Clients créditeurs;avances et acomptes";"0";"false";"28";"2";"false"
"MAR_PCG10273";"Personnel";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"443%";"0";;;;"1";;"Personnel";"0";"false";"29";"2";"false"
"MAR_PCG10274";"organismessoc";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"444%";"0";;;;"1";;"Organismes sociaux";"0";"false";"30";"2";"false"
"MAR_PCG10275";"Etat";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"445%";"0";;;;"1";;"Etat";"0";"false";"31";"2";"false"
"MAR_PCG10276";"comptedassoc";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"446%";"0";;;;"1";;"Comptes d'associés";"0";"false";"32";"2";"false"
"MAR_PCG10277";"autrecrean";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"448%";"0";;;;"1";;"Autres créanciers";"0";"false";"33";"2";"false"
"MAR_PCG10278";"comptederegpassif";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"449%";"0";;;;"1";;"Comptes de régularisation passif";"0";"false";"34";"2";"false"
"MAR_PCG10279";"autreprovpourrisqetcharg";"false";;"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;"450%";"0";;;;"1";;"AUTRES PROVISIONS POUR RISQUES ET CHARGES";"0";"false";"35";"2";"false"
"MAR_PCG10280";"ecartsdeconvpasselecirc";"false";;"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;"470%";"0";;;;"1";;"ECARTS DE CONVERSION PASSIF (éléments circulants )";"0";"false";"36";"2";"false"
"MAR_PCG10270";"DETTESDUPASSIFCIRCULANT";"false";"fournissetcomptesratta + clientscredavacomp + Personnel + organismessoc + Etat + comptedassoc + autrecrean + comptederegpassif";"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"DETTES DU PASSIF CIRCULANT";"0";"false";"26";"3";"false"
"MAR_PCG10281";"TOTALIIFGH";"false";"ecartsdeconvpasselecirc + autreprovpourrisqetcharg + DETTESDUPASSIFCIRCULANT";"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL II (F+G+H)";"0";"false";"37";"3";"false"
"MAR_PCG10282";"TRESORERIEPASSIF";"false";;"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TRESORERIE PASSIF";"0";"false";"38";"1";"false"
"MAR_PCG10283";"creditsdescompte";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"552%";"0";;;;"1";;"Crédits d'escompte";"0";"false";"39";"2";"false"
"MAR_PCG10284";"creditsdetresor";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"553%";"0";;;;"1";;"Crédits de tresorerie";"0";"false";"40";"2";"false"
"MAR_PCG10285";"Banques";"false";;"1";;"MAR_PCG10032";;"0";;"0";"false";"false";"false";;;"554%";"0";;;;"1";;"Banques";"0";"false";"41";"2";"false"
"MAR_PCG10286";"TOTALIII";"false";"TRESORERIEPASSIF + creditsdescompte + creditsdetresor + Banques";"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL III";"0";"false";"42";"3";"false"
"MAR_PCG10287";"TOTAL GENERALIIIIII";"false";"TOTALIII + TOTALIIFGH + TOTALIABCDE";"1";;"MAR_PCG10032";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL GENERAL I+II+III";"0";"false";"43";"3";"false"
"MAR_PCG10290";"TOTAUXDEEXERCICE3";"false";"Propresaexrcice1 + Concernantexercicesprecedents2";"1";"33";;;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAUX DE L'EXERCICE 3 = 1+2";"0";"false";"2";"3";"false"
"MAR_PCG10291";"PRODUITSDEXPLOITATION";"false";;"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"PRODUITS D'EXPLOITATION";"0";"false";"0";"1";"false"
"MAR_PCG10567";"achatdemarch";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Achats de marchandises";"0";"false";"1";"2";"false"
"MAR_PCG10294";"CA";"false";"ventedemses + ventesdebetservprod";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"Chiffre d'affaires";"0";"false";"3";"3";"false"
"MAR_PCG10568";"variationdesstodemarch";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Variation des stocks de marchandises";"0";"false";"2";"2";"false"
"MAR_PCG10569";"resteduposacharevendemarch";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste achats revendus de marchandises";"0";"false";"3";"2";"false"
"MAR_PCG10570";"total1";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;"611%";"0";;;;"1";;"T o t a l";"0";"false";"4";"2";"false"
"MAR_PCG10300";"TOTALI";"false";"CA + variationdestockdeprod1 + immobprodpentrep + subventionsdexp + autreproddexp + reprisedexptranscharg";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL I";"0";"false";"9";"3";"false"
"MAR_PCG10301";"CHARGESDEXPLOITATION";"false";;"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"CHARGES D'EXPLOITATION";"0";"false";"10";"1";"false"
"MAR_PCG10302";"achatsrevend2mses";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"611%";"0";;;;"1";;"Achats revendus (2) de m/ses";"0";"false";"11";"2";"false"
"MAR_PCG10571";"achatconsomdematetfournitur";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Achats consommés de matières et fournitures";"0";"false";"5";"1";"false"
"MAR_PCG10572";"achatsdematprem";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Achats de matières premières";"0";"false";"6";"2";"false"
"MAR_PCG10573";"vardesstockdematprem";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Variation des stocks de matières premières";"0";"false";"7";"2";"false"
"MAR_PCG10574";"achatsdematforconsdemb";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Achats de matières et fournitures consommables et d'emballages";"0";"false";"8";"2";"false"
"MAR_PCG10575";"vardesstockdmatforemb";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Variation des stocks de matières; fournitures et emballages";"0";"false";"9";"2";"false"
"MAR_PCG10576";"achatsnstockdematfour";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Achats non stockés de matières et de fournitures";"0";"false";"10";"2";"false"
"MAR_PCG10577";"achatdetravetudespresdserv";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Achats de travaux; études et prestations de services";"0";"false";"11";"2";"false"
"MAR_PCG10578";"restedposachconsmatfourn";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste achats consommés de matières et fournitures";"0";"false";"12";"2";"false"
"MAR_PCG10579";"total2";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"13";"1";"false"
"MAR_PCG10580";"autreschargexternes";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Autres charges externes";"0";"false";"14";"1";"false"
"MAR_PCG10621";"ventedbiensservprod";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Ventes des biens et services produits";"0";"false";"55";"1";"false"
"MAR_PCG10622";"ventesdebiensaumar";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Ventes de biens au Maroc";"0";"false";"56";"2";"false"
"MAR_PCG10623";"ventdebiensetrang";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Ventes de biens à l'étranger";"0";"false";"57";"2";"false"
"MAR_PCG10624";"ventesdeservaumar";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Ventes de services au Maroc";"0";"false";"58";"2";"false"
"MAR_PCG10625";"ventesdeservaletranger";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Ventes de services à l'étranger";"0";"false";"59";"2";"false"
"MAR_PCG10626";"redevpourbrevmarqdroits";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Redevances pour brevets; marques; droits ...";"0";"false";"60";"2";"false"
"MAR_PCG10627";"restdupostdesventservproduits";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste des ventes et services produits";"0";"false";"61";"2";"false"
"MAR_PCG10628";"total9";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"62";"2";"false"
"MAR_PCG10629";"Variationdesstocksdeproduits";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Variation des stocks de produits";"0";"false";"63";"1";"false"
"MAR_PCG10630";"vardesstockbiensprod";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Variation des stocks des biens produits";"0";"false";"64";"2";"false"
"MAR_PCG10631";"vardesstockservproduits";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Variation des stocks des services produits";"0";"false";"65";"2";"false"
"MAR_PCG10632";"variadesstockprodencours";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Variation des stocks des produits en cours";"0";"false";"66";"2";"false"
"MAR_PCG10633";"total10";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"67";"2";"false"
"MAR_PCG10634";"autresproddexpl";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Autres produits d'exploitation";"0";"false";"68";"1";"false"
"MAR_PCG10635";"jetonsdepresrecus";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Jetons de présence reçus";"0";"false";"69";"2";"false"
"MAR_PCG10636";"restdupostautrprodexpl";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste autres produits d'exploitation";"0";"false";"70";"2";"false"
"MAR_PCG10637";"total11";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"71";"2";"false"
"MAR_PCG10638";"reprdexptransdecharg";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Reprises d'exploitation; transferts de charges";"0";"false";"72";"1";"false"
"MAR_PCG10639";"reprises";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reprises";"0";"false";"73";"2";"false"
"MAR_PCG10640";"transfdecharg";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Transferts de charges";"0";"false";"74";"2";"false"
"MAR_PCG10641";"tortal12";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"75";"2";"false"
"MAR_PCG10642";"PRODUITSFINANCIERS";"false";;"1";;"MAR_PCG10039";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"PRODUITS FINANCIERS";"0";"false";"76";"1";"false"
"MAR_PCG10643";"interautreprodfinanc";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Intérêts et autres produits financiers";"0";"false";"77";"1";"false"
"MAR_PCG10644";"interetsetprodassim";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Intérêts et produits assimilés";"0";"false";"78";"2";"false"
"MAR_PCG10645";"revendescrenrattdespartic";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Revenus des créances rattachées à des participations";"0";"false";"79";"2";"false"
"MAR_PCG10646";"prodnetssurcessdetitrevaldeplac";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Produits nets sur cessions de titres et valeurs de placement";"0";"false";"80";"2";"false"
"MAR_PCG10647";"restesdupostinterautprodfinancier";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste intérêts et autres produits financiers";"0";"false";"81";"2";"false"
"MAR_PCG10648";"total13";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"82";"2";"false"
"MAR_PCG10326";"proddecessdimmo";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"751%";"0";;;;"1";;"Produits de cessions d'immobilisation";"0";"false";"34";"2";"false"
"MAR_PCG10327";"subventionsdequilibre";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"756%";"0";;;;"1";;"Subventions d'équilibre";"0";"false";"35";"2";"false"
"MAR_PCG10328";"reprisesursubvdinv";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"757%";"0";;;;"1";;"Reprises sur subventions d'investissement";"0";"false";"36";"2";"false"
"MAR_PCG10303";"achatsconsmmatetfourn";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"612%";"0";;;;"1";;"Achats consommés (2) de matières et fourn.";"0";"false";"12";"2";"false"
"MAR_PCG10304";"importsettaxes";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"616%";"0";;;;"1";;"impots et taxes";"0";"false";"13";"2";"false"
"MAR_PCG10305";"chargesdeperso";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"617%";"0";;;;"1";;"Charges de personnel";"0";"false";"14";"2";"false"
"MAR_PCG10306";"autrechargesdepx";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"618%";"0";;;;"1";;"Autres charges d'exploitation";"0";"false";"15";"2";"false"
"MAR_PCG10307";"dotationsdexpl";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"619%";"0";;;;"1";;"Dotations d'exploitation";"0";"false";"16";"2";"false"
"MAR_PCG10308";"TOTALII";"false";"achatsrevend2mses + achatsconsmmatetfourn + importsettaxes + chargesdeperso + autrechargesdepx + dotationsdexpl";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL II";"0";"false";"17";"3";"false"
"MAR_PCG10310";"PRODUITSFINANCIERS";"false";;"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"PRODUITS FINANCIERS";"0";"false";"19";"1";"false"
"MAR_PCG10311";"proddestitresdeparticautrtm";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"732%";"0";;;;"1";;"Produits des titres de partic. et autres t. im";"0";"false";"20";"2";"false"
"MAR_PCG10312";"gainesdechange";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"733%";"0";;;;"1";;"Gains de change";"0";"false";"21";"2";"false"
"MAR_PCG10313";"interetautreprodfinanc";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"738%";"0";;;;"1";;"Intérêts et autres produits financiers";"0";"false";"22";"2";"false"
"MAR_PCG10314";"reprisesfinanctransdecharg";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"739%";"0";;;;"1";;"Resprises financières;transferts de charges";"0";"false";"23";"2";"false"
"MAR_PCG10315";"TOTALIV";"false";"proddestitresdeparticautrtm + gainesdechange + interetautreprodfinanc + reprisesfinanctransdecharg";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL IV";"0";"false";"24";"3";"false"
"MAR_PCG10316";"CHARGESFINANCIERES";"false";;"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"CHARGES FINANCIERES";"0";"false";"25";"1";"false"
"MAR_PCG10317";"chargesdinteret";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"631%";"0";;;;"1";;"Charges d'intérêts";"0";"false";"26";"2";"false"
"MAR_PCG10318";"pertesdechange";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"633%";"0";;;;"1";;"Pertes de change";"0";"false";"27";"2";"false"
"MAR_PCG10319";"autrechargesfinanc";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"638%";"0";;;;"1";;"Autres charges financières";"0";"false";"28";"2";"false"
"MAR_PCG10320";"dotationfinanc";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"639%";"0";;;;"1";;"Dotations financières";"0";"false";"29";"2";"false"
"MAR_PCG10321";"TOTALV";"false";"chargesdinteret + pertesdechange + autrechargesfinanc + dotationfinanc";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL V";"0";"false";"30";"3";"false"
"MAR_PCG10323";"RESULTATCOURANTIImoinsVI";"false";"RESULTATFINANCIERIVmoinsV + RESULTATDEXPLOITATION1moins2";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT COURANT (II-VI)";"0";"false";"32";"3";"false"
"MAR_PCG10309";"RESULTATDEXPLOITATION1moins2";"false";"TOTALI - TOTALII";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT D'EXPLOITATION (I-II)";"0";"false";"18";"3";"false"
"MAR_PCG10325";"PRODUITSNONCOURANTS";"false";;"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"PRODUITS NON COURANTS";"0";"false";"34";"1";"false"
"MAR_PCG10331";"TOTALVIII";"false";"proddecessdimmo + subventionsdequilibre + reprisesursubvdinv + autreprodnoncour + reprisesnoncourtransdecharg";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL VIII";"0";"false";"40";"3";"false"
"MAR_PCG10332";"CHARGESNONCOURANTES";"false";;"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"CHARGES NON COURANTES";"0";"false";"41";"1";"false"
"MAR_PCG10337";"TOTALIX";"false";"valnettesdammortdesimmoced + subventionsaccord + autrechargesnoncour + dotationnoncourauxamoretprov";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL IX";"0";"false";"46";"3";"false"
"MAR_PCG10338";"RESULTATNONCOURANTVIIImoinsIX";"false";"TOTALVIII - TOTALIX";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT NON COURANT (VIII-IX)";"0";"false";"47";"3";"false"
"MAR_PCG10341";"RESULTATNET";"false";"RESULTATAVANTIMPOTSVIIplusX - IMPOTSURLESRESULTATS";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT NET";"0";"false";"50";"3";"false"
"MAR_PCG10344";"TOTALDESCHARGES";"false";"IMPOTSURLESRESULTATS + TOTALIX + TOTALV + TOTALII";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL DES CHARGES (II+V+IX+XII)";"0";"false";"53";"3";"false"
"MAR_PCG10342";"TOTALDESPRODUITS";"false";"TOTALVIII + TOTALIV + TOTALI";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"TOTAL DES PRODUITS (I+IV+VIII)";"0";"false";"51";"3";"false"
"MAR_PCG10339";"RESULTATAVANTIMPOTSVIIplusX";"false";"RESULTATCOURANTIImoinsVI + RESULTATNONCOURANTVIIImoinsIX";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT AVANT IMPOTS (VII+X)";"0";"false";"48";"3";"false"
"MAR_PCG10581";"locetchargeslocat";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Locations et charges locatives";"0";"false";"15";"2";"false"
"MAR_PCG10582";"reddecredbail";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Redevances de crédit-bail";"0";"false";"16";"2";"false"
"MAR_PCG10288";"Propresaexrcice1";"false";;"1";"33";;;"0";;"0";"false";"false";"false";;;"711;7111%;7112%;7113%;7114%;7115%;7116%;7117%;7119%;712;7121%;7122%;7123%;7124%;7125%;7126%;7127%;7129%;713;7131%;7132%;7133%;7134%;7135%;7136%;7137%;7139%;714;7141%;7142%;7143%;7144%;7145%;7146%;7147%;7149%;716;7161%;7162%;7163%;7164%;7165%;7166%;7167%;7169%;718;7181%;7182%;7183%;7184%;7185%;7186%;7187%;7189%;719;7191%;7192%;7193%;7194%;7195%;7196%;7197%;7199%;611;6111%;6112%;6113%;6114%;6115%;6116%;6117%;6119%;612;6121%;6122%;6123%;6124%;6125%;6126%;6127%;6129%;614;6141%;6142%;6143%;6144%;6145%;6146%;6147%;6149%;616;6161%;6162%;6163%;6164%;6165%;6166%;6167%;6169%;617;6171%;6172%;6173%;6174%;6175%;6176%;6177%;6179%;618;6181%;6182%;6183%;6184%;6185%;6186%;6187%;6189%;619;6191%;6192%;6193%;6194%;6195%;6196%;6197%;6199%;732;7321%;7322%;7323%;7324%;7325%;7326%;7327%;7329%;733;7331%;7332%;7333%;7334%;7335%;7336%;7337%;7339%;738;7381%;7382%;7383%;7384%;7385%;7386%;7387%;7389%;739;7391%;7392%;7393%;7394%;7395%;7396%;7397%;7399%;631;6311%;6312%;6313%;6314%;6315%;6316%;6317%;6319%;633;6331%;6332%;6333%;6334%;6335%;6336%;6337%;6339%;638;6381%;6382%;6383%;6384%;6385%;6386%;6387%;6389%;639;6391%;6392%;6393%;6394%;6395%;6396%;6397%;6399%;751;7511%;7512%;7513%;7514%;7515%;7516%;7517%;7519%;756;7561%;7562%;7563%;7564%;7565%;7566%;7567%;7569%;757;7571%;7572%;7573%;7574%;7575%;7576%;7577%;7579%;758;7581%;7582%;7583%;7584%;7585%;7586%;7587%;7589%;759;7591%;7592%;7593%;7594%;7595%;7596%;7597%;7599%;651;6511%;6512%;6513%;6514%;6515%;6516%;6517%;6519%;656;6561%;6562%;6563%;6564%;6565%;6566%;6567%;6569%;658;6581%;6582%;6583%;6584%;6585%;6586%;6587%;6589%;659;6591%;6592%;6593%;6594%;6595%;6596%;6597%;6599%;670;6701%;6702%;6703%;6704%;6705%;6706%;6707%;6709%";"0";;;;"4";;"Propres à l'exrcice 1";"0";"false";"0";"2";"false"
"MAR_PCG10289";"Concernantexercicesprecedents2";"false";;"1";"33";;;"0";;"0";"false";"false";"false";;;"___8%";"0";;;;"4";;"Concernant exercices précedents 2";"0";"false";"1";"2";"false"
"MAR_PCG10322";"RESULTATFINANCIERIVmoinsV";"false";"TOTALIV - TOTALV";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT FINANCIER (IV-V)";"0";"false";"31";"3";"false"
"MAR_PCG10346";"RESULTATNET_";"false";"TOTALDESPRODUITS - TOTALDESCHARGES";"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT NET (XIV-XV)";"0";"false";"55";"3";"false"
"MAR_PCG10292";"ventedemses";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"711%";"0";;;;"1";;"Ventes de m/ses (en l'état)";"0";"false";"1";"2";"false"
"MAR_PCG10293";"ventesdebetservprod";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"712%";"0";;;;"1";;"Ventes de biens et services produits";"0";"false";"2";"2";"false"
"MAR_PCG10360";"ventedebiensserprod";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"712%";"0";;;;"1";;"Ventes de biens et services produits";"0";"false";"4";"2";"false"
"MAR_PCG10348";"netprec";"false";"brutprec - amoprovprec";"1";"31";;;"0";;"0";"false";"true";"false";;;;"0";;;;"4";;"Net Exercice Précédent";"0";"false";"5";"3";"false"
"MAR_PCG10361";"variationstockdeprod";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"713%";"0";;;;"1";;"Variation de stocks de produits (+ ou -)";"0";"false";"5";"2";"false"
"MAR_PCG10362";"immoprodparesepemm";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"714%";"0";;;;"1";;"Immobilisations produites par l'Ese pour elle même";"0";"false";"6";"2";"false"
"MAR_PCG10356";"ventedemar";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"711%";"0";;;;"1";;"Ventes de marchandises ( en l'état )";"0";"false";"0";"2";"false"
"MAR_PCG10358";"margebrsurventsenetat";"false";"ventedemar - achatsrevdemarch";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"MARGE BRUTE SUR VENTES EN L'ETAT";"0";"false";"2";"3";"false"
"MAR_PCG10349";"brutprec";"true";;"1";"31";;;"0";;"0";"false";"true";"false";;;"21%;22%;23%;24%;25%;27%;31%;34%;35%;37%;51%";"0";;;;"4";;"Brut Exercice précédent";"0";"false";"3";"2";"false"
