"code";"wording";"supplementaryUnit";"parentCode"
"6112 41 10";"Survêtements de sport (trainings), combinaisons et ensembles de ski, maillots, culottes et slips de bain, en bonneterie > Maillots, culottes et slips de bain, pour femmes ou fillettes > de fibres synthétiques > Maillots, culottes et slips de bain, en bonneterie, de fibres synthétiques, à teneur en poids en fils de caoutchouc >= 5%, pour femmes ou fillettes";"p/st";"6112 41"
"6112 41 90";"Survêtements de sport (trainings), combinaisons et ensembles de ski, maillots, culottes et slips de bain, en bonneterie > Maillots, culottes et slips de bain, pour femmes ou fillettes > de fibres synthétiques > Maillots, culottes et slips de bain, en bonneterie, de fibres synthétiques, pour femmes ou fillettes (sauf à teneur en poids en fils de caoutchouc >= 5%)";"p/st";"6112 41"
"6112 49 10";"Survêtements de sport (trainings), combinaisons et ensembles de ski, maillots, culottes et slips de bain, en bonneterie > Maillots, culottes et slips de bain, pour femmes ou fillettes > d'autres matières textiles > Maillots, culottes et slips de bain, en bonneterie, de matières textiles, à teneur en poids en fils de caoutchouc >= 5%, pour femmes ou fillettes (sauf de fibres synthétiques)";"p/st";"6112 49"
"6112 49 90";"Survêtements de sport (trainings), combinaisons et ensembles de ski, maillots, culottes et slips de bain, en bonneterie > Maillots, culottes et slips de bain, pour femmes ou fillettes > d'autres matières textiles > Maillots, culottes et slips de bain, en bonneterie, de matières textiles, pour femmes ou fillettes (sauf à teneur en poids en fils de caoutchouc >= 5% et sauf fibres synthétiques)";"p/st";"6112 49"
"6113 00 10";"Vêtements confectionnés en étoffes de bonneterie des nos 5903, 5906 ou 5907 > Vêtements confectionnés en étoffes de bonneterie caoutchoutées (sauf vêtements pour bébés et accessoires du vêtement)";"-";"6113 00"
"6113 00 90";"Vêtements confectionnés en étoffes de bonneterie des nos 5903, 5906 ou 5907 > Vêtements confectionnés en étoffes de bonneterie imprégnées, enduites ou recouvertes de matière plastique ou d'autres substances (sauf bonneterie caoutchoutée et sauf vêtements pour bébés et accessoires du vêtement)";"-";"6113 00"
"6114 20 00";"Autres vêtements, en bonneterie > Vêtements spéciaux destinés à des fins professionnelles, sportives ou autres n.d.a., en bonneterie, de coton";"-";"6114"
"6114 30 00";"Autres vêtements, en bonneterie > Vêtements spéciaux destinés à des fins professionnelles, sportives ou autres n.d.a., en bonneterie, de fibres synthétiques ou artificielles";"-";"6114"
"6114 90 00";"Autres vêtements, en bonneterie > Vêtements spéciaux destinés à des fins professionnelles, sportives ou autres n.d.a., en bonneterie, de matières textiles (sauf de coton, fibres synthétiques ou artificielles)";"-";"6114"
"6115 10 10";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > Collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple) > Bas à varices en bonneterie, de fibres synthétiques";"pa";"6115 10"
"6115 10 90";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > Collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple) > Collants (bas-culottes), bas et mi-bas à compression dégressive, en bonneterie (à l'excl. des bas à varices de fibres synthétiques ainsi que des articles chaussants pour bébés)";"-";"6115 10"
"6115 21 00";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > Collants (bas-culottes), en bonneterie, de fibres synthétiques, titre en fils simples < 67 décitex (à l'excl. des collants à compression dégressive)";"p/st";"6115"
"6115 22 00";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > Collants (bas-culottes), en bonneterie, de fibres synthétiques, titre en fils simples >= 67 décitex (à l'excl. des collants à compression dégressive)";"p/st";"6115"
"6115 29 00";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > Collants (bas-culottes), en bonneterie, de matières textiles (sauf à compression dégressive, de fibres synthétiques et à l'excl. des articles chaussants pour bébés)";"p/st";"6115"
"6115 30 11";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > autres bas et mi-bas de femmes titrant en fils simples moins de 67 décitex > Mi-bas de femmes, en bonneterie, de fibres synthétiques, titre en fils simples < 67 décitex (sauf à compression dégressive)";"pa";"6115 30"
"6115 30 19";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > autres bas et mi-bas de femmes titrant en fils simples moins de 67 décitex > Bas de femmes, en bonneterie, de fibres synthétiques, titre en fils simples < 67 décitex (sauf à compression dégressive et à l'excl. des collants [bas-culottes] et mi-bas)";"pa";"6115 30"
"6115 30 90";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > autres bas et mi-bas de femmes titrant en fils simples moins de 67 décitex > Bas et mi-bas de femmes, en bonneterie, de matières textiles, titre en fils simples < 67 décitex (sauf à compression dégressive, de fibres synthétiques et à l'excl. des collants [bas-culottes])";"pa";"6115 30"
"6115 94 00";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > Bas et mi-bas, chaussettes et autres articles chaussants, en bonneterie, de laine ou poils fins (sauf à compression dégressive et à l'excl. des collants [bas-culottes], bas et mi-bas de femmes à titre en fils simples < 67 décitex et articles chaussants pour bébés)";"pa";"6115"
"6115 95 00";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > Bas et mi-bas, chaussettes et autres articles chaussants, en bonneterie, de coton (sauf à compression dégressive et à l'excl. des collants [bas-culottes], bas et mi-bas de femmes à titre en fils simples < 67 décitex et articles chaussants pour bébés)";"pa";"6115"
"6115 96 10";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > autres > de fibres synthétiques > Mi-bas en bonneterie, de fibres synthétiques (sauf à compression dégressive et à l'excl. des bas pour femmes à titre en fils simples < 67 décitex, bas à varices et articles chaussants pour bébés)";"pa";"6115 96"
"6115 96 91";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > autres > de fibres synthétiques > Bas pour femmes en bonneterie, de fibres synthétiques (sauf à compression dégressive et à l'excl. des collants [bas-culottes] et bas pour femmes à titre en fils simples < 67 décitex et des mi-bas)";"pa";"6115 96"
"6115 96 99";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > autres > de fibres synthétiques > Bas, chaussettes et autres articles chaussants, en bonneterie, de fibres synthétiques (sauf à compression dégressive et à l'excl. des bas pour femmes, collants [bas-culottes], mi-bas et articles chaussants pour bébés)";"pa";"6115 96"
"6115 99 00";"Collants (bas-culottes), bas, mi-bas, chaussettes et autres articles chaussants, y compris les collants (bas-culottes), bas et mi-bas à compression dégressive (les bas à varices, par exemple), en bonneterie > Bas et mi-bas, chaussettes et autres articles chaussants, y.c. les bas à varices, en bonneterie, de matières textiles (autres que laine, poils fins, coton, fibres synthétiques et sauf à compression dégressive, collants [bas-culottes], bas et mi-bas pour femmes à titre < 67 décitex et articles chaussants pour bébés)";"pa";"6115"
"6116 10 20";"Gants, mitaines et moufles, en bonneterie > imprégnés, enduits ou recouverts de matière plastique ou de caoutchouc > Gants en bonneterie, imprégnés, enduits, recouverts de caoutchouc ou stratifiés avec du caoutchouc";"pa";"6116 10"
"6116 10 80";"Gants, mitaines et moufles, en bonneterie > imprégnés, enduits ou recouverts de matière plastique ou de caoutchouc > Mitaines et moufles en bonneterie, imprégnées, enduites, recouvertes de matières plastiques ou de caoutchouc ou stratifiées avec ces mêmes matières, et gants en bonneterie, imprégnés, enduits, recouverts de matières plastiques, ou stratifiés avec ces mêmes matières";"pa";"6116 10"
"6116 91 00";"Gants, mitaines et moufles, en bonneterie > Gants, mitaines et moufles, en bonneterie, de laine ou de poils fins (sauf imprégnés, enduits, recouverts de matière plastique ou de caoutchouc ou stratifiés avec ces mêmes matières, et sauf pour bébés)";"pa";"6116"
"6116 92 00";"Gants, mitaines et moufles, en bonneterie > Gants, mitaines et moufles, en bonneterie, de coton (sauf imprégnés, enduits, recouverts de matière plastique ou de caoutchouc ou stratifiés avec ces mêmes matières, et sauf pour bébés)";"pa";"6116"
"6116 93 00";"Gants, mitaines et moufles, en bonneterie > Gants, mitaines et moufles, en bonneterie, de fibres synthétiques (sauf imprégnés, enduits, recouverts de matière plastique ou de caoutchouc ou stratifiés avec ces mêmes matières, et sauf pour bébés)";"pa";"6116"
"6116 99 00";"Gants, mitaines et moufles, en bonneterie > Gants, mitaines et moufles, en bonneterie, de matières textiles (autres que laine, poils fins, coton, fibres synthétiques; sauf articles imprégnés, enduits, recouverts de matière plastique ou de caoutchouc ou stratifiés avec ces mêmes matières, et sauf pour bébés)";"pa";"6116"
"6117 10 00";"Autres accessoires confectionnés du vêtement, en bonneterie; parties de vêtements ou d'accessoires du vêtement, en bonneterie > Châles, écharpes, foulards, cache-nez, cache-col, mantilles, voiles, voilettes et articles simil., en bonneterie";"-";"6117"
"6117 80 10";"Autres accessoires confectionnés du vêtement, en bonneterie; parties de vêtements ou d'accessoires du vêtement, en bonneterie > autres accessoires > Accessoires confectionnés du vêtement, en bonneterie élastique ou caoutchoutée, n.d.a.";"-";"6117 80"
"6117 80 80";"Autres accessoires confectionnés du vêtement, en bonneterie; parties de vêtements ou d'accessoires du vêtement, en bonneterie > autres accessoires > Cravates, noeuds papillons, foulards cravates et autres accessoires confectionnés du vêtement, en bonneterie, n.d.a. (sauf en bonneterie élastique ou caoutchoutée, sauf châles, écharpes, foulards, cache-nez, cache-col, mantilles, voiles, voilettes et articles simil.)";"-";"6117 80"
"6117 90 00";"Autres accessoires confectionnés du vêtement, en bonneterie; parties de vêtements ou d'accessoires du vêtement, en bonneterie > Parties de vêtements ou d'accessoires du vêtement, en bonneterie, n.d.a.";"-";"6117"
"6199 20 00";"CHAPITRE 61 - VÊTEMENTS ET ACCESSOIRES DU VÊTEMENT, EN BONNETERIE > Marchandises du chapitre 61 transportées par la Poste ou par colis postaux (extra) / code reconstitué pour la diffusion statistique";"-";"61"
"6201 20 00";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, à l'exclusion des articles du no 6203 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, de laine ou de poils fins (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6201"
"6201 30 10";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, à l'exclusion des articles du no 6203 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, de coton, de poids par unité ≤ 1 kg (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6201"
"6201 30 90";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, à l'exclusion des articles du no 6203 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, de coton, de poids par unité > 1 kg (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6201"
"6201 40 10";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, à l'exclusion des articles du no 6203 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, de fibres synthétiques ou artificielles, de poids par unité ≤ 1 kg (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6201"
"6201 40 90";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, à l'exclusion des articles du no 6203 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, de fibres synthétiques ou artificielles, de poids par unité > 1 kg (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6201"
"6201 90 00";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, à l'exclusion des articles du no 6203 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour hommes ou garçonnets, de matières textiles (autres que laine, poils fins, coton, fibres synthétiques ou artificielles et à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6201"
"6202 20 00";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, à l'exclusion des articles du no 6204 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, de laine ou de poils fins (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6202"
"6202 30 10";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, à l'exclusion des articles du no 6204 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, de coton, de poids par unité ≤ 1 kg (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6202"
"6202 30 90";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, à l'exclusion des articles du no 6204 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, de coton, de poids par unité > 1 kg (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6202"
"6202 40 10";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, à l'exclusion des articles du no 6204 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, de fibres synthétiques ou artificielles, de poids par unité ≤ 1 kg (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6202"
"6202 40 90";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, à l'exclusion des articles du no 6204 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, de fibres synthétiques ou artificielles, de poids par unité > 1 kg (à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6202"
"6202 90 00";"Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, à l'exclusion des articles du no 6204 > Manteaux, cabans, capes, anoraks, blousons et articles similaires, pour femmes ou fillettes, de matières textiles (autres que laine, poils fins, coton, fibres synthétiques ou artificielles et à l’exclusion des articles en bonneterie et des costumes ou complets, ensembles, vestes, vestons, blazers et pantalons)";"p/st";"6202"
"6203 11 00";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Costumes ou complets, de laine ou poils fins, pour hommes ou garçonnets (autres qu'en bonneterie et sauf survêtements de sport [trainings], combinaisons et ensembles de ski, maillots, culottes et slips de bain)";"p/st";"6203"
"6203 12 00";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Costumes ou complets, de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie et sauf survêtements de sport [trainings], combinaisons et ensembles de ski, maillots, culottes et slips de bain)";"p/st";"6203"
"6203 19 10";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Costumes ou complets > d'autres matières textiles > Costumes ou complets, de coton, pour hommes ou garçonnets (autres qu'en bonneterie et sauf survêtements de sport [trainings], combinaisons et ensembles de ski, maillots, culottes et slips de bain)";"p/st";"6203 19"
"6203 19 30";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Costumes ou complets > d'autres matières textiles > Costumes ou complets, de fibres artificielles, pour hommes ou garçonnets (autres qu'en bonneterie et sauf survêtements de sport [trainings], combinaisons et ensembles de ski, maillots, culottes et slips de bain)";"p/st";"6203 19"
"6203 19 90";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Costumes ou complets > d'autres matières textiles > Costumes ou complets, de matières textiles, pour hommes ou garçonnets (autres que laine, poils fins, coton, fibres synthétiques ou artificielles, autres qu'en bonneterie et sauf survêtements de sport [trainings], combinaisons et ensembles de ski et maillots, culottes et slips de bain)";"p/st";"6203 19"
"6203 22 10";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Ensembles > de coton > Ensembles de travail, de coton, pour hommes ou garçonnets (autres qu'en bonneterie)";"p/st";"6203 22"
"6203 22 80";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Ensembles > de coton > Ensembles de coton, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail, survêtements de sport [trainings], ensembles de ski et maillots, culottes et slips de bain)";"p/st";"6203 22"
"6203 23 10";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Ensembles > de fibres synthétiques > Ensembles de travail, de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie)";"p/st";"6203 23"
"6203 23 80";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Ensembles > de fibres synthétiques > Ensembles de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail, survêtements de sport [trainings], ensembles de ski et maillots, culottes et slips de bain)";"p/st";"6203 23"
"6203 29 11";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Ensembles > d'autres matières textiles > Ensembles de travail, de fibres artificielles, pour hommes ou garçonnets (autres qu'en bonneterie)";"p/st";"6203 29"
"6203 29 18";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Ensembles > d'autres matières textiles > Ensembles de fibres artificielles, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail, survêtements de sport [trainings], ensembles de ski et maillots, culottes et slips de bain)";"p/st";"6203 29"
"6203 29 30";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Ensembles > d'autres matières textiles > Ensembles de laine ou poils fins, pour hommes ou garçonnets (autres qu'en bonneterie et sauf ensembles de ski et maillots, culottes et slips de bain)";"p/st";"6203 29"
"6203 29 90";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Ensembles > d'autres matières textiles > Ensembles de matières textiles, pour hommes ou garçonnets (autres que laine, poils fins, coton, fibres synthétiques ou artificielles, autres qu'en bonneterie et sauf ensembles de ski et maillots, culottes et slips de bain)";"p/st";"6203 29"
"6203 31 00";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Vestons de laine ou poils fins, pour hommes ou garçonnets (autres qu'en bonneterie et sauf anoraks et articles simil.)";"p/st";"6203"
"6203 32 10";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Vestons > de coton > Vestons de coton, de travail, pour hommes ou garçonnets (autres qu'en bonneterie et sauf anoraks et articles simil.)";"p/st";"6203 32"
"6203 32 90";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Vestons > de coton > Vestons de coton, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail, anoraks et articles simil.)";"p/st";"6203 32"
"6203 33 10";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Vestons > de fibres synthétiques > Vestons de travail, de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie et sauf anoraks et articles simil.)";"p/st";"6203 33"
"6203 33 90";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Vestons > de fibres synthétiques > Vestons de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail, anoraks et articles simil.)";"p/st";"6203 33"
"6203 39 11";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Vestons > d'autres matières textiles > Vestons de travail, de fibres artificielles, pour hommes ou garçonnets (autres qu'en bonneterie et sauf anoraks et articles simil.)";"p/st";"6203 39"
"6203 39 19";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Vestons > d'autres matières textiles > Vestons de fibres artificielles, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail et anoraks et articles simil.)";"p/st";"6203 39"
"6203 39 90";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Vestons > d'autres matières textiles > Vestons de matières textiles, pour hommes ou garçonnets (autres que laine, poils fins, coton, fibres synthétiques ou artificielles, autres qu'en bonneterie et sauf anoraks et articles simil.)";"p/st";"6203 39"
"6203 41 10";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de laine ou de poils fins > Pantalons, y.c. knickers et pantalons simil.,  et culottes, de laine ou poils fins, pour hommes ou garçonnets (autres qu'en bonneterie et sauf salopettes à bretelles et slips et caleçons)";"p/st";"6203 41"
"6203 41 30";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de laine ou de poils fins > Salopettes à bretelles, de laine ou poils fins, pour hommes ou garçonnets (autres qu'en bonneterie)";"p/st";"6203 41"
"6203 41 90";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de laine ou de poils fins > Shorts, de laine ou poils fins, pour hommes ou garçonnets (autres qu'en bonneterie et sauf slips et caleçons ainsi que maillots, culottes et slips de bain)";"p/st";"6203 41"
"6203 42 11";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de coton > Pantalons, de travail, de coton, pour hommes ou garçonnets (autres qu'en bonneterie et sauf salopettes à bretelles)";"p/st";"6203 42"
"6203 42 31";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de coton > Pantalons, y.c. knickers et pantalons simil., et culottes, de coton, en tissus dits 'denim', pour hommes ou garçonnets (sauf vêtements de travail, salopettes à bretelles et slips et caleçons)";"p/st";"6203 42"
"6203 42 33";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de coton > Pantalons, y.c. knickers et pantalons simil., et culottes, de coton, en velours et peluches par la trame, coupés, côtelés, pour hommes ou garçonnets (sauf vêtements de travail, salopettes à bretelles et slips et caleçons)";"p/st";"6203 42"
"6203 42 35";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de coton > Pantalons, y.c. knickers et pantalons simil., et culottes, de coton, pour hommes ou garçonnets (à l'excl. d'articles en velours et peluches par la trame, coupés, côtelés, en tissus dits 'denim' ou en bonneterie et sauf vêtements de travail, salopettes à bretelles et slips et caleçons)";"p/st";"6203 42"
"6203 42 51";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de coton > Salopettes à bretelles de travail, de coton, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail)";"p/st";"6203 42"
"6203 42 59";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de coton > Salopettes à bretelles, de coton, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail)";"p/st";"6203 42"
"6203 42 90";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de coton > Shorts, de coton, pour hommes ou garçonnets (autres qu'en bonneterie et sauf slips et caleçons et maillots, culottes et slips de bain)";"p/st";"6203 42"
"6203 43 11";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de fibres synthétiques > Pantalons, de travail, de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie et sauf salopettes à bretelles)";"p/st";"6203 43"
"6203 43 19";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de fibres synthétiques > Pantalons, y.c. knickers et pantalons simil., et culottes, de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail, salopettes à bretelles, slips et caleçons)";"p/st";"6203 43"
"6203 43 31";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de fibres synthétiques > Salopettes à bretelles, de travail, de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie)";"p/st";"6203 43"
"6203 43 39";"Costumes ou complets, ensembles, vestons, pantalons, salopettes à bretelles, culottes et shorts (autres que pour le bain), pour hommes ou garçonnets > Pantalons, salopettes à bretelles, culottes et shorts > de fibres synthétiques > Salopettes à bretelles, de fibres synthétiques, pour hommes ou garçonnets (autres qu'en bonneterie et sauf vêtements de travail)";"p/st";"6203 43"
