"importId";"inseeCode";"department.code";"canton.code";"artmin";"name";"zip";"nbInhCommune"
"16121";"41026";"41";"4114";;"BREVAINVILLE";"41160";"173"
"16122";"41027";"41";"4108";;"BRIOU";"41370";"120"
"16123";"41028";"41";"4114";;"BUSLOUP";"41160";"447"
"16124";"41029";"41";"4104";;"CANDE-SUR-BEUVRON";"41120";"1495"
"16125";"41030";"41";"4121";;"CELLE";"41360";"259"
"16126";"41031";"41";"4102";;"CELLETTES";"41120";"2362"
"16127";"41032";"41";"4102";;"CHAILLES";"41120";"2562"
"16128";"41033";"41";"4106";;"CHAMBON-SUR-CISSE";"41190";"735"
"16129";"41034";"41";"4103";;"CHAMBORD";"41250";"149"
"16130";"41035";"41";"4106";;"CHAMPIGNY-EN-BEAUCE";"41330";"673"
"16131";"41036";"41";"4107";;"CHAON";"41600";"455"
"16132";"41037";"41";"4123";"(LA)";"CHAPELLE-ENCHERIE";"41290";"183"
"16133";"41038";"41";"4109";"(LA)";"CHAPELLE-MONTMARTIN";"41320";"418"
"16134";"41039";"41";"4110";"(LA)";"CHAPELLE-SAINT-MARTIN-EN-PLAINE";"41500";"685"
"16135";"41040";"41";"4106";"(LA)";"CHAPELLE-VENDOMOISE";"41330";"776"
"16136";"41041";"41";"4105";"(LA)";"CHAPELLE-VICOMTESSE";"41270";"193"
"16137";"41042";"41";"4118";;"CHATEAUVIEUX";"41110";"564"
"16138";"41043";"41";"4118";;"CHATILLON-SUR-CHER";"41130";"1722"
"16139";"41044";"41";"4109";;"CHATRES-SUR-CHER";"41320";"1100"
"16140";"41045";"41";"4113";;"CHAUMONT-SUR-LOIRE";"41150";"1061"
"16141";"41046";"41";"4107";;"CHAUMONT-SUR-THARONNE";"41600";"1107"
"16142";"41047";"41";"4101";"(LA)";"CHAUSSEE-SAINT-VICTOR";"41260";"4337"
"16143";"41048";"41";"4105";;"CHAUVIGNY-DU-PERCHE";"41270";"235"
"16144";"41049";"41";"4118";;"CHEMERY";"41700";"1006"
"16145";"41050";"41";"4104";;"CHEVERNY";"41700";"966"
"16146";"41051";"41";"4113";;"CHISSAY-EN-TOURAINE";"41400";"1183"
"16147";"41052";"41";"4104";;"CHITENAY";"41120";"1046"
"16148";"41053";"41";"4111";;"CHOUE";"41170";"541"
"16149";"41054";"41";"4118";;"CHOUSSY";"41700";"331"
"16150";"41055";"41";"4106";;"CHOUZY-SUR-CISSE";"41150";"1935"
"16151";"41056";"41";"4116";"(LA)";"COLOMBE";"41160";"197"
"16152";"41057";"41";"4108";;"CONAN";"41290";"201"
"16153";"41058";"41";"4108";;"CONCRIERS";"41370";"171"
"16154";"41059";"41";"4104";;"CONTRES";"41700";"3501"
"16155";"41060";"41";"4111";;"CORMENON";"41170";"709"
"16156";"41061";"41";"4104";;"CORMERAY";"41120";"1511"
"16157";"41062";"41";"4118";;"COUDDES";"41700";"523"
"16158";"41063";"41";"4118";;"COUFFY";"41110";"580"
"16159";"41064";"41";"4106";;"COULANGES";"41150";"310"
"16160";"41065";"41";"4123";;"COULOMMIERS-LA-TOUR";"41100";"550"
"16161";"41066";"41";"4110";;"COURBOUZON";"41500";"472"
"16162";"41067";"41";"4104";;"COUR-CHEVERNY";"41700";"2794"
"16163";"41068";"41";"4117";;"COURMEMIN";"41230";"538"
"16164";"41069";"41";"4110";;"COUR-SUR-LOIRE";"41500";"293"
"16165";"41070";"41";"4112";;"COUTURE-SUR-LOIR";"41800";"421"
"16166";"41071";"41";"4103";;"CROUY-SUR-COSSON";"41220";"550"
"16167";"41072";"41";"4119";;"CRUCHERAY";"41100";"416"
"16168";"41073";"41";"4114";;"DANZE";"41160";"755"
"16169";"41074";"41";"4115";;"DHUIZON";"41220";"1451"
"16170";"41075";"41";"4105";;"DROUE";"41270";"1098"
"16171";"41077";"41";"4123";;"EPIAIS";"41290";"136"
"16172";"41078";"41";"4121";;"EPUISAY";"41360";"738"
"16173";"41079";"41";"4112";"(LES)";"ESSARTS";"41800";"107"
"16174";"41080";"41";"4113";;"FAVEROLLES-SUR-CHER";"41400";"1344"
"16175";"41081";"41";"4123";;"FAYE";"41100";"213"
"16176";"41082";"41";"4104";;"FEINGS";"41120";"698"
"16177";"41083";"41";"4115";"(LA)";"FERTE-BEAUHARNAIS";"41210";"525"
"16178";"41084";"41";"4120";"(LA)";"FERTE-IMBAULT";"41300";"1001"
"16179";"41085";"41";"4115";"(LA)";"FERTE-SAINT-CYR";"41220";"1017"
"16180";"41086";"41";"4103";;"FONTAINES-EN-SOLOGNE";"41250";"621"
"16181";"41087";"41";"4121";;"FONTAINE-LES-COTEAUX";"41800";"398"
"16182";"41088";"41";"4105";;"FONTAINE-RAOUL";"41270";"239"
"16183";"41089";"41";"4105";"(LA)";"FONTENELLE";"41270";"200"
"16184";"41090";"41";"4121";;"FORTAN";"41360";"270"
"16185";"41091";"41";"4127";;"FOSSE";"41330";"1058"
"16186";"41092";"41";"4104";;"FOUGERES-SUR-BIEVRE";"41120";"847"
"16187";"41093";"41";"4106";;"FRANCAY";"41190";"308"
"16188";"41094";"41";"4104";;"FRESNES";"41700";"1069"
"16189";"41095";"41";"4114";;"FRETEVAL";"41160";"1088"
"16190";"41096";"41";"4105";"(LE)";"GAULT-PERCHE";"41270";"283"
"16191";"41097";"41";"4122";;"GIEVRES";"41130";"2278"
"16192";"41098";"41";"4119";;"GOMBERGEAN";"41310";"180"
"16193";"41099";"41";"4122";;"GY-EN-SOLOGNE";"41230";"517"
"16194";"41100";"41";"4112";"(LES)";"HAYES";"41800";"207"
"16195";"41101";"41";"4106";;"HERBAULT";"41190";"1273"
"16196";"41102";"41";"4112";;"HOUSSAY";"41800";"369"
"16197";"41103";"41";"4119";;"HUISSEAU-EN-BEAUCE";"41310";"415"
"16198";"41104";"41";"4103";;"HUISSEAU-SUR-COSSON";"41350";"2214"
"16199";"41105";"41";"4108";;"JOSNES";"41370";"914"
"16200";"41106";"41";"4107";;"LAMOTTE-BEUVRON";"41600";"4793"
"16201";"41107";"41";"4119";;"LANCE";"41310";"453"
"16202";"41108";"41";"4106";;"LANCOME";"41190";"148"
"16203";"41109";"41";"4106";;"LANDES-LE-GAULOIS";"41190";"700"
"16204";"41110";"41";"4109";;"LANGON";"41320";"858"
"16205";"41112";"41";"4122";;"LASSAY-SUR-CROISNE";"41230";"248"
"16206";"41113";"41";"4112";;"LAVARDIN";"41800";"217"
"16207";"41114";"41";"4110";;"LESTIOU";"41500";"275"
"16208";"41115";"41";"4114";;"LIGNIERES";"41160";"424"
"16209";"41116";"41";"4114";;"LISLE";"41100";"222"
"16210";"41118";"41";"4129";;"LOREUX";"41200";"248"
"16211";"41119";"41";"4108";;"LORGES";"41370";"377"
"16212";"41120";"41";"4121";;"LUNAY";"41360";"1377"
"16213";"41121";"41";"4108";"(LA)";"MADELEINE-VILLEFROUIN";"41370";"26"
"16214";"41122";"41";"4109";;"MARAY";"41320";"231"
"16215";"41123";"41";"4108";;"MARCHENOIR";"41370";"702"
"16216";"41124";"41";"4128";;"MARCILLY-EN-BEAUCE";"41100";"367"
"16217";"41125";"41";"4120";;"MARCILLY-EN-GAULT";"41210";"769"
"16218";"41126";"41";"4118";;"MAREUIL-SUR-CHER";"41110";"1144"
"16219";"41127";"41";"4115";"(LA)";"MAROLLE-EN-SOLOGNE";"41210";"400"
"16220";"41128";"41";"4127";;"MAROLLES";"41330";"726"
"16221";"41129";"41";"4103";;"MASLIVES";"41250";"676"
"16222";"41130";"41";"4110";;"MAVES";"41500";"650"
"16223";"41131";"41";"4124";;"MAZANGE";"41100";"947"
"16224";"41132";"41";"4118";;"MEHERS";"41140";"329"
"16225";"41133";"41";"4116";;"MEMBROLLES";"41240";"272"
"16226";"41134";"41";"4110";;"MENARS";"41500";"646"
"16227";"41135";"41";"4109";;"MENNETOU-SUR-CHER";"41320";"897"
"16228";"41136";"41";"4110";;"MER";"41500";"6194"
"16229";"41137";"41";"4106";;"MESLAND";"41150";"562"
"16230";"41138";"41";"4128";;"MESLAY";"41100";"301"
"16231";"41139";"41";"4118";;"MEUSNES";"41130";"1040"
"16232";"41140";"41";"4117";;"MILLANCAY";"41200";"762"
"16233";"41141";"41";"4116";;"MOISY";"41160";"314"
"16234";"41142";"41";"4106";;"MOLINEUF";"41190";"827"
"16235";"41143";"41";"4111";;"MONDOUBLEAU";"41170";"1540"
"16236";"41144";"41";"4106";;"MONTEAUX";"41150";"812"
"16237";"41145";"41";"4104";;"MONTHOU-SUR-BIEVRE";"41120";"765"
"16238";"41146";"41";"4113";;"MONTHOU-SUR-CHER";"41400";"974"
"16239";"41147";"41";"4104";"(LES)";"MONTILS";"41120";"1784"
"16240";"41148";"41";"4130";;"MONTLIVAULT";"41350";"1364"
"16241";"41149";"41";"4112";;"MONTOIRE-SUR-LE-LOIR";"41800";"4309"
"16242";"41150";"41";"4103";;"MONT-PRES-CHAMBORD";"41250";"3415"
"16243";"41151";"41";"4113";;"MONTRICHARD";"41400";"3502"
"16244";"41152";"41";"4115";;"MONTRIEUX-EN-SOLOGNE";"41210";"635"
"16245";"41153";"41";"4112";;"MONTROUVEAU";"41800";"130"
"16246";"41154";"41";"4114";;"MOREE";"41160";"1140"
"16247";"41155";"41";"4103";;"MUIDES-SUR-LOIRE";"41500";"1381"
"16248";"41156";"41";"4110";;"MULSANS";"41500";"451"
"16249";"41157";"41";"4122";;"MUR-DE-SOLOGNE";"41230";"1409"
"16250";"41158";"41";"4124";;"NAVEIL";"41100";"2180"
"16251";"41159";"41";"4115";;"NEUNG-SUR-BEUVRON";"41210";"1251"
"16252";"41160";"41";"4103";;"NEUVY";"41250";"332"
"16253";"41161";"41";"4107";;"NOUAN-LE-FUZELIER";"41600";"2519"
"16254";"41163";"41";"4119";;"NOURRAY";"41310";"122"
"16255";"41164";"41";"4118";;"NOYERS-SUR-CHER";"41140";"2993"
"16256";"41165";"41";"4111";;"OIGNY";"41170";"94"
"16257";"41166";"41";"4104";;"OISLY";"41700";"346"
"16258";"41167";"41";"4106";;"ONZAIN";"41150";"3610"
"16259";"41168";"41";"4120";;"ORCAY";"41300";"237"
"16260";"41169";"41";"4106";;"ORCHAISE";"41190";"916"
"16261";"41170";"41";"4104";;"OUCHAMPS";"41120";"843"
"16262";"41171";"41";"4108";;"OUCQUES";"41290";"1492"
"16263";"41172";"41";"4116";;"OUZOUER-LE-DOYEN";"41160";"227"
"16264";"41173";"41";"4116";;"OUZOUER-LE-MARCHE";"41240";"1898"
"16265";"41174";"41";"4123";;"PERIGNY";"41100";"205"
"16266";"41175";"41";"4114";;"PEZOU";"41100";"1141"
"16267";"41176";"41";"4120";;"PIERREFITTE-SUR-SAULDRE";"41300";"858"
"16268";"41177";"41";"4111";"(LE)";"PLESSIS-DORIN";"41170";"189"
"16269";"41178";"41";"4108";"(LE)";"PLESSIS-L'ECHELLE";"41370";"73"
"16270";"41179";"41";"4105";"(LE)";"POISLAY";"41270";"212"
"16271";"41180";"41";"4113";;"PONTLEVOY";"41400";"1701"
"16272";"41181";"41";"4118";;"POUILLE";"41110";"820"
"16273";"41182";"41";"4123";;"PRAY";"41190";"303"
"16274";"41183";"41";"4116";;"PRENOUVELLON";"41240";"223"
"16275";"41184";"41";"4119";;"PRUNAY-CASSEREAU";"41310";"666"
"16276";"41185";"41";"4129";;"PRUNIERS-EN-SOLOGNE";"41200";"2344"
"16277";"41186";"41";"4114";;"RAHART";"41160";"287"
"16278";"41187";"41";"4123";;"RENAY";"41100";"181"
"16279";"41188";"41";"4123";;"RHODON";"41290";"108"
"16280";"41189";"41";"4113";;"RILLY-SUR-LOIRE";"41150";"468"
"16281";"41190";"41";"4123";;"ROCE";"41100";"190"
"16282";"41191";"41";"4108";;"ROCHES";"41370";"75"
"16283";"41192";"41";"4112";"(LES)";"ROCHES-L'EVEQUE";"41800";"305"
"16284";"41193";"41";"4105";;"ROMILLY";"41270";"149"
"16285";"41194";"41";"4197";;"ROMORANTIN-LANTHENAY";"41200";"17807"
"16286";"41195";"41";"4122";;"ROUGEOU";"41230";"119"
"16287";"41196";"41";"4105";;"RUAN-SUR-EGVONNE";"41270";"90"
"16288";"41197";"41";"4111";;"SAINT-AGIL";"41170";"279"
"16289";"41198";"41";"4118";;"SAINT-AIGNAN";"41110";"3342"
"16290";"41199";"41";"4119";;"SAINT-AMAND-LONGPRE";"41310";"1237"
"16291";"41200";"41";"4128";;"SAINTE-ANNE";"41100";"382"
"16292";"41201";"41";"4112";;"SAINT-ARNOULT";"41800";"337"
"16293";"41202";"41";"4111";;"SAINT-AVIT";"41170";"116"
"16294";"41203";"41";"4127";;"SAINT-BOHAIRE";"41330";"454"
"16295";"41204";"41";"4130";;"SAINT-CLAUDE-DE-DIRAY";"41350";"1743"
"16296";"41205";"41";"4106";;"SAINT-CYR-DU-GAULT";"41190";"184"
"16297";"41206";"41";"4101";;"SAINT-DENIS-SUR-LOIRE";"41000";"845"
"16298";"41207";"41";"4103";;"SAINT-DYE-SUR-LOIRE";"41500";"1138"
"16299";"41208";"41";"4106";;"SAINT-ETIENNE-DES-GUERETS";"41190";"104"
"16300";"41209";"41";"4114";;"SAINT-FIRMIN-DES-PRES";"41100";"883"
"16301";"41210";"41";"4123";;"SAINTE-GEMMES";"41290";"103"
"16302";"41211";"41";"4113";;"SAINT-GEORGES-SUR-CHER";"41400";"2476"
"16303";"41212";"41";"4102";;"SAINT-GERVAIS-LA-FORET";"41350";"3462"
"16304";"41213";"41";"4119";;"SAINT-GOURGON";"41310";"121"
"16305";"41214";"41";"4114";;"SAINT-HILAIRE-LA-GRAVELLE";"41160";"700"
"16306";"41215";"41";"4112";;"SAINT-JACQUES-DES-GUERETS";"41800";"96"
"16307";"41216";"41";"4114";;"SAINT-JEAN-FROIDMENTEL";"41160";"508"
"16308";"41217";"41";"4113";;"SAINT-JULIEN-DE-CHEDON";"41400";"745"
"16309";"41218";"41";"4109";;"SAINT-JULIEN-SUR-CHER";"41320";"761"
"16310";"41219";"41";"4108";;"SAINT-LAURENT-DES-BOIS";"41240";"290"
"16311";"41220";"41";"4103";;"SAINT-LAURENT-NOUAN";"41220";"4330"
"16312";"41221";"41";"4108";;"SAINT-LEONARD-EN-BEAUCE";"41370";"631"
"16313";"41222";"41";"4109";;"SAINT-LOUP";"41320";"359"
"16314";"41223";"41";"4127";;"SAINT-LUBIN-EN-VERGONNOIS";"41190";"696"
"16315";"41224";"41";"4111";;"SAINT-MARC-DU-COR";"41170";"192"
"16316";"41225";"41";"4112";;"SAINT-MARTIN-DES-BOIS";"41800";"614"
"16317";"41226";"41";"4128";;"SAINT-OUEN";"41100";"3550"
"16318";"41228";"41";"4112";;"SAINT-RIMAY";"41800";"295"
"16319";"41229";"41";"4118";;"SAINT-ROMAIN-SUR-CHER";"41140";"1524"
"16320";"41230";"41";"4127";;"SAINT-SULPICE-DE-POMMERAY";"41000";"1863"
"16321";"41231";"41";"4120";;"SAINT-VIATRE";"41210";"1292"
"16322";"41232";"41";"4120";;"SALBRIS";"41300";"5814"
"16323";"41233";"41";"4104";;"SAMBIN";"41120";"924"
"16324";"41234";"41";"4106";;"SANTENAY";"41190";"277"
"16325";"41235";"41";"4111";;"SARGE-SUR-BRAYE";"41170";"978"
"16326";"41236";"41";"4119";;"SASNIERES";"41310";"102"
"16327";"41237";"41";"4104";;"SASSAY";"41700";"930"
"16328";"41238";"41";"4121";;"SAVIGNY-SUR-BRAYE";"41360";"2223"
"16329";"41239";"41";"4118";;"SEIGY";"41110";"1137"
"16330";"41240";"41";"4106";;"SEILLAC";"41150";"84"
"16331";"41241";"41";"4120";;"SELLES-SAINT-DENIS";"41300";"1256"
"16332";"41242";"41";"4122";;"SELLES-SUR-CHER";"41130";"4726"
"16333";"41243";"41";"4123";;"SELOMMES";"41100";"863"
"16334";"41244";"41";"4116";;"SEMERVILLE";"41160";"97"
"16335";"41245";"41";"4108";;"SERIS";"41500";"374"
"16336";"41246";"41";"4104";;"SEUR";"41120";"474"
"16337";"41247";"41";"4122";;"SOINGS-EN-SOLOGNE";"41230";"1542"
"16338";"41248";"41";"4111";;"SOUDAY";"41170";"545"
"16339";"41249";"41";"4120";;"SOUESMES";"41300";"1152"
"16340";"41250";"41";"4121";;"SOUGE";"41800";"480"
"16341";"41251";"41";"4107";;"SOUVIGNY-EN-SOLOGNE";"41600";"504"
"16342";"41252";"41";"4110";;"SUEVRES";"41500";"1521"
"16343";"41253";"41";"4108";;"TALCY";"41370";"265"
"16344";"41254";"41";"4111";"(LE)";"TEMPLE";"41170";"182"
"16345";"41255";"41";"4112";;"TERNAY";"41800";"315"
"16346";"41256";"41";"4120";;"THEILLAY";"41300";"1282"
"16347";"41257";"41";"4113";;"THENAY";"41400";"859"
"16348";"41258";"41";"4118";;"THESEE";"41140";"1222"
"16349";"41259";"41";"4124";;"THORE-LA-ROCHETTE";"41100";"926"
"16350";"41260";"41";"4115";;"THOURY";"41220";"393"
"16351";"41261";"41";"4123";;"TOURAILLES";"41190";"136"
"16352";"41262";"41";"4103";;"TOUR-EN-SOLOGNE";"41250";"925"
"16353";"41263";"41";"4112";;"TREHET";"41800";"107"
"16354";"41264";"41";"4116";;"TRIPLEVILLE";"41240";"145"
"16355";"41265";"41";"4112";;"TROO";"41800";"331"
"16356";"41266";"41";"4104";;"VALAIRE";"41120";"82"
"16357";"41267";"41";"4113";;"VALLIERES-LES-GRANDES";"41400";"836"
"16358";"41268";"41";"4117";;"VEILLEINS";"41230";"148"
"16359";"41269";"41";"4198";;"VENDOME";"41100";"17724"
"16360";"41270";"41";"4116";;"VERDES";"41240";"504"
"16361";"41271";"41";"4117";;"VERNOU-EN-SOLOGNE";"41230";"608"
"16362";"41272";"41";"4106";;"VEUVES";"41150";"239"
"16363";"41273";"41";"4116";;"VIEVY-LE-RAYE";"41290";"505"
"16364";"41274";"41";"4112";;"VILLAVARD";"41800";"152"
"16365";"41275";"41";"4114";"(LA)";"VILLE-AUX-CLERCS";"41160";"1360"
"16366";"41276";"41";"4101";;"VILLEBAROU";"41000";"2653"
"16367";"41277";"41";"4105";;"VILLEBOUT";"41270";"132"
"16368";"41278";"41";"4119";;"VILLECHAUVE";"41310";"293"
"16369";"41279";"41";"4112";;"VILLEDIEU-LE-CHATEAU";"41800";"415"
"16370";"41280";"41";"4109";;"VILLEFRANCHE-SUR-CHER";"41200";"2759"
"16371";"41281";"41";"4106";;"VILLEFRANCOEUR";"41330";"494"
"16372";"41282";"41";"4129";;"VILLEHERVIERS";"41200";"499"
"16373";"41283";"41";"4123";;"VILLEMARDY";"41100";"289"
"16374";"41284";"41";"4108";;"VILLENEUVE-FROUVILLE";"41290";"73"
"16375";"41285";"41";"4115";;"VILLENY";"41220";"395"
"16376";"41286";"41";"4119";;"VILLEPORCHER";"41310";"151"
"16377";"41287";"41";"4128";;"VILLERABLE";"41100";"535"
"16378";"41288";"41";"4101";;"VILLERBON";"41000";"792"
"16379";"41289";"41";"4116";;"VILLERMAIN";"41240";"346"
"16380";"41290";"41";"4123";;"VILLEROMAIN";"41100";"224"
"16381";"41291";"41";"4123";;"VILLETRUN";"41100";"316"
"16382";"41292";"41";"4110";;"VILLEXANTON";"41500";"197"
"16383";"41293";"41";"4128";;"VILLIERSFAUX";"41100";"267"
"16384";"41294";"41";"4124";;"VILLIERS-SUR-LOIR";"41100";"1247"
"16385";"41295";"41";"4130";;"VINEUIL";"41350";"7236"
"16386";"41296";"41";"4107";;"VOUZON";"41600";"1533"
"16387";"41297";"41";"4107";;"YVOY-LE-MARRON";"41600";"629"
"16388";"42001";"42";"4217";;"ABOEN";"42380";"335"
"16389";"42002";"42";"4202";;"AILLEUX";"42130";"154"
"16390";"42003";"42";"4227";;"AMBIERLE";"42820";"1872"
"16391";"42004";"42";"4226";;"AMIONS";"42260";"300"
"16392";"42005";"42";"4223";;"ANDREZIEUX-BOUTHEON";"42160";"9895"
"16393";"42006";"42";"4217";;"APINAC";"42550";"401"
"16394";"42007";"42";"4201";;"ARCINGES";"42460";"193"
"16395";"42008";"42";"4227";;"ARCON";"42370";"100"
"16396";"42009";"42";"4202";;"ARTHUN";"42130";"525"
"16397";"42010";"42";"4223";;"AVEIZIEUX";"42330";"1475"
"16398";"42011";"42";"4210";;"BALBIGNY";"42510";"2854"
"16399";"42012";"42";"4209";;"BARD";"42600";"643"
"16400";"42013";"42";"4223";;"BELLEGARDE-EN-FOREZ";"42210";"1868"
"16401";"42014";"42";"4201";;"BELLEROCHE";"42670";"268"
"16402";"42015";"42";"4201";;"BELMONT-DE-LA-LOIRE";"42670";"1552"
"16403";"42016";"42";"4216";"(LA)";"BENISSON-DIEU";"42720";"450"
"16404";"42017";"42";"4224";"(LE)";"BESSAT";"42660";"451"
"16405";"42018";"42";"4213";;"BESSEY";"42520";"399"
"16406";"42019";"42";"4202";;"BOEN";"42130";"3233"
"16407";"42020";"42";"4231";;"BOISSET-LES-MONTROND";"42210";"1088"
"16408";"42021";"42";"4229";;"BOISSET-SAINT-PRIEST";"42560";"1140"
"16409";"42022";"42";"4231";;"BONSON";"42160";"3687"
"16410";"42023";"42";"4203";;"BOURG-ARGENTAL";"42220";"3079"
"16411";"42025";"42";"4205";;"BOYER";"42460";"221"
"16412";"42026";"42";"4216";;"BRIENNON";"42720";"1764"
"16413";"42027";"42";"4226";;"BULLY";"42260";"391"
"16414";"42028";"42";"4203";;"BURDIGNES";"42220";"363"
"16415";"42029";"42";"4210";;"BUSSIERES";"42510";"1498"
"16416";"42030";"42";"4202";;"BUSSY-ALBIEUX";"42260";"495"
"16417";"42031";"42";"4208";;"CALOIRE";"42240";"338"
"16418";"42032";"42";"4233";;"CELLIEU";"42320";"1605"
"16419";"42033";"42";"4201";"(LE)";"CERGNE";"42460";"729"
"16420";"42034";"42";"4211";;"CERVIERES";"42440";"126"
"16421";"42035";"42";"4202";;"CEZAY";"42130";"198"
"16422";"42036";"42";"4233";;"CHAGNON";"42800";"522"
"16423";"42037";"42";"4209";;"CHALAIN-D'UZORE";"42600";"543"
"16424";"42038";"42";"4209";;"CHALAIN-LE-COMTAL";"42600";"652"
"16425";"42039";"42";"4225";;"CHALMAZEL";"42920";"429"
"16426";"42040";"42";"4211";"(LA)";"CHAMBA";"42440";"53"
"16427";"42041";"42";"4207";;"CHAMBEON";"42110";"505"
"16428";"42042";"42";"4231";;"CHAMBLES";"42170";"975"
"16429";"42043";"42";"4223";;"CHAMBOEUF";"42330";"1657"
"16430";"42044";"42";"4204";"(LE)";"CHAMBON-FEUGEROLLES";"42500";"13119"
"16431";"42045";"42";"4211";"(LA)";"CHAMBONIE";"42440";"64"
"16432";"42046";"42";"4209";;"CHAMPDIEU";"42600";"1710"
"16433";"42047";"42";"4230";;"CHAMPOLY";"42430";"283"
"16434";"42048";"42";"4205";;"CHANDON";"42190";"1498"
"16435";"42049";"42";"4212";;"CHANGY";"42310";"625"
"16436";"42050";"42";"4229";"(LA)";"CHAPELLE-EN-LAFAYE";"42380";"129"
"16437";"42051";"42";"4213";"(LA)";"CHAPELLE-VILLARS";"42410";"561"
"16438";"42052";"42";"4205";;"CHARLIEU";"42190";"3803"
"16439";"42053";"42";"4215";;"CHATEAUNEUF";"42800";"1484"
"16440";"42054";"42";"4225";;"CHATELNEUF";"42940";"319"
"16441";"42055";"42";"4206";;"CHATELUS";"42140";"127"
"16442";"42056";"42";"4213";;"CHAVANAY";"42410";"2853"
"16443";"42058";"42";"4229";;"CHAZELLES-SUR-LAVIEU";"42560";"252"
"16444";"42059";"42";"4206";;"CHAZELLES-SUR-LYON";"42140";"5187"
"16445";"42060";"42";"4229";;"CHENEREILLES";"42560";"474"
"16446";"42061";"42";"4230";;"CHERIER";"42430";"484"
"16447";"42062";"42";"4206";;"CHEVRIERES";"42140";"1067"
"16448";"42063";"42";"4232";;"CHIRASSIMONT";"42114";"386"
"16449";"42064";"42";"4213";;"CHUYER";"42410";"772"
"16450";"42065";"42";"4207";;"CIVENS";"42110";"1408"
"16451";"42066";"42";"4207";;"CLEPPE";"42110";"574"
"16452";"42067";"42";"4203";;"COLOMBIER";"42220";"317"
"16453";"42068";"42";"4214";;"COMBRE";"42840";"406"
"16454";"42069";"42";"4214";;"COMMELLE-VERNAY";"42120";"2873"
"16455";"42070";"42";"4232";;"CORDELLE";"42123";"924"
"16456";"42071";"42";"4214";"(LE)";"COTEAU";"42120";"7124"
"16457";"42072";"42";"4211";"(LA)";"COTE-EN-COUZAN";"42111";"82"
"16458";"42073";"42";"4207";;"COTTANCE";"42360";"665"
"16459";"42074";"42";"4214";;"COUTOUVRE";"42460";"1119"
"16460";"42075";"42";"4231";;"CRAINTILLEUX";"42210";"1173"
"16461";"42076";"42";"4230";;"CREMEAUX";"42260";"956"
"16462";"42077";"42";"4232";;"CROIZET-SUR-GAND";"42540";"280"
"16463";"42078";"42";"4212";"(LE)";"CROZET";"42310";"300"
"16464";"42079";"42";"4201";;"CUINZIER";"42460";"656"
"16465";"42081";"42";"4223";;"CUZIEU";"42330";"1516"
"16466";"42082";"42";"4226";;"DANCE";"42260";"156"
"16467";"42083";"42";"4215";;"DARGOIRE";"42800";"444"
"16468";"42084";"42";"4202";;"DEBATS-RIVIERE-D'ORPRA";"42130";"159"
"16469";"42085";"42";"4233";;"DOIZIEUX";"42740";"826"
"16470";"42086";"42";"4201";;"ECOCHE";"42670";"545"
"16471";"42087";"42";"4209";;"ECOTAY-L'OLME";"42600";"1152"
"16472";"42088";"42";"4207";;"EPERCIEUX-SAINT-PAUL";"42110";"672"
"16473";"42089";"42";"4209";;"ESSERTINES-EN-CHATELNEUF";"42600";"666"
"16474";"42090";"42";"4207";;"ESSERTINES-EN-DONZY";"42360";"497"
"16475";"42091";"42";"4217";;"ESTIVAREILLES";"42380";"672"
"16476";"42092";"42";"4228";"(L')";"ETRAT";"42580";"2739"
"16477";"42093";"42";"4233";;"FARNAY";"42320";"1335"
"16478";"42094";"42";"4207";;"FEURS";"42110";"7951"
"16479";"42095";"42";"4208";;"FIRMINY";"42700";"17439"
"16480";"42096";"42";"4228";;"FONTANES";"42140";"651"
"16481";"42097";"42";"4228";"(LA)";"FOUILLOUSE";"42480";"4509"
"16482";"42098";"42";"4232";;"FOURNEAUX";"42470";"642"
"16483";"42099";"42";"4208";;"FRAISSES";"42490";"4117"
"16484";"42100";"42";"4206";"(LA)";"GIMOND";"42140";"263"
"16485";"42101";"42";"4203";;"GRAIX";"42220";"147"
"16486";"42102";"42";"4206";;"GRAMMOND";"42140";"858"
"16487";"42103";"42";"4233";"(LA)";"GRAND-CROIX";"42320";"5147"
"16488";"42104";"42";"4201";"(LA)";"GRESLE";"42460";"815"
"16489";"42105";"42";"4209";;"GREZIEUX-LE-FROMENTAL";"42600";"119"
"16490";"42106";"42";"4226";;"GREZOLLES";"42260";"284"
"16491";"42107";"42";"4229";;"GUMIERES";"42560";"319"
"16492";"42108";"42";"4209";"(L')";"HOPITAL-LE-GRAND";"42210";"956"
"16493";"42109";"42";"4202";"(L')";"HOPITAL-SOUS-ROCHEFORT";"42130";"116"
"16494";"42110";"42";"4233";"(L')";"HORME";"42152";"4809"
"16495";"42112";"42";"4205";;"JARNOSSE";"42460";"419"
"16496";"42113";"42";"4207";;"JAS";"42110";"217"
"16497";"42114";"42";"4225";;"JEANSAGNIERE";"42920";"86"
"16498";"42115";"42";"4224";;"JONZIEUX";"42660";"1248"
"16499";"42116";"42";"4230";;"JURE";"42430";"253"
"16500";"42117";"42";"4229";;"LAVIEU";"42560";"100"
"16501";"42118";"42";"4232";;"LAY";"42470";"739"
"16502";"42119";"42";"4202";;"LEIGNEUX";"42130";"390"
"16503";"42120";"42";"4234";;"LENTIGNY";"42155";"1574"
"16504";"42121";"42";"4209";;"LERIGNEUX";"42600";"153"
