"code";"wording";"supplementaryUnit";"parentCode"
"6203 43 31";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres > Bib and brace overalls > Industrial and occupational";"p/st";"6203 43"
"6203 43 39";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres > Bib and brace overalls > Other";"p/st";"6203 43"
"6203 43 90";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres > Other";"p/st";"6203 43"
"6203 49";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials";"";"6203"
"6203 49 11";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Trousers and breeches > Industrial and occupational";"p/st";"6203 49"
"6203 49 19";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Trousers and breeches > Other";"p/st";"6203 49"
"6203 49 31";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Bib and brace overalls > Industrial and occupational";"p/st";"6203 49"
"6203 49 39";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Bib and brace overalls > Other";"p/st";"6203 49"
"6203 49 50";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Other";"p/st";"6203 49"
"6203 49 90";"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of other textile materials";"p/st";"6203 49"
"6204";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear)";"";"62"
"6204 11 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Suits > Of wool or fine animal hair";"p/st";"6204"
"6204 12 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Suits > Of cotton";"p/st";"6204"
"6204 13 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Suits > Of synthetic fibres";"p/st";"6204"
"6204 19";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Suits > Of other textile materials";"";"6204"
"6204 19 10";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Suits > Of other textile materials > Of artificial fibres";"p/st";"6204 19"
"6204 19 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Suits > Of other textile materials > Of other textile materials";"p/st";"6204 19"
"6204 21 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of wool or fine animal hair";"p/st";"6204"
"6204 22";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of cotton";"";"6204"
"6204 22 10";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of cotton > Industrial and occupational";"p/st";"6204 22"
"6204 22 80";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of cotton > Other";"p/st";"6204 22"
"6204 23";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of synthetic fibres";"";"6204"
"6204 23 10";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of synthetic fibres > Industrial and occupational";"p/st";"6204 23"
"6204 23 80";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of synthetic fibres > Other";"p/st";"6204 23"
"6204 29";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of other textile materials";"";"6204"
"6204 29 11";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of other textile materials > Of artificial fibres > Industrial and occupational";"p/st";"6204 29"
"6204 29 18";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of other textile materials > Of artificial fibres > Other";"p/st";"6204 29"
"6204 29 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Ensembles > Of other textile materials > Of other textile materials";"p/st";"6204 29"
"6204 31 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of wool or fine animal hair";"p/st";"6204"
"6204 32";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of cotton";"";"6204"
"6204 32 10";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of cotton > Industrial and occupational";"p/st";"6204 32"
"6204 32 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of cotton > Other";"p/st";"6204 32"
"6204 33";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of synthetic fibres";"";"6204"
"6204 33 10";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of synthetic fibres > Industrial and occupational";"p/st";"6204 33"
"6204 33 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of synthetic fibres > Other";"p/st";"6204 33"
"6204 39";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of other textile materials";"";"6204"
"6204 39 11";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of other textile materials > Of artificial fibres > Industrial and occupational";"p/st";"6204 39"
"6204 39 19";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of other textile materials > Of artificial fibres > Other";"p/st";"6204 39"
"6204 39 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Jackets and blazers > Of other textile materials > Of other textile materials";"p/st";"6204 39"
"6204 41 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Dresses > Of wool or fine animal hair";"p/st";"6204"
"6204 42 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Dresses > Of cotton";"p/st";"6204"
"6204 43 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Dresses > Of synthetic fibres";"p/st";"6204"
"6204 44 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Dresses > Of artificial fibres";"p/st";"6204"
"6204 49";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Dresses > Of other textile materials";"";"6204"
"6204 49 10";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Dresses > Of other textile materials > Of silk or silk waste";"p/st";"6204 49"
"6204 49 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Dresses > Of other textile materials > Of other textile materials";"p/st";"6204 49"
"6204 51 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Skirts and divided skirts > Of wool or fine animal hair";"p/st";"6204"
"6204 52 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Skirts and divided skirts > Of cotton";"p/st";"6204"
"6204 53 00";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Skirts and divided skirts > Of synthetic fibres";"p/st";"6204"
"6204 59";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Skirts and divided skirts > Of other textile materials";"";"6204"
"6204 59 10";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Skirts and divided skirts > Of other textile materials > Of artificial fibres";"p/st";"6204 59"
"6204 59 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Skirts and divided skirts > Of other textile materials > Of other textile materials";"p/st";"6204 59"
"6204 61";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of wool or fine animal hair";"";"6204"
"6204 61 10";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of wool or fine animal hair > Trousers and breeches";"p/st";"6204 61"
"6204 61 85";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of wool or fine animal hair > Other";"p/st";"6204 61"
"6204 62";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of cotton";"";"6204"
"6204 62 11";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of cotton > Trousers and breeches > Industrial and occupational";"p/st";"6204 62"
"6204 62 31";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of cotton > Trousers and breeches > Other > Of denim";"p/st";"6204 62"
"6204 62 33";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of cotton > Trousers and breeches > Other > Of cut corduroy";"p/st";"6204 62"
"6204 62 39";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of cotton > Trousers and breeches > Other > Other";"p/st";"6204 62"
"6204 62 51";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of cotton > Bib and brace overalls > Industrial and occupational";"p/st";"6204 62"
"6204 62 59";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of cotton > Bib and brace overalls > Other";"p/st";"6204 62"
"6204 62 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of cotton > Other";"p/st";"6204 62"
"6204 63";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres";"";"6204"
"6204 63 11";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres > Trousers and breeches > Industrial and occupational";"p/st";"6204 63"
"6204 63 18";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres > Trousers and breeches > Other";"p/st";"6204 63"
"6204 63 31";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres > Bib and brace overalls > Industrial and occupational";"p/st";"6204 63"
"6204 63 39";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres > Bib and brace overalls > Other";"p/st";"6204 63"
"6204 63 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of synthetic fibres > Other";"p/st";"6204 63"
"6204 69";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials";"";"6204"
"6204 69 11";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Trousers and breeches > Industrial and occupational";"p/st";"6204 69"
"6204 69 18";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Trousers and breeches > Other";"p/st";"6204 69"
"6204 69 31";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Bib and brace overalls > Industrial and occupational";"p/st";"6204 69"
"6204 69 39";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Bib and brace overalls > Other";"p/st";"6204 69"
"6204 69 50";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of artificial fibres > Other";"p/st";"6204 69"
"6204 69 90";"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear) > Trousers, bib and brace overalls, breeches and shorts > Of other textile materials > Of other textile materials";"p/st";"6204 69"
"6205";"Men's or boys' shirts";"";"62"
"6205 20 00";"Men's or boys' shirts > Of cotton";"p/st";"6205"
"6205 30 00";"Men's or boys' shirts > Of man-made fibres";"p/st";"6205"
"6205 90";"Men's or boys' shirts > Of other textile materials";"";"6205"
"6205 90 10";"Men's or boys' shirts > Of other textile materials > Of flax or ramie";"p/st";"6205 90"
"6205 90 80";"Men's or boys' shirts > Of other textile materials > Of other textile materials";"p/st";"6205 90"
"6206";"Women's or girls' blouses, shirts and shirt-blouses";"";"62"
"6206 10 00";"Women's or girls' blouses, shirts and shirt-blouses > Of silk or silk waste";"p/st";"6206"
"6206 20 00";"Women's or girls' blouses, shirts and shirt-blouses > Of wool or fine animal hair";"p/st";"6206"
"6206 30 00";"Women's or girls' blouses, shirts and shirt-blouses > Of cotton";"p/st";"6206"
"6206 40 00";"Women's or girls' blouses, shirts and shirt-blouses > Of man-made fibres";"p/st";"6206"
"6206 90";"Women's or girls' blouses, shirts and shirt-blouses > Of other textile materials";"";"6206"
"6206 90 10";"Women's or girls' blouses, shirts and shirt-blouses > Of other textile materials > Of flax or ramie";"p/st";"6206 90"
"6206 90 90";"Women's or girls' blouses, shirts and shirt-blouses > Of other textile materials > Of other textile materials";"p/st";"6206 90"
"6207";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles";"";"62"
"6207 11 00";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Underpants and briefs > Of cotton";"p/st";"6207"
"6207 19 00";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Underpants and briefs > Of other textile materials";"p/st";"6207"
"6207 21 00";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Nightshirts and pyjamas > Of cotton";"p/st";"6207"
"6207 22 00";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Nightshirts and pyjamas > Of man-made fibres";"p/st";"6207"
"6207 29 00";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Nightshirts and pyjamas > Of other textile materials";"p/st";"6207"
"6207 91 00";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Other > Of cotton";"-";"6207"
"6207 99";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Other > Of other textile materials";"";"6207"
"6207 99 10";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Other > Of other textile materials > Of man-made fibres";"-";"6207 99"
"6207 99 90";"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles > Other > Of other textile materials > Of other textile materials";"-";"6207 99"
"6208";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles";"";"62"
"6208 11 00";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles > Slips and petticoats > Of man-made fibres";"p/st";"6208"
"6208 19 00";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles > Slips and petticoats > Of other textile materials";"p/st";"6208"
"6208 21 00";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles > Nightdresses and pyjamas > Of cotton";"p/st";"6208"
"6208 22 00";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles > Nightdresses and pyjamas > Of man-made fibres";"p/st";"6208"
"6208 29 00";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles > Nightdresses and pyjamas > Of other textile materials";"p/st";"6208"
"6208 91 00";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles > Other > Of cotton";"-";"6208"
"6208 92 00";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles > Other > Of man-made fibres";"-";"6208"
"6208 99 00";"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, dressing gowns and similar articles > Other > Of other textile materials";"-";"6208"
"6209";"Babies' garments and clothing accessories";"";"62"
"6209 20 00";"Babies' garments and clothing accessories > Of cotton";"-";"6209"
"6209 30 00";"Babies' garments and clothing accessories > Of synthetic fibres";"-";"6209"
"6209 90";"Babies' garments and clothing accessories > Of other textile materials";"";"6209"
"6209 90 10";"Babies' garments and clothing accessories > Of other textile materials > Of wool or fine animal hair";"-";"6209 90"
"6209 90 90";"Babies' garments and clothing accessories > Of other textile materials > Of other textile materials";"-";"6209 90"
"6210";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907";"";"62"
"6210 10";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907 > Of fabrics of heading 5602 or 5603";"";"6210"
"6210 10 10";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907 > Of fabrics of heading 5602 or 5603 > Of fabrics of heading 5602";"-";"6210 10"
"6210 10 92";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907 > Of fabrics of heading 5602 or 5603 > Of fabrics of heading 5603 > Single-use gowns, of a kind used by patients or surgeons during surgical procedures";"-";"6210 10"
"6210 10 98";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907 > Of fabrics of heading 5602 or 5603 > Of fabrics of heading 5603 > Other";"-";"6210 10"
"6210 20 00";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907 > Other garments, of the type described in subheadings 620111 to 620119";"p/st";"6210"
"6210 30 00";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907 > Other garments, of the type described in subheadings 620211 to 620219";"p/st";"6210"
"6210 40 00";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907 > Other men's or boys' garments";"-";"6210"
"6210 50 00";"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907 > Other women's or girls' garments";"-";"6210"
"6211";"Tracksuits, ski suits and swimwear; other garments";"";"62"
"6211 11 00";"Tracksuits, ski suits and swimwear; other garments > Swimwear > Men's or boys'";"p/st";"6211"
"6211 12 00";"Tracksuits, ski suits and swimwear; other garments > Swimwear > Women's or girls'";"p/st";"6211"
"6211 20 00";"Tracksuits, ski suits and swimwear; other garments > Ski suits";"p/st";"6211"
"6211 32";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of cotton";"";"6211"
"6211 32 10";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of cotton > Industrial and occupational clothing";"-";"6211 32"
"6211 32 31";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of cotton > Tracksuits with lining > With an outer shell of a single identical fabric";"p/st";"6211 32"
"6211 32 41";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of cotton > Tracksuits with lining > Other > Upper parts";"p/st";"6211 32"
"6211 32 42";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of cotton > Tracksuits with lining > Other > Lower parts";"p/st";"6211 32"
"6211 32 90";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of cotton > Other";"-";"6211 32"
"6211 33";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of man-made fibres";"";"6211"
"6211 33 10";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of man-made fibres > Industrial and occupational clothing";"-";"6211 33"
"6211 33 31";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of man-made fibres > Tracksuits with lining > With an outer shell of a single identical fabric";"p/st";"6211 33"
"6211 33 41";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of man-made fibres > Tracksuits with lining > Other > Upper parts";"p/st";"6211 33"
"6211 33 42";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of man-made fibres > Tracksuits with lining > Other > Lower parts";"p/st";"6211 33"
"6211 33 90";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of man-made fibres > Other";"-";"6211 33"
"6211 39 00";"Tracksuits, ski suits and swimwear; other garments > Other garments, men's or boys' > Of other textile materials";"-";"6211"
"6211 42";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of cotton";"";"6211"
"6211 42 10";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of cotton > Aprons, overalls, smock-overalls and other industrial and occupational clothing (whether or not also suitable for domestic use)";"-";"6211 42"
"6211 42 31";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of cotton > Tracksuits with lining > With an outer shell of a single identical fabric";"p/st";"6211 42"
"6211 42 41";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of cotton > Tracksuits with lining > Other > Upper parts";"p/st";"6211 42"
"6211 42 42";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of cotton > Tracksuits with lining > Other > Lower parts";"p/st";"6211 42"
"6211 42 90";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of cotton > Other";"-";"6211 42"
"6211 43";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of man-made fibres";"";"6211"
"6211 43 10";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of man-made fibres > Aprons, overalls, smock-overalls and other industrial and occupational clothing (whether or not also suitable for domestic use)";"-";"6211 43"
"6211 43 31";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of man-made fibres > Tracksuits with lining > With an outer shell of a single identical fabric";"p/st";"6211 43"
"6211 43 41";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of man-made fibres > Tracksuits with lining > Other > Upper parts";"p/st";"6211 43"
"6211 43 42";"Tracksuits, ski suits and swimwear; other garments > Other garments, women's or girls' > Of man-made fibres > Tracksuits with lining > Other > Lower parts";"p/st";"6211 43"
