"code";"wording";"supplementaryUnit";"parentCode"
"8711 40 00";"Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars > Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder capacity > 500 cm³ but <= 800 cm³";"p/st";"8711"
"8711 50 00";"Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars > Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder capacity > 800 cm³";"p/st";"8711"
"8711 60 10";"Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars > With electric motor for propulsion > Bicycles, tricycles and quadricycles, with pedal assistance, with an auxiliary electric motor with a continuous rated power <= 250 W";"p/st";"8711 60"
"8711 60 90";"Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars > With electric motor for propulsion > Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with electric motor for propulsion (excl. bicycles, tricycles and quadricycles, with pedal assistance, with a continuous rated power <= 250 W)";"p/st";"8711 60"
"8711 90 00";"Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars > Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor and side cars for motorcycles (excl. electric or with reciprocating internal combustion piston engine)";"p/st";"8711"
"8712 00 30";"Bicycles and other cycles (including delivery tricycles), not motorised > Bicycles, not motorised, with ball bearings";"p/st";"8712 00"
"8712 00 70";"Bicycles and other cycles (including delivery tricycles), not motorised > Cycles, incl. delivery tricycles, not motorised (excl. bicycles with ball bearings)";"p/st";"8712 00"
"8713 10 00";"Carriages for disabled persons, whether or not motorised or otherwise mechanically propelled > Carriages for disabled persons, not mechanically propelled";"p/st";"8713"
"8713 90 00";"Carriages for disabled persons, whether or not motorised or otherwise mechanically propelled > Carriages for disabled persons, motorised or otherwise mechanically propelled (excl. specially designed motor vehicles and bicycles)";"p/st";"8713"
"8714 10 10";"Parts and accessories of vehicles of headings 8711 to 8713 > Of motorcycles (including mopeds) > Brakes and parts thereof, of motorcycles ""incl. mopeds""";"-";"8714 10"
"8714 10 20";"Parts and accessories of vehicles of headings 8711 to 8713 > Of motorcycles (including mopeds) > Gear boxes and parts thereof, of motorcycles ""incl. mopeds""";"-";"8714 10"
"8714 10 30";"Parts and accessories of vehicles of headings 8711 to 8713 > Of motorcycles (including mopeds) > Road wheels and parts and accessories thereof, of motorcycles ""incl. mopeds""";"-";"8714 10"
"8714 10 40";"Parts and accessories of vehicles of headings 8711 to 8713 > Of motorcycles (including mopeds) > Silencers ""mufflers"" and exhaust pipes, and their parts, of motorcycles ""incl. mopeds""";"-";"8714 10"
"8714 10 50";"Parts and accessories of vehicles of headings 8711 to 8713 > Of motorcycles (including mopeds) > Clutches and parts thereof, of motorcycles ""incl. mopeds""";"-";"8714 10"
"8714 10 90";"Parts and accessories of vehicles of headings 8711 to 8713 > Of motorcycles (including mopeds) > Parts and accessories of motorcycles, incl. mopeds, n.e.s. (excl. brakes, gear boxes, road wheels, silencers, exhaust pipes, clutches, and their parts)";"-";"8714 10"
"8714 20 00";"Parts and accessories of vehicles of headings 8711 to 8713 > Parts and accessories for carriages for disabled persons, n.e.s.";"-";"8714"
"8714 91 10";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Frames and forks, and parts thereof > Frames for cycles (excl. for motorcycles)";"p/st";"8714 91"
"8714 91 30";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Frames and forks, and parts thereof > Front forks for cycles (excl. for motorcycles)";"p/st";"8714 91"
"8714 91 90";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Frames and forks, and parts thereof > Parts of front forks, for cycles (excl. for motorcycles)";"-";"8714 91"
"8714 92 10";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Wheel rims and spokes > Rims for cycles (excl. for motorcycles)";"p/st";"8714 92"
"8714 92 90";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Wheel rims and spokes > Spokes for cycles (excl. for motorcycles)";"-";"8714 92"
"8714 93 00";"Parts and accessories of vehicles of headings 8711 to 8713 > Hubs and free-wheel sprocket-wheels for cycles (excl. for motorcycles and coaster braking hubs and hub brakes)";"-";"8714"
"8714 94 20";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Brakes, including coaster braking hubs and hub brakes, and parts thereof > Brakes, incl. coaster braking hubs and hub brakes, for cycles (excl. for motorcycles)";"-";"8714 94"
"8714 94 90";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Brakes, including coaster braking hubs and hub brakes, and parts thereof > Parts of brakes, incl. coaster braking hubs and hub-brakes, for cycles, n.e.s. (excl. for motorcycles)";"-";"8714 94"
"8714 95 00";"Parts and accessories of vehicles of headings 8711 to 8713 > Saddles for cycles (excl. for motorcycles)";"-";"8714"
"8714 96 10";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Pedals and crank-gear, and parts thereof > Pedals for bicycles";"pa";"8714 96"
"8714 96 30";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Pedals and crank-gear, and parts thereof > Crank-gear for bicycles";"-";"8714 96"
"8714 96 90";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Pedals and crank-gear, and parts thereof > Parts of pedals and crank-gear for bicycles, n.e.s.";"-";"8714 96"
"8714 99 10";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Other > Handlebars for bicycles";"p/st";"8714 99"
"8714 99 30";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Other > Luggage carriers for bicycles";"p/st";"8714 99"
"8714 99 50";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Other > Derailleur gears for bicycles";"-";"8714 99"
"8714 99 90";"Parts and accessories of vehicles of headings 8711 to 8713 > Other > Other > Parts and accessories for bicycles, and parts thereof, n.e.s.";"-";"8714 99"
"8715 00 10";"Baby carriages and parts thereof > Baby carriages";"p/st";"8715 00"
"8715 00 90";"Baby carriages and parts thereof > Parts of baby carriages, n.e.s.";"-";"8715 00"
"8716 10 92";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Trailers and semi-trailers of the caravan type, for housing or camping > Trailers and semi-trailers of the caravan type, for housing or camping, of a weight <= 1600 kg";"p/st";"8716 10"
"8716 10 98";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Trailers and semi-trailers of the caravan type, for housing or camping > Trailers and semi-trailers of the caravan type, for housing or camping, of a weight > 1600 kg";"p/st";"8716 10"
"8716 20 00";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Self-loading or self-unloading trailers and semi-trailers for agricultural purposes";"p/st";"8716"
"8716 31 00";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Tanker trailers and tanker semi-trailers, not designed for running on rails";"p/st";"8716"
"8716 39 10";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Other trailers and semi-trailers for the transport of goods > Other > Trailers and semi-trailers, not designed for running on rails, for the transport of highly radioactive materials [Euratom]";"p/st";"8716 39"
"8716 39 30";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Other trailers and semi-trailers for the transport of goods > Other > Semi-trailers for the transport of goods, new (excl. self-loading or self-unloading semi-trailers for agricultural purposes, tanker semi-trailers, and semi-trailers not designed for running on rails for the transport of highly radioactive materials [Euratom])";"p/st";"8716 39"
"8716 39 50";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Other trailers and semi-trailers for the transport of goods > Other > Trailers for the transport of goods, new (excl. self-loading or self-unloading trailers for agricultural purposes, tanker trailers, and trailers designed for the transport of highly radioactive materials)";"p/st";"8716 39"
"8716 39 80";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Other trailers and semi-trailers for the transport of goods > Other > Trailers and semi-trailers for the transport of goods, used (excl. self-loading or self-unloading trailers and semi-trailers for agricultural purposes, tanker trailers and semi-trailers, and trailers and semi-trailers not designed for running on rails for the transport of highly radioactive materials [Euratom])";"p/st";"8716 39"
"8716 40 00";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Trailers and semi-trailers, not designed for running on rails (excl. trailers and semi-trailers for the transport of goods and those of the caravan type for housing or camping)";"-";"8716"
"8716 80 00";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Vehicles pushed or drawn by hand and other vehicles not mechanically propelled (excl. trailers and semi-trailers)";"-";"8716"
"8716 90 10";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Parts > Chassis of trailers, semi-trailers and other vehicles not mechanically propelled, n.e.s.";"-";"8716 90"
"8716 90 30";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Parts > Bodies of trailers, semi-trailers and other vehicles not mechanically propelled, n.e.s.";"-";"8716 90"
"8716 90 50";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Parts > Axles of trailers, semi-trailers and other vehicles not mechanically propelled, n.e.s.";"-";"8716 90"
"8716 90 90";"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof > Parts > Parts of trailers, semi-trailers and other vehicles not mechanically propelled, n.e.s. (excl. chassis, bodies and axles)";"-";"8716 90"
"8801 00 10";"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft > Gliders, without motor and not capable of being fitted with a motor, and hang gliders; balloons and dirigibles (excl. party balloons)";"p/st";"8801 00"
"8801 00 90";"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft > Kites and other non-powered aircraft (excl. gliders, hang gliders, balloons and children's kites)";"p/st";"8801 00"
"8802 11 00";"Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Helicopters of an unladen weight <= 2.000 kg (excl. unmanned of heading 8806)";"p/st";"8802"
"8802 12 00";"Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Helicopters of an unladen weight > 2.000 kg (excl. unmanned of heading 8806)";"p/st";"8802"
"8802 20 00";"Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Aeroplanes and other powered aircraft of an unladen weight <= 2.000 kg (excl. helicopters, dirigibles and unmanned of heading 8806)";"p/st";"8802"
"8802 30 00";"Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Aeroplanes and other powered aircraft of an unladen weight > 2.000 kg but <= 15.000 kg (excl. helicopters, dirigibles and unmanned of heading 8806)";"p/st";"8802"
"8802 40 00";"Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Aeroplanes and other powered aircraft of an of an unladen weight > 15.000 kg (excl. helicopters, dirigibles and unmanned of heading 8806)";"p/st";"8802"
"8802 60 11";"Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Telecommunication satellites";"p/st";"8802 60"
"8802 60 19";"Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Spacecraft (excl. telecommunication satellites)";"p/st";"8802 60"
"8802 60 90";"Other aircraft (for example, helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Spacecraft (including satellites) and suborbital and spacecraft launch vehicles > Suborbital and spacecraft launch vehicles";"p/st";"8802 60"
"8804 00 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories thereto, n.e.s.";"-";"88"
"8805 10 10";"Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles > Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof > Aircraft launching gear and parts thereof, n.e.s. (excl. motor winches for launching gliders)";"-";"8805 10"
"8805 10 90";"Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles > Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof > Deck-arrestor or similar gear for aircraft and parts thereof, n.e.s.";"-";"8805 10"
"8805 21 00";"Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles > Air combat simulators and parts thereof";"-";"8805"
"8805 29 00";"Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles > Ground flying trainers and parts thereof, n.e.s. (excl. air combat simulators and parts thereof)";"-";"8805"
"8806 10 10";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, designed for the carriage of passengers, of an unladen weight <= 2000 kg";"p/st";"88"
"8806 10 90";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, designed for the carriage of passengers, of an unladen weight > 2000 kg";"p/st";"88"
"8806 21 10";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned multi rotor aircraft, for remote-controlled flight only, with maximum take-off weight <= 250 g, equipped with permanently integrated apparatus of subheading 852589 for capturing and recording video and still images";"p/st";"88"
"8806 21 90";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, for remote-controlled flight only, with maximum take-off weight <= 250 g (excl. multi rotors equipped with permanently integrated apparatus of subheading 852589 for capturing and recording video and still images)";"p/st";"88"
"8806 22 10";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned multi rotor aircraft, for remote-controlled flight only, with maximum take-off weight > 250 g but <= 7 kg, equipped with permanently integrated apparatus of subheading 852589 for capturing and recording video and still images (excl. for passenger carriage)";"p/st";"88"
"8806 22 90";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, for remote-controlled flight only, with maximum take-off weight > 250 g but <= 7 kg (excl. multi rotors equipped with permanently integrated apparatus of subheading 852589 for capturing and recording video and still images, and for passenger carriage)";"p/st";"88"
"8806 23 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, for remote-controlled flight only, with maximum take-off weight > 7 kg but <= 25 kg (excl. for passenger carriage)";"p/st";"88"
"8806 24 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, for remote-controlled flight only, with maximum take-off weight > 25 kg but <= 150 kg (excl. for passenger carriage)";"p/st";"88"
"8806 29 10";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, for remote-controlled flight only, with maximum take-off weight > 150 kg, of an unladen weight <= 2000 kg (excl. for passenger carriage)";"p/st";"88"
"8806 29 20";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, for remote-controlled flight only, of an unladen weight > 2000 kg (excl. for passenger carriage)";"p/st";"88"
"8806 91 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, with maximum take-off weight <= 250 g (excl. for remote-controlled flight only)";"p/st";"88"
"8806 92 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, with maximum take-off weight > 250 g but <= 7 kg (excl. for passenger carriage or for remote-controlled flight only)";"p/st";"88"
"8806 93 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, with maximum take-off weight > 7 kg but <= 25 kg (excl. for passenger carriage or for remote-controlled flight only)";"p/st";"88"
"8806 94 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, with maximum take-off weight > 25 kg but <= 150 kg (excl. for passenger carriage or for remote-controlled flight only)";"p/st";"88"
"8806 99 10";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, with maximum take-off weight > 150 kg, of an unladen weight <= 2000 kg (excl. for passenger carriage or for remote-controlled flight only)";"p/st";"88"
"8806 99 20";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Unmanned aircraft, of an unladen weight > 2000 kg (excl. for passenger carriage or for remote-controlled flight only)";"p/st";"88"
"8807 10 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Propellers and rotors and parts thereof, for aircraft, n.e.s.";"-";"88"
"8807 20 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Under-carriages and parts thereof, for aircraft, n.e.s.";"-";"88"
"8807 30 00";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Parts of aeroplanes, helicopters or unmanned aircraft, n.e.s. (excl. those for gliders)";"-";"88"
"8807 90 10";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Parts of kites";"-";"88"
"8807 90 21";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Parts of telecommunication satellites, n.e.s.";"-";"88"
"8807 90 29";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Parts of spacecraft, incl. satellites, n.e.s.";"-";"88"
"8807 90 30";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Parts of suborbital and spacecraft launch vehicles, n.e.s.";"-";"88"
"8807 90 90";"CHAPTER 88 - AIRCRAFT, SPACECRAFT, AND PARTS THEREOF > Parts of aircraft, n.e.s. (excl. of spacecraft, incl. satellites, and suborbital and spacecraft launch vehicles)";"-";"88"
"8901 10 10";"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods > Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds > Sea-going cruise ships, excursion boats and similar vessels principally designed for the transport of persons, and seagoing ferry-boats of all kinds";"p/st";"8901 10"
"8901 10 90";"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods > Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds > Cruise ships, excursion boats and similar vessels principally designed for the transport of persons and ferry-boats of all kinds (excl. seagoing vessels)";"p/st";"8901 10"
"8901 20 10";"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods > Tankers > Sea-going tankers";"p/st";"8901 20"
"8901 20 90";"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods > Tankers > Tankers (excl. seagoing tankers)";"ct/l";"8901 20"
"8901 30 10";"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods > Refrigerated vessels, other than those of subheading 890120 > Sea-going refrigerated vessels (excl. tankers)";"p/st";"8901 30"
"8901 30 90";"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods > Refrigerated vessels, other than those of subheading 890120 > Refrigerated vessels (excl. seagoing vessels and tankers)";"ct/l";"8901 30"
"8901 90 10";"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods > Other vessels for the transport of goods and other vessels for the transport of both persons and goods > Sea-going vessels for the transport of goods and seagoing vessels for the transport of both persons and goods (excl. refrigerated vessels, tankers, ferry-boats and vessels principally designed for the transport of persons)";"p/st";"8901 90"
"8901 90 90";"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods > Other vessels for the transport of goods and other vessels for the transport of both persons and goods > Vessels for the transport of goods and vessels for the transport of both persons and goods, whether or not mechanically propelled (excl. seagoing vessels, refrigerated vessels, tankers, ferry-boats and vessels principally designed for the transport of persons)";"ct/l";"8901 90"
"8902 00 10";"Fishing vessels; factory ships and other vessels for processing or preserving fishery products > Fishing vessels, factory ships and other vessels for processing or preserving fishery products, seagoing";"p/st";"8902 00"
"8902 00 90";"Fishing vessels; factory ships and other vessels for processing or preserving fishery products > Fishing vessels; factory ships and other vessels for processing or preserving fishery products (excl. seagoing vessels and fishing boats for sport)";"p/st";"8902 00"
"8903 11 00";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Inflatable ""incl. rigid hull inflatable"" boats, for pleasure or sports, fitted or designed to be fitted with a motor, unladen ""net"" weight excluding the motor <= 100 kg";"p/st";"8903"
"8903 12 00";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Inflatable ""incl. rigid hull inflatable"" boats, for pleasure or sports, not designed for use with a motor, unladen ""net"" weight <= 100 kg";"p/st";"8903"
"8903 19 00";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Inflatable ""incl. rigid hull inflatable"" boats, for pleasure or sports, unladen ""net"" weight > 100 kg";"p/st";"8903"
"8903 21 00";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Sailboats, with or without auxiliary motor, of a length <= 7,5 m (excl. inflatable)";"p/st";"8903"
"8903 22 10";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Sailboats, with or without auxiliary motor, of a length > 7,5 m but <= 24 m, seagoing (excl. inflatable)";"p/st";"8903"
"8903 22 90";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Sailboats, with or without auxiliary motor, of a length > 7,5 m but <= 24 m (excl. inflatable and seagoing)";"p/st";"8903"
"8903 23 10";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Sailboats, with or without auxiliary motor, of a length > 24 m, seagoing";"p/st";"8903"
"8903 23 90";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Sailboats, with or without auxiliary motor, of a length > 24 m (excl. seagoing)";"p/st";"8903"
"8903 31 00";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Motorboats, of a length <= 7,5 m, for pleasure or sports (excl. inflatable and outboard)";"p/st";"8903"
"8903 32 10";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Motorboats, of a length > 7,5 m but <= 24 m, for pleasure or sports, seagoing (excl. inflatable and outboard)";"p/st";"8903"
"8903 32 90";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Motorboats, of a length > 7,5 m but <= 24 m, for pleasure or sports (excl. inflatable, outboard and seagoing)";"p/st";"8903"
"8903 33 10";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Motorboats, of a length > 24 m, for pleasure or sports, seagoing (excl. outboard)";"p/st";"8903"
"8903 33 90";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Motorboats, of a length > 24 m, for pleasure or sports (excl. outboard and seagoing)";"p/st";"8903"
"8903 93 10";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Outboard motorboats, for pleasure or sports, and rowing boats and canoes, of a length <= 7,5 m, of a weight <= 100 kg each (excl. inflatable)";"p/st";"8903"
"8903 93 90";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Outboard motorboats, for pleasure or sports, and rowing boats and canoes, of a length <= 7,5 m, of a weight > 100 kg each (excl. inflatable)";"p/st";"8903"
"8903 99 10";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Other > Other > Outboard motorboats, for pleasure or sports, and rowing boats and canoes, of a length > 7,5 m, of a weight <= 100 kg each (excl. inflatable)";"p/st";"8903 99"
"8903 99 99";"Yachts and other vessels for pleasure or sports; rowing boats and canoes > Other > Other > Outboard motorboats, for pleasure or sports, and rowing boats and canoes, of a length > 7,5 m, of a weight > 100 kg each (excl. inflatable)";"p/st";"8903 99"
"8904 00 10";"Tugs and pusher craft > Tugs, seagoing and for inland waterways";"p/st";"8904 00"
"8904 00 91";"Tugs and pusher craft > Sea-going pusher craft";"p/st";"8904 00"
"8904 00 99";"Tugs and pusher craft > Pusher craft (excl. seagoing)";"-";"8904 00"
"8905 10 10";"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms > Dredgers > Sea-going dredgers";"p/st";"8905 10"
"8905 10 90";"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms > Dredgers > Dredgers (excl. seagoing)";"p/st";"8905 10"
"8905 20 00";"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms > Floating or submersible drilling or production platforms";"p/st";"8905"
"8905 90 10";"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms > Other > Sea-going light vessels, fire-floats, floating cranes and other vessels, the navigability of which is subsidiary to their main function (excl. dredgers, floating or submersible drilling or production platforms; fishing vessels and warships)";"p/st";"8905 90"
"8905 90 90";"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms > Other > Light vessels, fire-floats, floating cranes and other vessels, the navigability of which is subsidiary to their main function (excl. seagoing vessels, dredgers, floating or submersible drilling or production platforms; fishing vessels and warships)";"p/st";"8905 90"
"8906 10 00";"Other vessels, including warships and lifeboats other than rowing boats > Warships of all kinds";"p/st";"8906"
"8906 90 10";"Other vessels, including warships and lifeboats other than rowing boats > Other > Sea-going vessels, incl. lifeboats (excl. warships, rowing boats and other vessels of heading 8901 to 8905 and vessels for breaking up)";"p/st";"8906 90"
"8906 90 91";"Other vessels, including warships and lifeboats other than rowing boats > Other > Vessels, incl. lifeboats, of a weight <= 100 kg each (excl. rowing boats and other vessels of heading 8901 to 8905 and vessels for breaking up)";"p/st";"8906 90"
"8906 90 99";"Other vessels, including warships and lifeboats other than rowing boats > Other > Vessels, incl. lifeboats, of a weight > 100 kg each (excl. seagoing vessels, warships, rowing boats and other vessels of heading 8901 to 8905 and floating structures for breaking up)";"p/st";"8906 90"
"8907 10 00";"Other floating structures (for example, rafts, tanks, coffer-dams, landing stages, buoys and beacons) > Inflatable rafts";"p/st";"8907"
"8907 90 00";"Other floating structures (for example, rafts, tanks, coffer-dams, landing stages, buoys and beacons) > Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excl. inflatable rafts, vessels of heading 8901 to 8906 and floating structures for breaking up)";"p/st";"8907"
"8908 00 00";"CHAPTER 89 - SHIPS, BOATS AND FLOATING STRUCTURES > Vessels and other floating structures for breaking up";"-";"89"
"9001 10 10";"Optical fibres and optical fibre bundles; optical fibre cables other than those of heading 8544; sheets and plates of polarising material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other than such elements of glass not optically worked > Optical fibres, optical fibre bundles and cables > Image conductor cables of optical fibres (excl. cables made up of individually sheathed fibres of heading 8544)";"-";"9001 10"
"9001 10 90";"Optical fibres and optical fibre bundles; optical fibre cables other than those of heading 8544; sheets and plates of polarising material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other than such elements of glass not optically worked > Optical fibres, optical fibre bundles and cables > Optical fibres, optical fibre bundles and cables (excl. made up of individually sheathed fibres of heading 8544 and image conductor cables)";"-";"9001 10"
"9001 20 00";"Optical fibres and optical fibre bundles; optical fibre cables other than those of heading 8544; sheets and plates of polarising material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other than such elements of glass not optically worked > Sheets and plates of polarising material";"-";"9001"
"9001 30 00";"Optical fibres and optical fibre bundles; optical fibre cables other than those of heading 8544; sheets and plates of polarising material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other than such elements of glass not optically worked > Contact lenses";"p/st";"9001"
"9001 40 20";"Optical fibres and optical fibre bundles; optical fibre cables other than those of heading 8544; sheets and plates of polarising material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other than such elements of glass not optically worked > Spectacle lenses of glass > Spectacle lenses of glass, not for the correction of vision";"p/st";"9001 40"
