"code";"parent_code";"name";"accountType.technicalTypeSelect";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"commonPosition";"serviceType.code";"defaultTax.code";"statusSelect";"manageCutOffPeriod";"isRegulatoryAccount";"isRetrievedOnPaymentSession";"vatSystemSelect"
474000;470;"Comptes d'attente 4";"receivable";;;;;;0;"NDAS";;1;"false";"false";"false";0
475000;470;"Comptes d'attente 5";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
476000;470;"Différences de conversion - ACTIF";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
476100;476000;"Diminution des créances";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
476200;476000;"Augmentation des dettes";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
476800;476000;"Différences compensées par couverture de change";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
477000;470;"Différences de conversion - PASSIF";"debt";;;;;;2;"NDAS";;1;"false";"false";"false";0
477100;477000;"Augmentation des créances";"debt";;;;;;1;"NDAS";;1;"false";"false";"false";0
477200;477000;"Diminution des dettes";"debt";;;;;;1;"NDAS";;1;"false";"false";"false";0
477800;477000;"Différences compensées par couverture de change";"debt";;;;;;2;"NDAS";;1;"false";"false";"false";0
478000;470;"Autres comptes transitoires";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
480;"CL4";"Comptes de régularisation";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
481000;480;"Charges à répartir sur plusieurs exercices ";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
481600;481000;"Frais d'émission des emprunts";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
486000;480;"Charges constatées d'avance";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
487000;480;"Produits constatés d'avance";"debt";;;;;;2;"NDAS";;1;"false";"false";"false";0
488000;480;"Comptes de répartition périodique des charges et des produits";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
488600;488000;"Charges";"debt";;;;;;2;"NDAS";;1;"false";"false";"false";0
488700;488000;"Produits";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
489000;480;"Quotas d'émission alloués par l'État";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
490;"CL4";"Dépréciations des comptes de tiers";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
491000;490;"Dépréciation des comptes de clients";"debt";;;;;;1;"NDAS";;1;"false";"false";"false";0
495000;490;"Dépréciation des comptes du groupe et des associés";"debt";;;;;;2;"NDAS";;1;"false";"false";"false";0
495100;495000;"Comptes du groupe";"debt";;;;;;2;"NDAS";;1;"false";"false";"false";0
495500;495000;"Comptes courants des associés";"debt";;;;;;0;"NDAS";;1;"false";"false";"false";0
495800;495000;"Opérations faites en commun et en GIE";"debt";;;;;;2;"NDAS";;1;"false";"false";"false";0
496000;490;"Dépréciations des comptes de débiteurs divers";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
496200;496000;"Créances sur cessions d'immobilisations";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
496500;496000;"Créances sur cessions de valeurs mobilières de placement";"receivable";;;;;;2;"NDAS";;1;"false";"false";"false";0
496700;496000;"Autres comptes débiteurs";"receivable";;;;;;0;"NDAS";;1;"false";"false";"false";0
500;"CL5";"Valeurs mobilières de placement";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
501000;500;"Parts dans entreprises liées";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
502000;500;"Actions propres";"cash";;;;;;0;"NDAS";;1;"false";"false";"false";0
503000;500;"Actions";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
503100;503000;"Titres cotés";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
503500;503000;"Titres non cotés";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
504000;500;"Autres titres conférant un droit de propriété";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
505000;500;"Obligations et bons émis par la société et rachetés par elle";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
506000;500;"Obligations";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
506100;506000;"Titres cotés";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
506500;506000;"Titres non cotés";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
507000;500;"Bons du Trésor et bons de caisse à court terme";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
508000;500;"Autres valeurs mobilières de placement et autres créances assimilées";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
508100;508000;"Autres valeurs mobilières";"cash";;;;;;0;"NDAS";;1;"false";"false";"false";0
508200;508000;"Bons de souscription";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
508800;508000;"Intérêts courus sur obligations, bons et valeurs assimilées";"cash";;;;;;0;"NDAS";;1;"false";"false";"false";0
509000;500;"Versements restant à effectuer sur valeurs mobilières de placement non libérées";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
510;"CL5";"Banques établissements financiers et assimilés";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
511000;510;"Valeurs à l'encaissement";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
511100;511000;"Coupons échus à l'encaissement";"cash";;;;;;0;"NDAS";;1;"false";"false";"false";0
511200;511000;"Chèques à encaisser";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
511300;511000;"Effets à l'encaissement";"cash";;;;;;0;"NDAS";;1;"false";"false";"false";0
511400;511000;"Effets à l'escompte";"cash";;;;;;0;"NDAS";;1;"false";"false";"false";0
511500;511000;"CB encaissées";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
512;510;"Banques";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
512100;512;"Comptes en monnaie nationale";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
512400;512;"Comptes en devises";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
514000;510;"Chèques postaux";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
515000;510;"Caisses du Trésor et des établissements publics";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
516000;510;"Sociétés de bourse";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
517000;510;"Autres organismes financiers";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
518000;510;"Intérêts courus";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
518100;518000;"Intérêts courus à payer";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
518800;518000;"Intérêts courus à recevoir";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
519000;510;"Concours bancaires courants";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
519100;519000;"Crédit de mobilisation de créances commerciales (CMCC)";"cash";;;;;;1;"NDAS";;1;"false";"false";"false";0
519300;519000;"Mobilisation de créances nées à l'étranger";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
519800;519000;"Intérêts courus sur concours bancaires courants";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
520;"CL5";"Instruments de trésorerie";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
530;"CL5";"Caisse";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
531000;530;"Caisse siège social";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
531100;531000;"Caisse en monnaie nationale";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
531400;531000;"Caisse en devises";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
532000;530;"Caisse succursale (ou usine) A";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
533000;530;"Caisse succursale (ou usine) B";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
540;"CL5";"Régies d'avances et accréditifs";"view";;;;;;0;"NDAS";;1;"false";"true";"false";0
580;"CL5";"Virements internes";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
580100;580;"Virements internes";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
580200;580;"Différence de caisse";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
580300;580;"Ecarts de règlement";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
590;"CL5";"Provisions pour dépréciation des comptes financiers";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
590000;590;"Provisions pour dépréciation des valeurs mobilières de placement";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
590300;590;"Actions";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
590400;590;"Autres titres conférant un droit de propriété ";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
590600;590;"Obligations";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
590800;590;"Autres valeurs mobilières de placement et créances assimilées (provisions)";"cash";;;;;;2;"NDAS";;1;"false";"false";"false";0
600;"CL6";"Achats(sauf 603)";"view";;;;"true";"true";2;"NDAS";;1;"true";"true";"false";0
601000;600;"Achats stockés - Matières premières (et fournitures)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
601100;601000;"Matières (ou groupe) A";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
601200;601000;"Matières (ou groupe) B";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
601700;601000;"Fournitures A, B, C, ..";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602000;600;"Achats stockés - Autres approvisionnements";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
602100;602000;"Matières consommables";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602110;602100;"Matières (ou groupe) C";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602120;602100;"Matières (ou groupe) D";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602200;602000;"Fournitures consommables";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602210;602200;"Combustibles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602220;602200;"Produits d'entretien";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602230;602200;"Fournitures d'atelier et d'usine";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602240;602200;"Fournitures de magasin";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602250;602200;"Fournitures de bureau";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602600;602000;"Emballages";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602610;602600;"Emballages perdus";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602650;602600;"Emballages récupérables non identifiables";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
602670;602600;"Emballages à usage mixte";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
603000;600;"Variation des stocks (approvisionnements et marchandises)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
603100;603000;"Variation des stocks de matières premières (et fournitures)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
603200;603000;"Variation des stocks des autres approvisionnements";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
603700;603000;"Variation des stocks de marchandises";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
604000;600;"Achats d'études et prestations de services";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
605000;600;"Achats de matériel équipements et travaux";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
606000;600;"Achats non stockés de matières et fournitures";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
606100;606000;"Fournitures non stockables (eau, énergie...) ";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
606300;606000;"Fournitures d'entretien et de petit équipement";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
606400;606000;"Fournitures administratives";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
606800;606000;"Autres matières et fournitures";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
607000;600;"Achats de marchandises";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
607100;607000;"Marchandise (ou groupe) A";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
607200;607000;"Marchandise (ou groupe) B";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
608000;600;"Frais accessoires incorporés aux achats";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
609000;600;"Rabais, remises et ristournes obtenus sur achats";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
609100;609000;"- de matières premières (et fournitures)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
609200;609000;"- d'autres approvisionnements stockés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
609400;609000;"- d'études et prestations de services";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";1
609500;609000;"- de matériel, équipements et travaux";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
609600;609000;"- d'approvisionnements non stockés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
609700;609000;"- de marchandises";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
609800;609000;"Rabais, remises et ristournes non affectés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";1
610;"CL6";"Services extérieurs";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
611000;610;"Sous-traitance générale";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
612000;610;"Redevances de crédit-bail";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
612200;612000;"Crédit-bail mobilier";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
612500;612000;"Crédit-bail immobilier";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
613000;610;"Locations";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
613200;613000;"Locations immobilières";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";2
613500;613000;"Locations mobilières";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
613600;613000;"Malis sur emballages";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
614000;610;"Charges locatives et de copropriété";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
615000;610;"Entretien et réparations";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
615200;615000;"- sur biens immobiliers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
615500;615000;"- sur biens mobiliers";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";2
615600;615000;"Maintenance";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
616000;610;"Primes d'assurance";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
616100;616000;"Multirisques";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
616200;616000;"Assurance obligatoire dommage construction ";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
616300;616000;"Assurance transport";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
616360;616300;"Assurance transport sur achats";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
616370;616300;"Assurance transportsur ventes";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
616380;616300;"Assurance transport sur autres biens";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
616400;616000;"Risques d'exploitation";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
616500;616000;"Insolvabilité clients";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
617000;610;"Études et recherches";"charge";;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";2
618000;610;"Divers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
618100;618000;"Documentation générale";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
618300;618000;"Documentation technique";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
618500;618000;"Frais de colloques, séminaires, conférences";"charge";;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";2
619000;610;"Rabais, remises et ristournes obtenus sur services extérieurs";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
620;"CL6";"Autres services extérieurs";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
621000;620;"Personnel extérieur à l'entreprise";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
621100;621000;"Personnel intérimaire";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
621400;621000;"Personnel détaché ou prêté à l'entreprise";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
622000;620;"Rémunérations d'intermédiaires et honoraires ";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
622100;622000;"Commissions et courtages sur achats ";"charge";;;;"true";"true";2;"COMM";"N_D";1;"true";"false";"false";2
622200;622000;"Commissions et courtages sur ventes";"charge";;;;"true";"true";2;"COMM";"N_D";1;"true";"false";"false";2
622400;622000;"Rémunérations des transitaires";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
622500;622000;"Rémunérations d'affacturage";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
622600;622000;"Honoraires";"charge";;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";2
622700;622000;"Frais d'actes et de contentieux";"charge";;;;"true";"true";2;"AREM";"N_D";1;"true";"false";"false";2
622800;622000;"Divers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623000;620;"Publicité, publications, relations publiques";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623100;623000;"Annonces et insertions";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623200;623000;"Échantillons";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623300;623000;"Foires et expositions";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623400;623000;"Cadeaux à la clientèle";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623500;623000;"Primes";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623600;623000;"Catalogues et imprimés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623700;623000;"Publications";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
623800;623000;"Divers (pourboires, dons courants...)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
624000;620;"Transports de biens et transports collectifs du personnel";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
624100;624000;"Transports sur achats";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
624200;624000;"Transports sur ventes";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
624300;624000;"Transports entre établissements ou chantiers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
624400;624000;"Transports administratifs";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
624700;624000;"Transports collectifs du personnel";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
624800;624000;"Divers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
625000;620;"Déplacements missions et réceptions";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
625100;625000;"Voyages et déplacements";"charge";;;;"true";"false";2;"NDAS";"N_D";1;"true";"false";"false";2
625500;625000;"Frais de déménagement";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
625600;625000;"Missions";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
625700;625000;"Réceptions";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
626000;620;"Frais postaux et frais de télécommunications";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
627000;620;"Services bancaires et assimilés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
627100;627000;"Frais sur titres (achat, vente, garde)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
627200;627000;"Commissions et frais sur émission d'emprunts";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
627500;627000;"Frais sur effets";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
627600;627000;"Location de coffres";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
627800;627000;"Autres frais et commissions sur prestations de services";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
628000;620;"Divers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
628100;628000;"Concours divers (cotisations...)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
628400;628000;"Frais de recrutement de personnel";"charge";;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";2
629000;620;"Rabais, remises et ristournes obtenus sur autres services extérieurs";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
630;"CL6";"Impôts, taxes et versements assimilés";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
631000;630;"Impôts, taxes et versements assimilés sur rémunérations (administration des impôts)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
631100;631000;"Taxe sur les salaires";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
631200;631000;"Taxe d'apprentissage";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
631300;631000;"Participation des employeurs à la formation professionnelle continue";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
631400;631000;"Cotisation pour défaut d'investissement obligatoire dans la construction";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
631800;631000;"Autres";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
633000;630;"Impôts, taxes et versements assimilés sur rémunérations (autres organismes)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
633100;633000;"Versement de transport";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
633200;633000;"Allocation logement";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
633300;633000;"Participation des employeurs à la formation professionnelle continue";"charge";;;;"true";"true";2;"HONO";"N_D";1;"true";"false";"false";0
633400;633000;"Participation des employeurs à l'effort de construction";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
633500;633000;"Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
633800;633000;"Autres";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635000;630;"Autres impôts, taxes et versements assimilés (administration des impôts)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635100;635000;"Impôts directs (sauf impôts sur les bénéfices)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635110;635100;"Taxe professionnelle";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
635120;635100;"Taxes foncières";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635130;635100;"Autres impôts locaux";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635140;635100;"Taxe sur les véhicules des sociétés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635200;635000;"Taxes sur le chiffre d'affaires non récupérables ";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635300;635000;"Impôts indirects";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635400;635000;"Droits d'enregistrement et de timbre";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635410;635400;"Droits de mutation";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
635800;635000;"Autres droits";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
637000;630;"Autres impôts, taxes et versements assimilés (autres organismes)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
637100;637000;"Contribution sociale de solidarité à la charge des sociétés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
637200;637000;"Taxes perçues par les organismes publics internationaux";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
637400;637000;"Impôts et taxes exigibles à l'étranger";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
637800;637000;"Taxes diverses";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
640;"CL6";"Charges de personnel";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
641000;640;"Rémunérations du personnel";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
641100;641000;"Salaires et appointements";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
641200;641000;"Congés payés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
641300;641000;"Primes et gratifications";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
641400;641000;"Indemnités et avantages divers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
641500;641000;"Supplément familial";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
644000;640;"Rémunération du travail de l'exploitant";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
645;640;"Charges de Sécurité sociale et de prévoyance";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
645100;645;"Cotisations à l'URSSAF";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
645200;645;"Cotisations aux mutuelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
645300;645;"Cotisations aux caisses de retraites";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
645400;645;"Cotisations aux ASSEDIC";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
645800;645;"Cotisations aux autres organismes sociaux";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
646;640;"Cotisations sociales personnelles de l'exploitant";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
647000;640;"Autres charges sociales";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
647100;647000;"Prestations directes";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
647200;647000;"Versements aux comités d'entreprise et d'établissement";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
