"importId";"department.code";"code";"artmin";"name";"inhabitantsNbr "
1247;59;"5934";;"SAINT-AMAND-LES-EAUX";
1248;59;"5935";;"SIN-LE-NOBLE";
1249;59;"5936";;"TEMPLEUVE";
1250;59;"5937";;"TOURCOING-1";
1251;59;"5938";;"TOURCOING-2";
1252;59;"5939";;"VALENCIENNES";
1253;59;"5940";;"VILLENEUVE-D'ASCQ";
1254;59;"5941";;"WORMHOUT";
1255;60;"6001";;"BEAUVAIS-1";
1256;60;"6002";;"BEAUVAIS-2";
1257;60;"6003";;"CHANTILLY";
1258;60;"6004";;"CHAUMONT-EN-VEXIN";
1259;60;"6005";;"CLERMONT";
1260;60;"6006";;"COMPIEGNE-1";
1261;60;"6007";;"COMPIEGNE-2";
1262;60;"6008";;"CREIL";
1263;60;"6009";;"CREPY-EN-VALOIS";
1264;60;"6010";;"ESTREES-SAINT-DENIS";
1265;60;"6011";;"GRANDVILLIERS";
1266;60;"6012";;"MERU";
1267;60;"6013";;"MONTATAIRE";
1268;60;"6014";;"MOUY";
1269;60;"6015";;"NANTEUIL-LE-HAUDOUIN";
1270;60;"6016";;"NOGENT-SUR-OISE";
1271;60;"6017";;"NOYON";
1272;60;"6018";;"PONT-SAINTE-MAXENCE";
1273;60;"6019";;"SAINT-JUST-EN-CHAUSSEE";
1274;60;"6020";;"SENLIS";
1275;60;"6021";;"THOUROTTE";
1276;61;"6101";"(L')";"AIGLE";
1277;61;"6102";;"ALENCON-1";
1278;61;"6103";;"ALENCON-2";
1279;61;"6104";;"ARGENTAN-1";
1280;61;"6105";;"ARGENTAN-2";
1281;61;"6106";;"ATHIS-DE-L'ORNE";
1282;61;"6107";;"BAGNOLES-DE-L'ORNE";
1283;61;"6108";;"BRETONCELLES";
1284;61;"6109";;"CETON";
1285;61;"6110";;"DAMIGNY";
1286;61;"6111";;"DOMFRONT";
1287;61;"6112";"(LA)";"FERTE-MACE";
1288;61;"6113";;"FLERS-1";
1289;61;"6114";;"FLERS-2";
1290;61;"6115";;"MAGNY-LE-DESERT";
1291;61;"6116";;"MORTAGNE-AU-PERCHE";
1292;61;"6117";;"RADON";
1293;61;"6118";;"RAI";
1294;61;"6119";;"SEES";
1295;61;"6120";;"TOUROUVRE";
1296;61;"6121";;"VIMOUTIERS";
1297;62;"6201";;"AIRE-SUR-LA-LYS";
1298;62;"6202";;"ARRAS-1";
1299;62;"6203";;"ARRAS-2";
1300;62;"6204";;"ARRAS-3";
1301;62;"6205";;"AUCHEL";
1302;62;"6206";;"AUXI-LE-CHATEAU";
1303;62;"6207";;"AVESNES-LE-COMTE";
1304;62;"6208";;"AVION";
1305;62;"6209";;"BAPAUME";
1306;62;"6210";;"BERCK";
1307;62;"6211";;"BETHUNE";
1308;62;"6212";;"BEUVRY";
1309;62;"6213";;"BOULOGNE-SUR-MER-1";
1310;62;"6214";;"BOULOGNE-SUR-MER-2";
1311;62;"6215";;"BREBIERES";
1312;62;"6216";;"BRUAY-LA-BUISSIERE";
1313;62;"6217";;"BULLY-LES-MINES";
1314;62;"6218";;"CALAIS-1";
1315;62;"6219";;"CALAIS-2";
1316;62;"6220";;"CALAIS-3";
1317;62;"6221";;"CARVIN";
1318;62;"6222";;"DESVRES";
1319;62;"6223";;"DOUVRIN";
1320;62;"6224";;"ETAPLES";
1321;62;"6225";;"FRUGES";
1322;62;"6226";;"HARNES";
1323;62;"6227";;"HENIN-BEAUMONT-1";
1324;62;"6228";;"HENIN-BEAUMONT-2";
1325;62;"6229";;"LENS";
1326;62;"6230";;"LIEVIN";
1327;62;"6231";;"LILLERS";
1328;62;"6232";;"LONGUENESSE";
1329;62;"6233";;"LUMBRES";
1330;62;"6234";;"MARCK";
1331;62;"6235";;"NﾌUX-LES-MINES";
1332;62;"6236";;"OUTREAU";
1333;62;"6237";;"SAINT-OMER";
1334;62;"6238";;"SAINT-POL-SUR-TERNOISE";
1335;62;"6239";;"WINGLES";
1336;63;"6301";;"AIGUEPERSE";
1337;63;"6302";;"AMBERT";
1338;63;"6303";;"AUBIERE";
1339;63;"6304";;"BEAUMONT";
1340;63;"6305";;"BILLOM";
1341;63;"6306";;"BRASSAC-LES-MINES";
1342;63;"6307";;"CEBAZAT";
1343;63;"6308";;"CHAMALIERES";
1344;63;"6309";;"CHATEL-GUYON";
1345;63;"6310";;"CLERMONT-FERRAND-1";
1346;63;"6311";;"CLERMONT-FERRAND-2";
1347;63;"6312";;"CLERMONT-FERRAND-3";
1348;63;"6313";;"CLERMONT-FERRAND-4";
1349;63;"6314";;"CLERMONT-FERRAND-5";
1350;63;"6315";;"CLERMONT-FERRAND-6";
1351;63;"6316";;"COURNON-D'AUVERGNE";
1352;63;"6317";;"GERZAT";
1353;63;"6318";;"ISSOIRE";
1354;63;"6319";;"LEZOUX";
1355;63;"6320";;"MARINGUES";
1356;63;"6321";"(LES)";"MARTRES-DE-VEYRE";
1357;63;"6322";"(LES)";"MONTS DU LIVRADOIS";
1358;63;"6323";;"ORCINES";
1359;63;"6324";;"PONT-DU-CHATEAU";
1360;63;"6325";;"RIOM";
1361;63;"6326";;"SAINT-ELOY-LES-MINES";
1362;63;"6327";;"SAINT-GEORGES-DE-MONS";
1363;63;"6328";;"SAINT-OURS";
1364;63;"6329";"(LE)";"SANCY";
1365;63;"6330";;"THIERS";
1366;63;"6331";;"VIC-LE-COMTE";
1367;64;"6401";;"ANGLET";
1368;64;"6402";;"ARTIX ET PAYS DE SOUBESTRE";
1369;64;"6403";;"BAIGURA ET MONDARRAIN";
1370;64;"6404";;"BAYONNE-1";
1371;64;"6405";;"BAYONNE-2";
1372;64;"6406";;"BAYONNE-3";
1373;64;"6407";;"BIARRITZ";
1374;64;"6408";;"BILLERE ET COTEAUX DE JURANCON";
1375;64;"6409";"(LE)";"CŒUR DE BEARN";
1376;64;"6410";;"HENDAYE-COTE BASQUE-SUD";
1377;64;"6411";;"LESCAR, GAVE ET TERRES DU PONT-LONG";
1378;64;"6412";;"MONTAGNE BASQUE";
1379;64;"6413";;"NIVE-ADOUR";
1380;64;"6414";;"OLORON-SAINTE-MARIE-1";
1381;64;"6415";;"OLORON-SAINTE-MARIE-2";
1382;64;"6416";;"ORTHEZ ET TERRES DES GAVES ET DU SEL";
1383;64;"6417";;"OUZOM, GAVE ET RIVES DU NEEZ";
1384;64;"6418";;"PAU-1";
1385;64;"6419";;"PAU-2";
1386;64;"6420";;"PAU-3";
1387;64;"6421";;"PAU-4";
1388;64;"6422";;"PAYS DE BIDACHE, AMIKUZE ET OSTIBARRE";
1389;64;"6423";;"PAYS DE MORLAAS ET DU MONTANERES";
1390;64;"6424";;"SAINT-JEAN-DE-LUZ";
1391;64;"6425";;"TERRES DES LUYS ET COTEAUX DU VIC-BILH";
1392;64;"6426";;"USTARITZ-VALLEES DE NIVE ET NIVELLE";
1393;64;"6427";;"VALLEES DE L'OUSSE ET DU LAGOIN";
1394;65;"6501";;"AUREILHAN";
1395;65;"6502";;"BORDERES-SUR-L'ECHEZ";
1396;65;"6503";"(LES)";"COTEAUX";
1397;65;"6504";"(LA)";"HAUTE-BIGORRE";
1398;65;"6505";;"LOURDES-1";
1399;65;"6506";;"LOURDES-2";
1400;65;"6507";;"MOYEN ADOUR";
1401;65;"6508";;"NESTE, AURE ET LOURON";
1402;65;"6509";;"OSSUN";
1403;65;"6510";;"TARBES-1";
1404;65;"6511";;"TARBES-2";
1405;65;"6512";;"TARBES-3";
1406;65;"6513";;"VAL D'ADOUR-RUSTAN-MADIRANAIS";
1407;65;"6514";"(LA)";"VALLEE DE L'ARROS ET DES BAISES";
1408;65;"6515";"(LA)";"VALLEE DE BAROUSSE";
1409;65;"6516";"(LA)";"VALLEE DES GAVES";
1410;65;"6517";;"VIC-EN-BIGORRE";
1411;66;"6601";"(LES)";"ASPRES";
1412;66;"6602";"(LE)";"CANIGOU";
1413;66;"6603";"(LA)";"COTE SABLEUSE";
1414;66;"6604";"(LA)";"COTE SALANQUAISE";
1415;66;"6605";"(LA)";"COTE VERMEILLE";
1416;66;"6606";;"PERPIGNAN-1";
1417;66;"6607";;"PERPIGNAN-2";
1418;66;"6608";;"PERPIGNAN-3";
1419;66;"6609";;"PERPIGNAN-4";
1420;66;"6610";;"PERPIGNAN-5";
1421;66;"6611";;"PERPIGNAN-6";
1422;66;"6612";"(LA)";"PLAINE D'ILLIBERIS";
1423;66;"6613";"(LES)";"PYRENEES CATALANES";
1424;66;"6614";"(LE)";"RIBERAL";
1425;66;"6615";"(LA)";"VALLEE DE L'AGLY";
1426;66;"6616";"(LA)";"VALLEE DE LA TET";
1427;66;"6617";;"VALLESPIR-ALBERES";
1428;67;"6701";;"BISCHWILLER";
1429;67;"6702";;"BOUXWILLER";
1430;67;"6703";;"BRUMATH";
1431;67;"6704";;"ERSTEIN";
1432;67;"6705";;"HAGUENAU";
1433;67;"6706";;"HﾌNHEIM";
1434;67;"6707";;"ILLKIRCH-GRAFFENSTADEN";
1435;67;"6708";;"INGWILLER";
1436;67;"6709";;"LINGOLSHEIM";
1437;67;"6710";;"MOLSHEIM";
1438;67;"6711";;"MUTZIG";
1439;67;"6712";;"OBERNAI";
1440;67;"6713";;"REICHSHOFFEN";
1441;67;"6714";;"SAVERNE";
1442;67;"6715";;"SCHILTIGHEIM";
1443;67;"6716";;"SELESTAT";
1444;67;"6717";;"STRASBOURG-1";
1445;67;"6718";;"STRASBOURG-2";
1446;67;"6719";;"STRASBOURG-3";
1447;67;"6720";;"STRASBOURG-4";
1448;67;"6721";;"STRASBOURG-5";
1449;67;"6722";;"STRASBOURG-6";
1450;67;"6723";;"WISSEMBOURG";
1451;68;"6801";;"ALTKIRCH";
1452;68;"6802";;"BRUNSTATT";
1453;68;"6803";;"CERNAY";
1454;68;"6804";;"COLMAR-1";
1455;68;"6805";;"COLMAR-2";
1456;68;"6806";;"ENSISHEIM";
1457;68;"6807";;"GUEBWILLER";
1458;68;"6808";;"KINGERSHEIM";
1459;68;"6809";;"MASEVAUX";
1460;68;"6810";;"MULHOUSE-1";
1461;68;"6811";;"MULHOUSE-2";
1462;68;"6812";;"MULHOUSE-3";
1463;68;"6813";;"RIXHEIM";
1464;68;"6814";;"SAINT-LOUIS";
1465;68;"6815";;"SAINTE-MARIE-AUX-MINES";
1466;68;"6816";;"WINTZENHEIM";
1467;68;"6817";;"WITTENHEIM";
1468;69;"6901";;"ANSE";
1469;69;"6902";"(L')";"ARBRESLE";
1470;69;"6903";;"BELLEVILLE";
1471;69;"6904";"(LE)";"BOIS-D'OINGT";
1472;69;"6905";;"BRIGNAIS";
1473;69;"6906";;"GENAS";
1474;69;"6907";;"GLEIZE";
1475;69;"6908";;"MORNANT";
1476;69;"6909";;"SAINT-SYMPHORIEN-D'OZON";
1477;69;"6910";;"TARARE";
1478;69;"6911";;"THIZY-LES-BOURGS";
1479;69;"6912";;"VAUGNERAY";
1480;69;"6913";;"VILLEFRANCHE-SUR-SAONE";
1481;70;"7001";;"DAMPIERRE-SUR-SALON";
1482;70;"7002";;"GRAY";
1483;70;"7003";;"HERICOURT-1";
1484;70;"7004";;"HERICOURT-2";
1485;70;"7005";;"JUSSEY";
1486;70;"7006";;"LURE-1";
1487;70;"7007";;"LURE-2";
1488;70;"7008";;"LUXEUIL-LES-BAINS";
1489;70;"7009";;"MARNAY";
1490;70;"7010";;"MELISEY";
1491;70;"7011";;"PORT-SUR-SAONE";
1492;70;"7012";;"RIOZ";
1493;70;"7013";;"SAINT-LOUP-SUR-SEMOUSE";
1494;70;"7014";;"SCEY-SUR-SAONE-ET-SAINT-ALBIN";
1495;70;"7015";;"VESOUL-1";
1496;70;"7016";;"VESOUL-2";
1497;70;"7017";;"VILLERSEXEL";
1498;71;"7101";;"AUTUN-1";
1499;71;"7102";;"AUTUN-2";
1500;71;"7103";;"BLANZY";
1501;71;"7104";;"CHAGNY";
1502;71;"7105";;"CHALON-SUR-SAONE-1";
1503;71;"7106";;"CHALON-SUR-SAONE-2";
1504;71;"7107";;"CHALON-SUR-SAONE-3";
1505;71;"7108";"(LA)";"CHAPELLE-DE-GUINCHAY";
1506;71;"7109";;"CHAROLLES";
1507;71;"7110";;"CHAUFFAILLES";
1508;71;"7111";;"CLUNY";
1509;71;"7112";"(LE)";"CREUSOT-1";
1510;71;"7113";"(LE)";"CREUSOT-2";
1511;71;"7114";;"CUISEAUX";
1512;71;"7115";;"DIGOIN";
1513;71;"7116";;"GERGY";
1514;71;"7117";;"GIVRY";
1515;71;"7118";;"GUEUGNON";
1516;71;"7119";;"HURIGNY";
1517;71;"7120";;"LOUHANS";
1518;71;"7121";;"MACON-1";
1519;71;"7122";;"MACON-2";
1520;71;"7123";;"MONTCEAU-LES-MINES";
1521;71;"7124";;"OUROUX-SUR-SAONE";
1522;71;"7125";;"PARAY-LE-MONIAL";
1523;71;"7126";;"PIERRE-DE-BRESSE";
1524;71;"7127";;"SAINT-REMY";
1525;71;"7128";;"SAINT-VALLIER";
1526;71;"7129";;"TOURNUS";
1527;72;"7201";;"BONNETABLE";
1528;72;"7202";;"CHANGE";
1529;72;"7203";;"CHATEAU-DU-LOIR";
1530;72;"7204";;"ECOMMOY";
1531;72;"7205";"(LA)";"FERTE-BERNARD";
1532;72;"7206";"(LA)";"FLECHE";
1533;72;"7207";;"LOUE";
1534;72;"7208";"(LE)";"LUDE";
1535;72;"7209";;"MAMERS";
1536;72;"7210";"(LE)";"MANS-1";
1537;72;"7211";"(LE)";"MANS-2";
1538;72;"7212";"(LE)";"MANS-3";
1539;72;"7213";"(LE)";"MANS-4";
1540;72;"7214";"(LE)";"MANS-5";
1541;72;"7215";"(LE)";"MANS-6";
1542;72;"7216";"(LE)";"MANS-7";
1543;72;"7217";;"SABLE-SUR-SARTHE";
1544;72;"7218";;"SAINT-CALAIS";
1545;72;"7219";;"SAVIGNE-L'EVEQUE";
1546;72;"7220";;"SILLE-LE-GUILLAUME";
1547;72;"7221";"(LA)";"SUZE-SUR-SARTHE";
1548;73;"7301";;"AIX-LES-BAINS-1";
1549;73;"7302";;"AIX-LES-BAINS-2";
1550;73;"7303";;"ALBERTVILLE-1";
1551;73;"7304";;"ALBERTVILLE-2";
1552;73;"7305";;"BOURG-SAINT-MAURICE";
1553;73;"7306";;"BUGEY SAVOYARD";
1554;73;"7307";;"CHAMBERY-1";
1555;73;"7308";;"CHAMBERY-2";
1556;73;"7309";;"CHAMBERY-3";
1557;73;"7310";;"MODANE";
1558;73;"7311";;"MONTMELIAN";
1559;73;"7312";"(LA)";"MOTTE-SERVOLEX";
1560;73;"7313";;"MOUTIERS";
1561;73;"7314";"(LE)";"PONT-DE-BEAUVOISIN";
1562;73;"7315";"(LA)";"RAVOIRE";
1563;73;"7316";;"SAINT-ALBAN-LEYSSE";
1564;73;"7317";;"SAINT-JEAN-DE-MAURIENNE";
1565;73;"7318";;"SAINT-PIERRE-D'ALBIGNY";
1566;73;"7319";;"UGINE";
1567;74;"7401";;"ANNECY-1";
1568;74;"7402";;"ANNECY-2";
1569;74;"7403";;"ANNECY-LE-VIEUX";
1570;74;"7404";;"ANNEMASSE";
1571;74;"7405";;"BONNEVILLE";
1572;74;"7406";;"CLUSES";
1573;74;"7407";;"EVIAN-LES-BAINS";
1574;74;"7408";;"FAVERGES";
1575;74;"7409";;"GAILLARD";
1576;74;"7410";"(LE)";"MONT-BLANC";
1577;74;"7411";"(LA)";"ROCHE-SUR-FORON";
1578;74;"7412";;"RUMILLY";
1579;74;"7413";;"SAINT-JULIEN-EN-GENEVOIS";
1580;74;"7414";;"SALLANCHES";
1581;74;"7415";;"SCIEZ";
1582;74;"7416";;"SEYNOD";
1583;74;"7417";;"THONON-LES-BAINS";
1584;76;"7601";;"BARENTIN";
1585;76;"7602";;"BOIS-GUILLAUME";
1586;76;"7603";;"BOLBEC";
1587;76;"7604";;"CANTELEU";
1588;76;"7605";;"CAUDEBEC-LES-ELBEUF";
1589;76;"7606";;"DARNETAL";
1590;76;"7607";;"DIEPPE-1";
1591;76;"7608";;"DIEPPE-2";
1592;76;"7609";;"ELBEUF";
1593;76;"7610";;"EU";
1594;76;"7611";;"FECAMP";
1595;76;"7612";;"GOURNAY-EN-BRAY";
1596;76;"7613";"(LE)";"GRAND-QUEVILLY";
1597;76;"7614";"(LE)";"HAVRE-1";
1598;76;"7615";"(LE)";"HAVRE-2";
1599;76;"7616";"(LE)";"HAVRE-3";
1600;76;"7617";"(LE)";"HAVRE-4";
1601;76;"7618";"(LE)";"HAVRE-5";
1602;76;"7619";"(LE)";"HAVRE-6";
1603;76;"7620";;"LUNERAY";
1604;76;"7621";"(LE)";"MESNIL-ESNARD";
1605;76;"7622";;"MONT-SAINT-AIGNAN";
1606;76;"7623";;"NEUFCHATEL-EN-BRAY";
1607;76;"7624";;"NOTRE-DAME-DE-BONDEVILLE";
1608;76;"7625";;"NOTRE-DAME-DE-GRAVENCHON";
1609;76;"7626";;"OCTEVILLE-SUR-MER";
1610;76;"7627";"(LE)";"PETIT-QUEVILLY";
1611;76;"7628";;"ROUEN-1";
1612;76;"7629";;"ROUEN-2";
1613;76;"7630";;"ROUEN-3";
1614;76;"7631";;"SAINT-ETIENNE-DU-ROUVRAY";
1615;76;"7632";;"SAINT-ROMAIN-DE-COLBOSC";
1616;76;"7633";;"SAINT-VALERY-EN-CAUX";
1617;76;"7634";;"SOTTEVILLE-LES-ROUEN";
1618;76;"7635";;"YVETOT";
1619;77;"7701";;"CHAMPS-SUR-MARNE";
1620;77;"7702";;"CHELLES";
1621;77;"7703";;"CLAYE-SOUILLY";
1622;77;"7704";;"COMBS-LA-VILLE";
1623;77;"7705";;"COULOMMIERS";
1624;77;"7706";"(LA)";"FERTE-SOUS-JOUARRE";
1625;77;"7707";;"FONTAINEBLEAU";
1626;77;"7708";;"FONTENAY-TRESIGNY";
1627;77;"7709";;"LAGNY-SUR-MARNE";
1628;77;"7710";;"MEAUX";
1629;77;"7711";;"MELUN";
1630;77;"7712";;"MITRY-MORY";
1631;77;"7713";;"MONTEREAU-FAULT-YONNE";
1632;77;"7714";;"NANGIS";
1633;77;"7715";;"NEMOURS";
1634;77;"7716";;"OZOIR-LA-FERRIERE";
1635;77;"7717";;"PONTAULT-COMBAULT";
1636;77;"7718";;"PROVINS";
1637;77;"7719";;"SAINT-FARGEAU-PONTHIERRY";
1638;77;"7720";;"SAVIGNY-LE-TEMPLE";
1639;77;"7721";;"SERRIS";
1640;77;"7722";;"TORCY";
1641;77;"7723";;"VILLEPARISIS";
1642;78;"7801";;"AUBERGENVILLE";
1643;78;"7802";;"BONNIERES-SUR-SEINE";
1644;78;"7803";;"CHATOU";
1645;78;"7804";"(LE)";"CHESNAY";
1646;78;"7805";;"CONFLANS-SAINTE-HONORINE";
1647;78;"7806";;"HOUILLES";
1648;78;"7807";;"LIMAY";
1649;78;"7808";;"MANTES-LA-JOLIE";
1650;78;"7809";;"MAUREPAS";
1651;78;"7810";;"MONTIGNY-LE-BRETONNEUX";
1652;78;"7811";"(LES)";"MUREAUX";
1653;78;"7812";;"PLAISIR";
1654;78;"7813";;"POISSY";
1655;78;"7814";;"RAMBOUILLET";
1656;78;"7815";;"SAINT-CYR-L'ECOLE";
1657;78;"7816";;"SAINT-GERMAIN-EN-LAYE";
1658;78;"7817";;"SARTROUVILLE";
1659;78;"7818";;"TRAPPES";
1660;78;"7819";;"VERNEUIL-SUR-SEINE";
1661;78;"7820";;"VERSAILLES-1";
1662;78;"7821";;"VERSAILLES-2";
1663;79;"7901";;"AUTIZE-EGRAY";
1664;79;"7902";;"BRESSUIRE";
1665;79;"7903";;"CELLES-SUR-BELLE";
1666;79;"7904";;"CERIZAY";
1667;79;"7905";;"FRONTENAY-ROHAN-ROHAN";
1668;79;"7906";"(LA)";"GATINE";
1669;79;"7907";;"MAULEON";
1670;79;"7908";;"MELLE";
1671;79;"7909";;"MIGNON-ET-BOUTONNE";
1672;79;"7910";;"NIORT-1";
1673;79;"7911";;"NIORT-2";
1674;79;"7912";;"NIORT-3";
1675;79;"7913";;"PARTHENAY";
1676;79;"7914";"(LA)";"PLAINE NIORTAISE";
1677;79;"7915";;"SAINT-MAIXENT-L'ECOLE";
1678;79;"7916";;"THOUARS";
1679;79;"7917";"(LE)";"VAL DE THOUET";
1680;80;"8001";;"ABBEVILLE-1";
1681;80;"8002";;"ABBEVILLE-2";
1682;80;"8003";;"AILLY-SUR-NOYE";
1683;80;"8004";;"AILLY-SUR-SOMME";
1684;80;"8005";;"ALBERT";
1685;80;"8006";;"AMIENS-1";
1686;80;"8007";;"AMIENS-2";
1687;80;"8008";;"AMIENS-3";
1688;80;"8009";;"AMIENS-4";
1689;80;"8010";;"AMIENS-5";
1690;80;"8011";;"AMIENS-6";
1691;80;"8012";;"AMIENS-7";
1692;80;"8013";;"CORBIE";
1693;80;"8014";;"DOULLENS";
1694;80;"8015";;"FLIXECOURT";
1695;80;"8016";;"FRIVILLE-ESCARBOTIN";
1696;80;"8017";;"GAMACHES";
1697;80;"8018";;"HAM";
1698;80;"8019";;"MOREUIL";
1699;80;"8020";;"PERONNE";
1700;80;"8021";;"POIX-DE-PICARDIE";
1701;80;"8022";;"ROYE";
1702;80;"8023";;"RUE";
1703;81;"8101";;"ALBI-1";
1704;81;"8102";;"ALBI-2";
1705;81;"8103";;"ALBI-3";
1706;81;"8104";;"ALBI-4";
1707;81;"8105";;"CARMAUX-1 LE SEGALA";
1708;81;"8106";;"CARMAUX-2 VALLEE DU CEROU";
1709;81;"8107";;"CASTRES-1";
1710;81;"8108";;"CASTRES-2";
1711;81;"8109";;"CASTRES-3";
1712;81;"8110";"(LES)";"DEUX RIVES";
1713;81;"8111";;"GAILLAC";
1714;81;"8112";;"GRAULHET";
1715;81;"8113";"(LE)";"HAUT DADOU";
1716;81;"8114";"(LES)";"HAUTES TERRES D'OC";
1717;81;"8115";;"LAVAUR COCAGNE";
1718;81;"8116";;"MAZAMET-1";
1719;81;"8117";;"MAZAMET-2 VALLEE DU THORE";
1720;81;"8118";"(LA)";"MONTAGNE NOIRE";
1721;81;"8119";"(LE)";"PASTEL";
1722;81;"8120";;"PLAINE DE L'AGOUT";
1723;81;"8121";"(LES)";"PORTES DU TARN";
1724;81;"8122";;"SAINT-JUERY";
1725;81;"8123";;"VIGNOBLES ET BASTIDES";
1726;82;"8201";;"AVEYRON-LERE";
1727;82;"8202";;"BEAUMONT-DE-LOMAGNE";
1728;82;"8203";;"CASTELSARRASIN";
1729;82;"8204";;"GARONNE-LOMAGNE-BRULHOIS";
1730;82;"8205";;"MOISSAC";
1731;82;"8206";;"MONTAUBAN-1";
1732;82;"8207";;"MONTAUBAN-2";
1733;82;"8208";;"MONTAUBAN-3";
1734;82;"8209";;"MONTECH";
1735;82;"8210";;"PAYS DE SERRES SUD-QUERCY";
1736;82;"8211";;"QUERCY-AVEYRON";
1737;82;"8212";;"QUERCY-ROUERGUE";
1738;82;"8213";;"TARN-TESCOU-QUERCY VERT";
1739;82;"8214";;"VALENCE";
1740;82;"8215";;"VERDUN-SUR-GARONNE";
1741;83;"8301";;"BRIGNOLES";
1742;83;"8302";"(LA)";"CRAU";
1743;83;"8303";;"DRAGUIGNAN";
1744;83;"8304";;"FLAYOSC";
1745;83;"8305";;"FREJUS";
1746;83;"8306";"(LA)";"GARDE";
1747;83;"8307";;"GAREOULT";
1748;83;"8308";;"HYERES";
1749;83;"8309";"(LE)";"LUC";
1750;83;"8310";;"OLLIOULES";
1751;83;"8311";;"ROQUEBRUNE-SUR-ARGENS";
1752;83;"8312";;"SAINT-CYR-SUR-MER";
1753;83;"8313";;"SAINT-MAXIMIN-LA-SAINTE-BAUME";
1754;83;"8314";;"SAINT-RAPHAEL";
1755;83;"8315";;"SAINTE-MAXIME";
1756;83;"8316";"(LA)";"SEYNE-SUR-MER-1";
1757;83;"8317";"(LA)";"SEYNE-SUR-MER-2";
1758;83;"8318";;"SOLLIES-PONT";
1759;83;"8319";;"TOULON-1";
1760;83;"8320";;"TOULON-2";
1761;83;"8321";;"TOULON-3";
1762;83;"8322";;"TOULON-4";
1763;83;"8323";;"VIDAUBAN";
1764;84;"8401";;"APT";
1765;84;"8402";;"AVIGNON-1";
1766;84;"8403";;"AVIGNON-2";
1767;84;"8404";;"AVIGNON-3";
1768;84;"8405";;"BOLLENE";
1769;84;"8406";;"CARPENTRAS";
1770;84;"8407";;"CAVAILLON";
1771;84;"8408";;"CHEVAL-BLANC";
1772;84;"8409";"(L')";"ISLE-SUR-LA-SORGUE";
1773;84;"8410";;"MONTEUX";
1774;84;"8411";;"ORANGE";
1775;84;"8412";;"PERNES-LES-FONTAINES";
1776;84;"8413";;"PERTUIS";
1777;84;"8414";"(LE)";"PONTET";
1778;84;"8415";;"SORGUES";
1779;84;"8416";;"VAISON-LA-ROMAINE";
1780;84;"8417";;"VALREAS";
1781;85;"8501";;"AIZENAY";
1782;85;"8502";;"CHALLANS";
1783;85;"8503";;"CHANTONNAY";
1784;85;"8504";"(LA)";"CHATAIGNERAIE";
1785;85;"8505";;"FONTENAY-LE-COMTE";
1786;85;"8506";"(LES)";"HERBIERS";
1787;85;"8507";"(L')";"ILE-D'YEU";
1788;85;"8508";;"LUCON";
1789;85;"8509";;"MAREUIL-SUR-LAY-DISSAIS";
1790;85;"8510";;"MONTAIGU";
1791;85;"8511";;"MORTAGNE-SUR-SEVRE";
1792;85;"8512";"(LA)";"ROCHE-SUR-YON-1";
1793;85;"8513";"(LA)";"ROCHE-SUR-YON-2";
1794;85;"8514";"(LES)";"SABLES-D'OLONNE";
1795;85;"8515";;"SAINT-HILAIRE-DE-RIEZ";
1796;85;"8516";;"SAINT-JEAN-DE-MONTS";
1797;85;"8517";;"TALMONT-SAINT-HILAIRE";
1798;86;"8601";;"CHASSENEUIL-DU-POITOU";
1799;86;"8602";;"CHATELLERAULT-1";
1800;86;"8603";;"CHATELLERAULT-2";
1801;86;"8604";;"CHATELLERAULT-3";
1802;86;"8605";;"CHAUVIGNY";
1803;86;"8606";;"CIVRAY";
1804;86;"8607";;"JAUNAY-CLAN";
1805;86;"8608";;"LOUDUN";
1806;86;"8609";;"LUSIGNAN";
1807;86;"8610";;"LUSSAC-LES-CHATEAUX";
1808;86;"8611";;"MIGNE-AUXANCES";
1809;86;"8612";;"MONTMORILLON";
1810;86;"8613";;"POITIERS-1";
1811;86;"8614";;"POITIERS-2";
1812;86;"8615";;"POITIERS-3";
1813;86;"8616";;"POITIERS-4";
1814;86;"8617";;"POITIERS-5";
1815;86;"8618";;"VIVONNE";
1816;86;"8619";;"VOUNEUIL-SOUS-BIARD";
1817;87;"8701";;"AIXE-SUR-VIENNE";
1818;87;"8702";;"AMBAZAC";
1819;87;"8703";;"BELLAC";
1820;87;"8704";;"CHATEAUPONSAC";
1821;87;"8705";;"CONDAT-SUR-VIENNE";
1822;87;"8706";;"COUZEIX";
1823;87;"8707";;"EYMOUTIERS";
1824;87;"8708";;"LIMOGES-1";
1825;87;"8709";;"LIMOGES-2";
1826;87;"8710";;"LIMOGES-3";
1827;87;"8711";;"LIMOGES-4";
1828;87;"8712";;"LIMOGES-5";
1829;87;"8713";;"LIMOGES-6";
1830;87;"8714";;"LIMOGES-7";
1831;87;"8715";;"LIMOGES-8";
1832;87;"8716";;"LIMOGES-9";
1833;87;"8717";;"PANAZOL";
1834;87;"8718";;"ROCHECHOUART";
1835;87;"8719";;"SAINT-JUNIEN";
1836;87;"8720";;"SAINT-LEONARD-DE-NOBLAT";
1837;87;"8721";;"SAINT-YRIEIX-LA-PERCHE";
1838;88;"8801";"(LA)";"BRESSE";
1839;88;"8802";;"BRUYERES";
1840;88;"8803";;"CHARMES";
1841;88;"8804";;"DARNEY";
1842;88;"8805";;"EPINAL-1";
1843;88;"8806";;"EPINAL-2";
